"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40012",25,28,25,66,78,119,134,68,90,137,164,136,-1.05347762287248,3.68241853761197,-3.37377212115792,0.00468894005816434,0.999641267913298,-4.11879503918408
"2","GB40076",42,33,201,160,155,101,207,166,169,146,237,166,-0.626515282278569,4.49027010965918,-2.57394388416072,0.0224156571985271,0.999641267913298,-4.19442235926344
"3","GB40084",16,24,56,53,54,75,106,83,40,65,120,103,-0.782102472909189,3.32154874103651,-3.4032688123506,0.00442471526796743,0.999641267913298,-4.16428856730017
"4","GB40118",59,110,101,110,198,267,200,221,288,265,364,389,-0.99787823543428,5.01203359831255,-3.20557192382657,0.00652798566776858,0.999641267913298,-3.9933677337622
"5","GB40145",152,208,241,279,409,422,510,327,386,374,719,734,-0.641102491928291,5.95321642104684,-2.88051168014965,0.0123565294422717,0.999641267913298,-4.10600407266853
"6","GB40299",100,91,1412,840,667,641,2709,618,771,1473,1102,1292,-1.42115382873974,6.90187573265441,-2.578495365692,0.0222199406821379,0.999641267913298,-4.27212329790734
"7","GB40559",190,94,278,321,346,312,241,213,176,149,281,284,0.344225648555168,5.28953986029803,2.79427120802695,0.0146228571682648,0.999641267913298,-4.08570752783435
"8","GB40923",34,34,43,55,88,65,94,56,103,57,114,118,-0.571048983702439,3.51149708038714,-2.57826342756674,0.0222298741373823,0.999641267913298,-4.29259428684849
"9","GB41168",9,16,17,25,28,49,48,39,39,46,78,55,-1.00443237965931,2.49376075800407,-3.530690288102,0.003444879612594,0.999641267913298,-4.26181806066285
"10","GB41182",43,38,321,177,257,120,420,267,374,303,222,203,-0.998354146934862,5.00040491984476,-2.5788504914581,0.0222047396476287,0.999641267913298,-4.17616940131961
"11","GB41300",36,38,80,128,120,121,86,57,42,45,91,86,0.481063390496496,3.60930574939603,2.66373525525545,0.0188457954810038,0.999641267913298,-4.26080697714082
"12","GB41362",25,14,51,62,64,41,46,43,15,16,23,24,0.831827232397045,2.43767766445037,3.25195136301775,0.00595870251759078,0.999641267913298,-4.2982090830509
"13","GB41549",17,6,21,34,29,37,5,16,6,12,40,10,1.07133385498778,1.46578712193283,2.63281237845593,0.0200080982883193,0.999641267913298,-4.44056746137564
"14","GB41610",15,26,53,48,69,78,75,68,70,55,127,87,-0.639453058652224,3.30718414250617,-2.5610665676877,0.0229784458706526,0.999641267913298,-4.31802343664724
"15","GB41617",173,78,176,344,235,146,210,121,81,100,195,132,0.611421595636842,4.71133017295962,3.16937885016156,0.00700967711081866,0.999641267913298,-4.00072524773469
"16","GB41754",450,228,414,905,484,343,356,272,202,247,606,521,0.600175245618595,6.04156294993609,2.84135516408602,0.0133392667794105,0.999641267913298,-4.11273014901074
"17","GB41757",22,88,47,34,86,43,183,85,78,75,89,202,-1.08730742924237,3.63872510593202,-3.01896252585854,0.00942043290703973,0.999641267913298,-4.19197906760806
"18","GB41761",63,77,121,163,208,134,108,131,63,71,112,124,0.48151663229048,4.21451053590991,2.94557396356629,0.0108787821313526,0.999641267913298,-4.11509239602907
"19","GB41874",44,66,97,243,165,108,96,81,46,51,134,88,0.632300222512878,3.95312149409801,2.6942465993192,0.0177633507441461,0.999641267913298,-4.21348480476841
"20","GB42797",99,92,86,159,96,80,207,275,109,78,212,290,-0.726284477645778,4.51355006423058,-2.56937703138954,0.0226137069371966,0.999641267913298,-4.19151929400612
"21","GB43624",1,3,3,5,11,9,19,9,9,16,10,13,-1.15294240378659,0.41138603568494,-2.93249318620059,0.0111611778695556,0.999641267913298,-4.45814006906755
"22","GB44109",139,86,233,230,391,205,348,311,205,217,352,310,-0.343669017466509,5.33496627371578,-2.64883283394798,0.0193975138196509,0.999641267913298,-4.1350732045559
"23","GB44167",41,64,70,101,116,124,350,157,105,146,140,268,-0.968118035208419,4.36833866933376,-3.74380496731679,0.00226966500857454,0.999641267913298,-3.92244362187445
"24","GB44495",4,1,4,10,6,5,14,9,8,5,15,10,-0.868562761653875,0.250791722498523,-3.04784779728405,0.00890104071246288,0.999641267913298,-4.45625912518981
"25","GB44551",9,13,28,27,25,35,44,48,51,34,62,51,-0.94455914913179,2.45794799824398,-3.66649661749564,0.00263989384358025,0.999641267913298,-4.24998746501877
"26","GB44596",13,39,64,44,78,116,106,63,107,103,159,130,-0.896532591941472,3.64566760499105,-2.58803204848714,0.0218151952090352,0.999641267913298,-4.28034396398695
"27","GB44768",9,5,14,21,31,15,31,19,21,13,46,36,-0.635272431515207,1.71909013251734,-2.73635490138573,0.0163683131562935,0.999641267913298,-4.41621218805415
"28","GB45194",26,18,34,16,29,32,83,50,44,44,76,40,-0.94871024935625,2.67659220388749,-3.0636220601492,0.00862948657066473,0.999641267913298,-4.30129503900898
"29","GB45335",410,809,286,970,416,206,239,284,209,200,342,268,1.14297043874872,5.85463539829677,2.61021161678486,0.0209012443767465,0.999641267913298,-4.17024906734732
"30","GB45406",43,29,120,84,98,51,134,107,75,79,112,134,-0.487191535636364,3.81143973584053,-2.55946874883928,0.0230492202518506,0.999641267913298,-4.26312372763751
"31","GB45437",65,45,128,152,165,78,117,76,40,56,70,96,0.634950611390775,3.8353283857082,3.40684429780781,0.00439372060439408,0.999641267913298,-4.07075725316452
"32","GB45512",29,40,158,96,165,56,205,171,172,173,183,121,-0.897463627163031,4.27217422538488,-2.83414966495351,0.013528287065705,0.999641267913298,-4.15353696040241
"33","GB45810",15,51,73,49,87,161,112,96,150,102,198,165,-0.955472133924685,3.92604421524231,-2.59248376205051,0.0216287081693189,0.999641267913298,-4.25051470765278
"34","GB45852",98,70,168,220,240,213,262,212,236,207,409,332,-0.575064568673541,5.12742479686348,-3.87121428340543,0.00177071895127811,0.999641267913298,-3.80231362885288
"35","GB46014",104,62,127,247,251,153,157,131,89,90,166,146,0.395847885679887,4.523699800205,3.0439365553575,0.0089696730488726,0.999641267913298,-4.04970780590343
