"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40110",32,25,22,16,28,50,14,16,12,19,9,12,0.859776595515685,1.74822848326174,2.74803025103199,0.0160652020780055,0.99954021270963,-4.41491560208815
"2","GB40269",74,161,131,89,162,175,68,150,180,223,113,150,-0.31497946446957,4.50849212058077,-2.98368403553951,0.0101459285357092,0.99954021270963,-4.07028584330372
"3","GB40479",72,136,136,94,133,156,56,132,197,273,83,160,-0.398765329406758,4.42606920310083,-2.76558993904939,0.0155264906367826,0.99954021270963,-4.13899863853153
"4","GB40508",24,54,34,30,69,51,26,47,74,65,40,68,-0.449756117987789,2.97908582825614,-2.61593866778702,0.020744353943025,0.99954021270963,-4.33896055203864
"5","GB40734",70,103,67,48,104,115,40,62,43,52,43,49,0.660434784502596,3.42809842040149,2.9138055476008,0.0116314695976867,0.99954021270963,-4.23685571080865
"6","GB40848",69,62,74,74,120,163,36,37,68,90,31,42,0.710810277245228,3.47712277869084,2.85283027880241,0.0131014665248543,0.99954021270963,-4.24394021866423
"7","GB41024",40,114,92,69,151,123,43,113,136,158,83,161,-0.400145466602476,4.0786485871534,-2.47553169864774,0.0271596388680659,0.99954021270963,-4.25356491540754
"8","GB41241",227,266,184,156,342,384,85,220,226,247,66,109,0.621204421203675,5.00436681603349,2.72031661274998,0.0169527562326836,0.99954021270963,-4.12271067091558
"9","GB41300",36,86,57,45,91,86,38,80,128,120,42,121,-0.516534880084213,3.60930574939603,-2.99664539972115,0.00989176271096631,0.99954021270963,-4.19286564263237
"10","GB41699",3,7,10,4,14,9,4,9,19,17,16,16,-0.927580794830259,0.736408762088607,-3.10871712811343,0.00794138633695807,0.99954021270963,-4.43637465611401
"11","GB41761",63,108,131,71,112,124,77,121,163,208,63,134,-0.458853414322881,4.21451053590991,-2.72306269545234,0.0168627182686146,0.99954021270963,-4.17464130842454
"12","GB41874",44,96,81,51,134,88,66,97,243,165,46,108,-0.62464066737733,3.95312149409801,-2.64068737180142,0.0197770387653312,0.99954021270963,-4.22818390805913
"13","GB41981",401,9673,743,344,313,2172,464,401,193,297,147,147,1.6879541059321,6.37476176696995,2.43061861428485,0.0295870195597609,0.99954021270963,-4.27924457326673
"14","GB42531",5,10,6,9,14,15,7,13,17,13,17,21,-0.713047096519216,1.0205810560198,-2.41500187652671,0.0304786532965833,0.99954021270963,-4.48025334262651
