"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB45609",253,271,381,187,181,296,570,884,213,1108,1016,864,-1.44159655664396,6.23061195285778,-7.06749061438344,5.78598109463849e-06,0.0564422455781985,-2.56553816213606
"2","GB42738",136,92,158,86,67,202,121,367,91,178,257,224,-0.717556652397818,4.72324021035514,-4.45395137552393,0.000552173680692392,0.81820245891534,-3.18647270201735
"3","GB44523",256,252,626,156,285,421,96,179,85,127,341,199,0.939201709892762,5.27513827424384,4.40444270083754,0.000607100775376625,0.81820245891534,-3.12133738789464
"4","GB45775",535,529,561,302,414,542,694,1858,407,1124,989,753,-0.896916102216128,6.84930484335747,-4.84529739954956,0.00026347419605847,0.81820245891534,-3.17154508945883
"5","GB45955",1131,836,1180,555,674,1234,1748,2828,595,2442,1738,1899,-0.942012711456195,7.79329990652002,-4.37907538363911,0.000637391984590522,0.81820245891534,-3.51909921679751
"6","GB49363",20,24,56,22,12,50,28,163,30,79,84,71,-1.28228374955955,2.90742159611229,-4.56396969741502,0.00044767892125875,0.81820245891534,-3.76645861051218
"7","GB50003",134,116,231,132,112,215,66,141,69,109,134,73,0.67232228037844,4.42356532300423,4.41782710091229,0.000591719005352562,0.81820245891534,-3.27333999592825
"8","GB51322",6,24,18,4,7,15,42,58,18,29,29,29,-1.56456490892297,1.75042022271089,-4.35234065225345,0.000671001503979777,0.81820245891534,-4.0588365188726
"9","GB43175",335,360,583,335,334,668,424,822,357,700,759,548,-0.51014399239985,6.46345877291942,-3.80544869793678,0.00194713878512295,0.904492326136876,-3.42359522792378
"10","GB44969",216,220,329,173,190,343,308,564,153,388,351,456,-0.576402120431822,5.68513014372593,-3.86494999805808,0.00173208600526075,0.904492326136876,-3.3042061478456
"11","GB46984",386,386,528,336,335,1148,1141,1579,709,1037,825,605,-1.09712754302991,6.89162456207953,-4.03854354486351,0.00123279362205178,0.904492326136876,-3.43025648282737
"12","GB48555",38,39,28,17,16,42,31,122,22,63,72,55,-0.993927484205627,2.80563297043495,-3.8804079974674,0.00168027785798992,0.904492326136876,-3.91597622502489
"13","GB48698",97,71,110,79,72,144,19,52,43,38,67,85,1.00095837847736,3.56159645754169,3.89062782870628,0.00164689400759582,0.904492326136876,-3.71969953565257
"14","GB49169",1215,1102,1579,839,977,1828,1254,3420,997,2054,2270,1561,-0.57810941437582,8.04428061819012,-3.84755241012479,0.00179234159636559,0.904492326136876,-3.70643181935076
"15","GB51060",12,16,17,14,11,17,8,8,2,3,10,8,1.20565277522675,0.785386493787883,3.81470374861044,0.00191198598342395,0.904492326136876,-4.23986841394973
"16","GB51580",323,314,510,424,275,422,682,1044,232,895,795,629,-0.818428186909379,6.46213591164344,-3.84205048434093,0.00181183746361328,0.904492326136876,-3.41536379378251
"17","GB53567",21,42,31,14,25,51,38,88,31,53,63,73,-0.953418305201445,2.83196901489014,-3.98939602118441,0.00135706904518754,0.904492326136876,-3.88826489977134
"18","GB53872",3,33,121,10,9,35,55,232,41,144,114,70,-2.22570420288307,2.9237301138591,-4.19846018898013,0.000903180751524886,0.904492326136876,-3.864547682501
