"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40218",224,344,123,114,208,154,432,324,162,717,1021,614,-0.997762194546566,5.70863864211302,-3.21559557403357,0.00627960556478719,0.660634054381835,-3.99927108599699
"2","GB40493",10,67,10,9,18,13,63,25,25,71,91,115,-1.39931085706284,2.43723867323418,-3.26150216832385,0.00573337101846321,0.660634054381835,-4.33069605940996
"3","GB40654",1903,1589,1249,2294,1671,1942,816,1527,938,1781,1865,1532,0.776468140286433,8.10776542254256,3.17351779615346,0.00682572329849478,0.660634054381835,-4.20164256505018
"4","GB40805",151,380,113,122,139,201,230,187,332,409,318,384,-0.476683604852818,5.33545410912163,-3.06585237448212,0.00844769111279931,0.660634054381835,-4.0194941992389
"5","GB41174",117,116,25,77,55,121,20,69,38,65,106,62,0.861132838916416,3.51649728338791,3.04817395970661,0.00874834352357449,0.660634054381835,-4.22500921900344
"6","GB41339",280,96,167,241,262,360,56,98,94,58,180,66,1.77632839236634,4.60804206497405,3.97553386886242,0.00140117435073907,0.660634054381835,-3.8889896977672
"7","GB41343",52,73,13,22,39,46,8,34,22,24,44,26,0.985075655467043,2.40184098433799,3.36158891313599,0.00470147529654881,0.660634054381835,-4.31367274582014
"8","GB41607",91,83,22,54,44,58,18,40,27,43,71,49,0.844134867057501,3.03172199207763,3.48376270303688,0.00369062863503069,0.660634054381835,-4.22387250584876
"9","GB41645",308,767,240,323,329,316,730,629,619,1086,638,1046,-0.789159244034034,6.55035716543174,-3.99538804336966,0.00134786639660234,0.660634054381835,-3.87067866759211
"10","GB41864",101,54,39,61,65,116,25,41,44,48,75,47,0.906215338822819,3.31842380863086,2.97837543897796,0.0100423265165554,0.660634054381835,-4.2643323393926
"11","GB42066",168,336,88,146,153,206,177,225,223,372,388,402,-0.376644614738064,5.3005262167041,-3.17524203764804,0.00680244242251678,0.660634054381835,-3.98658020547816
"12","GB42241",123,110,32,71,67,154,48,72,42,89,94,53,0.788560932929464,3.71298460747805,3.05444620791895,0.00864047931832445,0.660634054381835,-4.19481012700776
