"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40227",7,19,16,6,19,15,56,55,198,30,42,22,-2.00238210029452,1.53968417765862,-4.36745635771749,0.000729829647989467,0.999878136544069,-4.1604586818238
"2","GB40228",11,44,9,10,2,4,31,85,9,67,34,66,-1.95216719909033,1.10291578462338,-2.60300794090555,0.0216101878910403,0.999878136544069,-4.40586129772245
"3","GB40446",225,310,195,181,158,270,207,199,248,125,127,152,0.375940260493755,4.44424149273079,2.69125026773028,0.0182504601700355,0.999878136544069,-3.9767634519745
"4","GB40615",171,330,232,148,249,209,310,570,929,386,287,153,-0.759418340839972,5.00652286940118,-2.81148848776832,0.0144807689306995,0.999878136544069,-3.88178920399179
"5","GB40695",1048,1045,124,436,198,101,1620,4999,202,946,2405,6392,-2.43148149529091,6.39037389694113,-2.77576894345554,0.0155129091811315,0.999878136544069,-3.98319694508235
"6","GB40696",5491,6588,1136,2886,1678,644,7225,21325,1300,15630,18295,22599,-2.24384551157627,9.0932015332081,-2.87461587059896,0.0128190892274995,0.999878136544069,-4.17776379803186
"7","GB40697",9579,9511,1503,3725,2040,783,10950,26396,1794,19119,18384,30341,-2.14176571924363,9.49008566376457,-2.65817201572641,0.0194456487221761,0.999878136544069,-4.25348778197279
"8","GB41336",2,14,12,11,7,11,13,14,29,23,13,12,-0.90067537325871,0.453878119377202,-2.67605626127439,0.0187902905023794,0.999878136544069,-4.42741055486445
"9","GB41801",144,206,171,168,114,167,200,218,276,202,146,155,-0.268360309614121,4.31650975983145,-2.64653497395125,0.0198839711819162,0.999878136544069,-4.01063199580508
"10","GB42343",8,21,25,13,13,16,28,29,98,22,33,12,-0.964666346547265,1.29163491465833,-2.61127530962111,0.0212714990005716,0.999878136544069,-4.38489375393063
"11","GB42346",23,41,33,25,28,23,35,90,53,82,37,43,-0.862093751754722,2.14205663580176,-3.42048316072891,0.00444754423666414,0.999878136544069,-4.17497622372352
"12","GB42447",129,223,133,134,140,164,187,200,280,190,153,159,-0.312047548018962,4.26271650590759,-3.02300230290159,0.00961806427427503,0.999878136544069,-3.87542928281689
"13","GB42801",67,66,136,84,56,95,35,90,109,14,37,13,1.08437048048041,2.62577693407721,2.58082644546584,0.0225449262892624,0.999878136544069,-4.27449474065013
"14","GB42856",188,350,330,249,268,289,305,453,1334,478,325,276,-0.660421195654805,5.30260838360167,-2.79048946629643,0.015079090743056,0.999878136544069,-3.87707492321721
"15","GB42894",918,1472,840,716,1083,793,1032,1912,2822,1813,1360,1135,-0.699507733756184,7.10501003044694,-3.60967997354052,0.00308433380436951,0.999878136544069,-3.74047312447956
"16","GB42931",1244,1615,1692,1362,2520,2177,2744,2724,5121,1933,2793,1939,-0.610030724401926,7.92722844101411,-2.60524888242516,0.0215178701625572,0.999878136544069,-4.14651197987737
"17","GB43094",60,121,87,46,70,70,48,43,47,44,47,52,0.696949835132505,2.72546736889118,3.87614462767447,0.00184804372590675,0.999878136544069,-3.99132658825815
"18","GB43204",47,63,33,39,24,42,35,23,29,22,29,30,0.569079284724808,1.92205308937791,2.52934272171423,0.0248677098953122,0.999878136544069,-4.34809621102156
"19","GB43500",179,246,277,410,433,333,741,507,2508,1126,804,280,-1.34504398199539,5.77731868493561,-3.41795333909911,0.0044694049771394,0.999878136544069,-3.65621171330472
"20","GB44113",689,1298,674,644,651,865,980,1162,974,1153,1013,861,-0.37345875889836,6.64860166657418,-2.61390504465884,0.0211648503048618,0.999878136544069,-4.02769228216967
"21","GB44119",496,558,518,342,482,566,771,905,1479,568,665,506,-0.598009751647528,6.10484763164286,-3.64837449014459,0.00286246126384676,0.999878136544069,-3.57053456685905
"22","GB44367",52,100,2,26,18,6,139,515,70,253,104,790,-3.49591018392347,2.84485636665415,-3.46423838824817,0.00408605265217133,0.999878136544069,-4.13798388319267
"23","GB44387",12,16,14,21,31,22,16,33,244,50,37,41,-1.37436443674683,1.74731551690842,-2.5300815897489,0.0248327954968638,0.999878136544069,-4.36598244773216
"24","GB44477",210,193,158,89,130,180,279,310,384,162,194,141,-0.555708863166823,4.41118914829804,-2.67198454327284,0.0189375786918429,0.999878136544069,-3.99254471408433
"25","GB44780",97,202,179,127,105,135,162,198,296,182,147,154,-0.400537654437339,4.16261915771132,-3.45238711947058,0.00418093189430134,0.999878136544069,-3.74667427628425
"26","GB45019",106,146,165,77,78,140,96,100,125,79,72,68,0.406755209018764,3.5025929434371,2.88865243803412,0.0124759396975038,0.999878136544069,-4.06311514374405
"27","GB45378",1705,1621,1849,1021,948,2053,1578,1073,1428,769,919,705,0.545960587498287,7.11912400562567,2.69057754033866,0.0182740384519127,0.999878136544069,-4.04621350334564
"28","GB45615",387,350,58,136,108,38,329,852,125,1316,959,994,-2.25663357434052,4.96336574320883,-3.08956769892172,0.00845302454960356,0.999878136544069,-3.8596531597196
"29","GB45695",360,544,463,333,343,430,400,400,421,346,299,302,0.212693344288675,5.42743184929798,2.53539491478534,0.0245831095011403,0.999878136544069,-3.98332407480109
"30","GB45697",162,241,145,161,145,216,139,167,159,116,111,134,0.395221307980951,4.12579605956706,3.0276680006501,0.00953144597321845,0.999878136544069,-3.89936205329447
"31","GB45708",295,212,463,197,146,398,191,149,306,93,106,47,1.04901216308168,4.36583160452576,3.06011798920652,0.0089500696842396,0.999878136544069,-3.86670193306503
"32","GB46015",73,152,77,65,92,94,68,63,94,40,58,37,0.657993338761933,3.01361793587491,3.45147756419657,0.00418830485775133,0.999878136544069,-4.01555043760725
"33","GB46038",6,37,18,24,27,40,76,85,68,23,29,40,-1.08227783079321,1.88707493616659,-2.71626820114649,0.0173943777471361,0.999878136544069,-4.32239253812944
"34","GB46056",20,40,20,15,20,23,26,54,71,53,23,27,-0.787629213683519,1.7395497001059,-3.25689515813663,0.00610867114473284,0.999878136544069,-4.25145542287699
"35","GB46077",34,141,72,50,49,73,45,24,37,17,28,79,0.985950306665348,2.39721874610351,2.86969163695547,0.0129416611497633,0.999878136544069,-4.23870422745722
"36","GB46186",21,36,16,23,18,19,12,19,10,14,7,11,0.886178741367409,0.878320900171979,3.47474145338383,0.00400378462930514,0.999878136544069,-4.31400509862903
"37","GB47140",370,531,476,378,310,382,397,458,362,288,235,226,0.373692170135348,5.33151838460435,2.77836911291301,0.0154354017419148,0.999878136544069,-3.87488008628709
"38","GB47270",52,265,128,110,236,222,663,305,508,300,267,342,-1.30183561806652,4.73310614665735,-4.11528097008773,0.00117239752701241,0.999878136544069,-3.46328120928694
"39","GB47401",12,22,18,12,12,9,22,42,90,40,19,12,-1.15389322215138,1.23090953587867,-3.17200645902765,0.00720309843279707,0.999878136544069,-4.31747722275079
"40","GB47427",142,286,217,153,168,214,255,255,332,239,177,183,-0.261477957613987,4.58102423771478,-2.76882659067672,0.0157217242139885,0.999878136544069,-3.92716781126112
"41","GB47595",133,188,90,118,111,156,103,127,112,71,66,102,0.477686417732474,3.64289946165803,2.57672180694573,0.0227221392840664,0.999878136544069,-4.13698710300062
"42","GB47736",435,807,587,473,587,522,965,1065,1393,736,537,588,-0.531811848284727,6.26413872638794,-3.69253077700441,0.00262897267641562,0.999878136544069,-3.57535326505811
"43","GB47882",188,378,242,250,230,230,280,311,421,356,259,299,-0.326580149160879,4.98236105760781,-2.80515718529041,0.0146586689733564,0.999878136544069,-3.87539217910199
"44","GB47901",257,377,427,221,189,364,271,270,250,210,161,242,0.38480571757367,4.875276269293,2.60149725134385,0.0216726387757527,0.999878136544069,-3.97173059744624
"45","GB47903",183,165,99,153,212,169,264,360,273,273,278,185,-0.745253869960087,4.544499956281,-3.19273465376301,0.00691898751334236,0.999878136544069,-3.77442383622821
"46","GB47972",106,148,81,64,71,106,107,43,66,29,55,52,0.816702758364924,3.00510015639568,3.12553433617559,0.00788311341568903,0.999878136544069,-4.09277893011906
"47","GB48068",156,176,192,112,137,166,102,97,215,90,69,121,0.518287209774014,3.87004772608238,3.00940351083079,0.0098750054446019,0.999878136544069,-3.95771862577524
"48","GB48110",21,32,27,19,45,41,80,89,141,99,33,70,-1.41550741383055,2.45164984900163,-5.17205427725383,0.000169046536755151,0.999878136544069,-3.88947198248616
"49","GB48228",18722,27900,2793,8061,5769,1768,19363,72773,5018,54191,43467,65707,-2.20561307099387,10.7258376048841,-2.7070902395693,0.0177037845840669,0.999878136544069,-4.31548638281302
