"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",505,556,353,219,1271,1464,268,189,375,431,433,497,0.629079700180594,5.70019898162338,1.93487759539346,0.0749282552956542,0.999827450667686,-4.34440924363981
"2","GB40300",25,46,24,16,31,44,24,26,42,38,44,61,-0.408890136567373,1.94416908188791,-1.96828889353831,0.0706008342956706,0.999827450667686,-4.47114782730882
"3","GB40606",20,11,14,10,15,14,8,9,3,5,8,10,0.856310486348276,0.216234886944378,2.07633196574734,0.0581294432220927,0.999827450667686,-4.50744128722163
"4","GB40635",588,660,341,188,1232,2551,186,142,385,814,437,361,0.832464143962706,5.74378736722761,1.94300695182816,0.0738536062777162,0.999827450667686,-4.34453980869164
"5","GB41110",155,45,59,45,34,48,251,112,110,93,136,88,-1.14887630951806,3.2626868669937,-2.44961004298086,0.0291331389209682,0.999827450667686,-4.30651799447253
"6","GB41202",89,154,73,67,123,119,89,60,114,115,227,162,-0.337022113888215,3.64316025612448,-1.95441931753777,0.0723686979826452,0.999827450667686,-4.38937285344542
"7","GB41292",193,275,143,131,202,329,113,72,165,215,248,202,0.257710566367797,4.3540564929849,2.11294101617699,0.0543891365161488,0.999827450667686,-4.30123874493313
"8","GB41709",19,17,12,17,25,38,10,9,11,3,10,15,1.08168681884148,0.667831972709553,2.66857195196598,0.0192329127299332,0.999827450667686,-4.43832799827728
"9","GB41867",958,2362,1053,1943,2289,2021,528,545,1127,1830,1730,1265,0.591295794662132,7.24700351725118,2.4262371721827,0.0304426333507425,0.999827450667686,-4.26723616358585
"10","GB41932",15,36,34,25,52,34,21,13,41,87,70,96,-0.697313090645825,2.08803530266594,-2.08918680236708,0.0567896738700282,0.999827450667686,-4.44737283848433
"11","GB41969",118,194,124,120,142,245,120,81,200,225,228,214,-0.241818662050462,4.19465614317475,-2.21347169384818,0.0452407238351125,0.999827450667686,-4.28064672929785
