"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40671",52,29,44,94,70,87,20,5,17,11,48,35,1.22081210713451,1.91786560368454,3.78349574416339,0.00226188410231371,0.604362359480366,-2.32147204819293
"2","GB41115",36,23,64,84,106,63,20,6,17,33,35,44,0.923556924796621,2.0273358908094,3.47223107205999,0.00410477182093115,0.604362359480366,-2.55340983915202
"3","GB41182",428,209,237,959,206,723,50,127,118,32,214,85,1.80811985467212,4.39469681990985,3.44883227691798,0.00429369586054957,0.604362359480366,-2.09273602656547
"4","GB41289",284,162,250,1220,299,1134,107,63,142,18,195,88,1.95894808326342,4.4034840306593,3.35467013204614,0.00514702212867875,0.604362359480366,-2.22407303853808
"5","GB41297",688,490,285,1369,246,775,48,182,94,47,255,77,2.22152492285353,4.71441405653113,3.97065610242485,0.00158570573480329,0.604362359480366,-1.44872751004013
"6","GB41643",847,520,262,1062,253,774,9,205,110,7,302,8,3.57904549962394,4.07887077007818,3.73683062569351,0.00247235010792084,0.604362359480366,-1.95412314692483
"7","GB42035",142,82,296,277,163,224,91,44,74,109,111,77,0.795052932293591,3.80373133280397,3.73824199320304,0.0024657007546857,0.604362359480366,-1.77595669407455
"8","GB42054",3662,2672,2748,7176,3901,4862,2148,844,1287,821,2849,2490,0.967484526218613,8.14707518193592,3.44290728093895,0.0043429132717729,0.604362359480366,-2.25916489583664
"9","GB42202",154,108,57,274,42,155,4,56,15,6,41,5,2.69936986007085,2.1431509332296,3.37733578495912,0.00492714849025627,0.604362359480366,-2.67177502755069
"10","GB42260",18,16,25,62,27,26,8,3,3,11,19,18,1.19065259048622,0.807599942120111,3.45575287377508,0.00423692103101442,0.604362359480366,-2.89653268435944
"11","GB42272",27,18,35,49,49,35,18,9,21,15,16,25,0.626839088156784,1.47274614696937,3.40707475535385,0.00465294482543782,0.604362359480366,-2.75645974855576
"12","GB42401",478,344,568,797,710,683,309,199,215,332,336,521,0.537691005088101,5.58696949695389,4.05989032947608,0.00134009548030828,0.604362359480366,-1.188220915979
"13","GB42596",484,241,161,692,151,297,26,113,27,24,97,22,2.55031409458092,3.64051720007847,4.17241917905025,0.00108501395851823,0.604362359480366,-1.47404891144071
"14","GB42741",1856,1418,1837,1960,4590,1832,3257,1031,6014,7098,6664,2818,-1.21420499829677,8.32274644066924,-3.47055922485224,0.00411798737035201,0.604362359480366,-2.24835619612758
"15","GB42909",153,73,23,44,20,103,5,9,1,1,16,1,3.30393622784448,0.718253415699127,3.7712106174443,0.00231545427481996,0.604362359480366,-2.60727643301915
"16","GB43075",192,95,187,319,232,252,72,72,120,79,127,145,0.6582424876613,4.01765665872607,3.38438152724366,0.00486074639559147,0.604362359480366,-2.16479086487826
"17","GB43087",287,178,176,957,161,728,22,109,62,19,121,20,2.5827570904173,3.76895749535005,3.84391994197464,0.00201622967810343,0.604362359480366,-1.79276385741769
"18","GB43282",224,153,347,824,420,491,134,105,186,75,169,231,0.969879064047836,4.68843339040124,3.39470437340626,0.00476508460334535,0.604362359480366,-2.0892050660011
"19","GB43541",43,39,57,87,89,66,33,11,15,24,35,51,0.842466237527469,2.17888336392429,4.10504649774019,0.00123104326913905,0.604362359480366,-1.93957762286025
"20","GB43627",27,26,66,56,64,48,28,12,12,23,24,26,0.789396590999182,1.7985812506253,3.94888097760261,0.0016523584382609,0.604362359480366,-2.20877742412341
"21","GB44163",631,577,309,770,222,677,120,210,65,73,277,103,1.69540921713094,4.81535544101173,3.4437975918152,0.00433548147272808,0.604362359480366,-2.05025121921836
"22","GB44219",177,116,128,727,110,544,14,63,54,6,73,15,2.77512580175359,3.14695086033366,3.69041247629818,0.00270152414926073,0.604362359480366,-2.11490393043166
"23","GB44505",158,73,142,513,131,355,23,61,60,29,85,41,1.71641191912485,3.40337067324689,3.62598062646675,0.0030559463120899,0.604362359480366,-2.04630328671214
"24","GB45406",122,135,153,360,121,158,47,55,51,73,93,78,0.934316160545978,3.55576001366761,3.34943257817046,0.0051992201323456,0.604362359480366,-2.30034090161086
"25","GB45512",259,214,196,793,161,476,38,120,57,14,118,37,2.25797899666302,3.81804999181373,3.91625115458625,0.00175765165883094,0.604362359480366,-1.67194511313616
"26","GB45565",851,524,1103,848,1590,1313,2322,377,2631,4110,2679,2614,-1.38615747512363,7.33480595136192,-4.02455795792172,0.00143230950199545,0.604362359480366,-1.47570205775105
"27","GB45884",641,330,458,1494,581,1132,79,192,297,74,327,337,1.53253368501063,5.3391538579986,3.41931065644876,0.0045446424108104,0.604362359480366,-2.05859381558109
"28","GB46073",54,34,75,165,95,140,32,15,30,27,56,54,0.941473353585577,2.58699602812148,3.52106833862574,0.00373707955489556,0.604362359480366,-2.34732248129603
"29","GB46302",593,326,253,1375,303,900,39,242,132,15,200,80,2.38691117793248,4.5677562153456,3.57493756498733,0.00337001067857976,0.604362359480366,-1.95879263824929
"30","GB46427",629,451,317,1936,498,2110,11,160,233,5,269,66,3.40284061603827,4.60222580173686,3.73218082524216,0.00249438613817302,0.604362359480366,-1.88000523181437
"31","GB46601",283,172,260,178,570,320,502,121,554,853,716,435,-1.13312091224495,5.34446231761367,-3.41114975013748,0.00461659007446261,0.604362359480366,-2.03123474680294
"32","GB46612",231,75,182,972,184,614,22,54,65,10,117,30,2.5122115890728,3.53196919600239,3.7333344725433,0.00248890025624465,0.604362359480366,-1.9593809066049
"33","GB46975",20,13,57,48,42,67,15,4,22,5,7,20,1.43953510206397,1.16276411332859,3.63245740990386,0.00301827823741834,0.604362359480366,-2.67524628146632
"34","GB46978",134,91,104,115,125,104,122,109,147,292,173,200,-0.98415829466404,3.96574867471207,-4.42026664277332,0.000684660066277927,0.604362359480366,-0.91210068080516
"35","GB47349",109,68,220,195,236,141,158,66,218,249,254,228,-0.660128196060024,4.23280702858573,-3.52364200855423,0.0037186539912129,0.604362359480366,-1.93537273271957
"36","GB47406",14,10,26,20,59,25,55,12,47,45,39,68,-1.23318023186235,1.78250174316482,-4.12941436107573,0.00117602505450592,0.604362359480366,-2.06204492827125
"37","GB47690",105,22,61,38,76,27,133,44,111,113,74,94,-1.30665264300359,2.91463011513795,-3.77542204444135,0.00229694582521936,0.604362359480366,-1.9788046779104
"38","GB47691",1470,257,760,306,1555,434,2408,590,2025,1237,1245,2005,-1.57920133775374,6.77049645276006,-3.41757330338622,0.00455986376960509,0.604362359480366,-2.12539868576307
"39","GB47942",1709,1349,726,3001,499,2008,7,539,181,8,580,27,4.12713473777704,5.10296171812912,3.75119628945402,0.0024055139800631,0.604362359480366,-1.87866471925274
"40","GB48109",388,98,375,355,475,456,1155,188,913,1170,1091,519,-1.51351626385323,5.78510088208601,-4.26399103290222,0.000914580330746865,0.604362359480366,-0.957338495784073
"41","GB48256",739,424,763,573,635,536,737,455,823,835,819,785,-0.666996687472637,6.24955087701373,-3.65308719253777,0.00290141250410675,0.604362359480366,-1.7587001005182
"42","GB48396",53,39,58,122,76,125,35,12,12,19,54,47,1.079829175569,2.30927960338755,3.47348548703072,0.00409488412958808,0.604362359480366,-2.47733153379335
"43","GB48633",23,11,25,42,22,44,6,5,7,9,21,14,1.021704991731,0.857980050718235,3.39834967322161,0.00473175896987427,0.604362359480366,-2.92460655866108
"44","GB48685",80,48,36,122,73,112,21,13,26,7,47,15,1.56536002113546,2.08166939831763,3.58382137338373,0.00331308434618077,0.604362359480366,-2.45506003577902
"45","GB48697",296,143,96,584,165,382,3,80,53,1,146,19,3.24021857431536,2.9687039148172,3.39938508459218,0.00472233607888401,0.604362359480366,-2.49106694291162
"46","GB48841",3192,3088,1701,5195,359,1966,36,1327,131,4,563,52,4.27355747392198,5.66125134012954,3.4652849468612,0.00415996177432333,0.604362359480366,-2.1726518446885
"47","GB48843",2489,1311,1953,6016,461,3250,23,1093,282,9,522,34,4.13778126582889,5.699022822629,3.57974147903092,0.00333910570110823,0.604362359480366,-2.02623663467309
"48","GB48942",37,35,40,84,62,55,35,5,13,11,16,36,1.18969302069709,1.71421783954994,3.95569383943708,0.00163120161283908,0.604362359480366,-2.24849287478058
"49","GB49478",574,517,259,1641,192,614,41,215,46,8,196,73,2.76770363361816,4.32287387696889,3.6161716610243,0.00311390505517915,0.604362359480366,-1.97662323549314
"50","GB49505",260,195,382,548,470,334,182,77,166,206,252,297,0.503328340519674,4.85017933784372,4.01092219600227,0.00146961638344646,0.604362359480366,-1.25483145060387
"51","GB49568",103,56,118,189,145,143,62,31,40,53,73,86,0.726213724959039,3.21218325385895,4.59200654270772,0.000499671974977714,0.604362359480366,-1.05481995581829
"52","GB49805",47,19,32,60,31,36,15,7,13,13,26,17,0.876040521099334,1.39674421179378,3.42024724526816,0.00453645801579032,0.604362359480366,-2.77175016211556
"53","GB50098",804,255,668,3144,413,1993,10,112,182,9,480,22,3.6849053903449,4.6033878724419,3.93482345296642,0.0016969056066057,0.604362359480366,-1.69693227069636
"54","GB50477",6778,8746,13630,10338,43530,20706,33044,8034,38215,56116,40556,44360,-1.55582266526999,11.2445911462508,-3.96600194090366,0.00159971668787176,0.604362359480366,-2.23598530594379
"55","GB50479",105,57,81,367,48,295,1,13,22,1,39,3,3.72951162555597,1.69507650549666,4.04784617940423,0.00137082476703525,0.604362359480366,-2.27825832491306
"56","GB50538",917,595,459,1337,304,1205,60,340,118,85,273,125,2.10171955549144,5.17063858268344,3.95909034135838,0.0016207578698547,0.604362359480366,-1.40632604310017
"57","GB50596",2435,2612,4773,3897,5884,4073,4463,2698,4058,4393,4259,5895,-0.55558495807281,8.83550551229284,-3.52042907565339,0.00374167051529392,0.604362359480366,-2.25962257329078
