"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40009",1174,307,401,463,1228,745,716,188,353,415,568,194,0.933876969612856,6.17257639435017,2.84144304023375,0.0133464645509651,0.990287193526044,-3.9680796186909
"2","GB40306",305,126,155,105,205,247,139,82,123,143,94,110,0.764241821567408,4.43034093751109,3.26618388986256,0.00580003497890826,0.990287193526044,-3.90470040721559
"3","GB40411",103,41,39,98,59,99,70,19,46,78,48,47,0.655197724165083,3.10753000852465,2.78087938358154,0.0150196183372444,0.990287193526044,-4.24201611850047
"4","GB40941",473,277,289,613,709,633,375,2010,4562,693,1019,1812,-1.32435024743916,6.87438337381097,-3.02785612129183,0.00926515227031333,0.990287193526044,-3.98547116593938
"5","GB41642",476,305,257,468,639,605,353,290,318,462,393,365,0.413410114067377,5.90674191746283,2.73280040947279,0.016492409268101,0.990287193526044,-3.98659357205848
"6","GB42218",6904,3216,2650,10163,7792,6051,5128,3000,4574,4677,2979,2999,0.669068793891903,9.43602917178175,3.1329253231747,0.00753750676999113,0.990287193526044,-4.19298089690399
"7","GB42239",257,190,133,224,226,350,193,125,218,136,215,187,0.455966352466341,4.9000257662686,3.07864055723384,0.00838590773262878,0.990287193526044,-3.88545105707596
"8","GB42264",1705,427,592,546,1221,897,694,403,543,611,673,338,0.740050033250153,6.61815991298823,3.03457166840292,0.0091438392821932,0.990287193526044,-3.93758611369991
"9","GB42276",67,13,20,35,40,70,35,12,19,20,9,41,0.986023897801048,2.01783210302971,2.86115270593735,0.0128424589528556,0.990287193526044,-4.34003911757081
"10","GB42310",1727,739,194,414,578,390,2885,2439,1415,519,1290,2402,-1.43652911789708,7.12535221120451,-2.79825452899452,0.0145196547186686,0.990287193526044,-4.08014761623756
"11","GB42475",530,286,213,347,491,689,347,221,425,273,266,434,0.449315114054044,5.74839347626344,2.63025710582434,0.0201188683282426,0.990287193526044,-4.02156175073974
"12","GB42487",304,224,208,323,366,423,320,179,294,266,279,260,0.320628274177893,5.40886003482413,2.65151670190656,0.019308453024227,0.990287193526044,-4.01159233251393
"13","GB42594",277,47,54,106,208,122,142,240,890,278,244,391,-1.25828135349809,4.8080806558926,-3.15655271281003,0.00719544079872731,0.990287193526044,-3.91043637354528
"14","GB42619",15,1,4,12,6,9,23,15,26,23,13,13,-1.30914480205945,0.744869490560648,-3.85838816039808,0.00181818125851463,0.990287193526044,-4.34583769573163
"15","GB42686",476,324,249,539,479,812,549,282,338,276,308,388,0.504711353981721,5.90113152536333,2.97959500819522,0.0101850910606352,0.990287193526044,-3.89296962996493
"16","GB42688",478,276,269,396,406,724,434,259,346,354,285,354,0.398679462825277,5.79491542601219,3.05814308333833,0.00873035910795115,0.990287193526044,-3.85785062534066
"17","GB42703",20,19,8,18,24,98,19,8,6,4,7,8,1.67793978354184,1.06252270755598,3.49679191399819,0.00368633546090774,0.990287193526044,-4.35244776915918
"18","GB42800",66,12,26,71,57,61,62,17,19,26,28,20,0.877299278018619,2.33415201224185,2.78060627891884,0.0150276097385335,0.990287193526044,-4.3237155952874
"19","GB42814",523,357,275,580,412,638,413,286,457,458,392,380,0.322712112953061,5.98871653458601,2.75858834326932,0.0156857450183863,0.990287193526044,-3.98018229213598
"20","GB42900",990,432,651,743,948,1712,514,297,574,491,1153,699,0.680497548957206,6.70956629619086,2.66855710862743,0.0186818290989899,0.990287193526044,-4.07153707110188
"21","GB43110",65,31,25,46,59,63,63,56,119,77,66,61,-0.51091415786324,3.11879154263879,-2.89925079811372,0.0119206774746062,0.990287193526044,-4.21755541217894
"22","GB43623",159,112,96,141,163,190,149,187,275,212,215,198,-0.416036317562825,4.67730629447239,-2.70099700419607,0.0175430872199353,0.990287193526044,-4.04573654516208
"23","GB43940",56,38,35,38,45,71,39,37,26,41,28,29,0.596783272630451,2.57152622571518,2.72319350643935,0.0168031499401796,0.990287193526044,-4.31009022291219
"24","GB43941",316,211,188,223,329,415,192,196,284,228,224,185,0.452326161918558,5.19444217712766,2.96516536458996,0.0104772799523246,0.990287193526044,-3.90033695829818
"25","GB44043",13,3,19,11,12,1,12,9,81,59,53,71,-2.24100400564035,1.3310625344799,-2.97633193589835,0.0102504531951529,0.990287193526044,-4.38904665856859
"26","GB44627",14,6,5,9,16,11,9,3,9,4,4,3,1.02144598810288,0.13501733123648,3.36671697785675,0.00475964633163549,0.990287193526044,-4.41923673574135
"27","GB44708",21,2,5,8,5,8,15,13,37,16,9,19,-1.11901306422431,0.724472108688415,-2.99830176887158,0.00981825131865341,0.990287193526044,-4.41640267479055
"28","GB44882",4241,285,773,1291,1561,1295,1318,2353,6299,2237,3028,3210,-1.15838943982937,8.07906667291978,-2.67503516257868,0.0184488324010872,0.990287193526044,-4.19136973572768
"29","GB45318",436,307,242,388,477,756,464,260,377,296,377,302,0.398209059763277,5.81787684903815,2.62825356089105,0.0201969218272474,0.990287193526044,-4.02395563866032
"30","GB45335",416,209,200,342,368,644,268,206,184,407,198,219,0.634356559587596,5.42016617435601,3.19449496886483,0.00667819381566755,0.990287193526044,-3.8079087470729
"31","GB45400",996,96,204,414,613,565,353,1004,2553,760,1225,1428,-1.33075546535179,6.56092178409716,-3.02358776098676,0.00934308516996627,0.990287193526044,-3.9586035965526
"32","GB45401",16,4,13,18,10,13,20,46,74,18,34,19,-1.25248494217565,1.53176512259823,-3.1151613403489,0.00780529701976946,0.990287193526044,-4.35182987380193
"33","GB45445",24,16,13,25,23,26,32,7,16,10,12,13,0.703988522049102,1.37247474472897,2.67928615120767,0.0182974739589157,0.990287193526044,-4.40921779404311
"34","GB45682",26,19,22,48,40,42,53,42,90,51,44,42,-0.60802298056675,2.61772628625497,-2.89361980070574,0.0120527030547413,0.990287193526044,-4.27693992133939
"35","GB45954",220,384,1239,657,742,212,331,3105,19737,1945,2023,4116,-2.27434173209137,7.39744826402258,-2.82004407594322,0.0139156495876398,0.990287193526044,-4.10811007689713
"36","GB46226",1905,1609,1450,1669,1520,2572,2065,1054,926,858,1399,845,0.799365777475902,7.73512710718424,3.25120527085049,0.00597343679604243,0.990287193526044,-4.00892179070586
"37","GB46227",5005,4482,3707,4136,5538,8562,5582,3128,3081,3679,2977,3889,0.629266171245678,9.34024018475422,2.86863964468775,0.012655946070823,0.990287193526044,-4.2366161110324
"38","GB46228",1062,485,534,766,742,902,1099,232,351,401,530,366,0.874029743142782,6.41250703573734,3.31797751046582,0.0052383452746878,0.990287193526044,-3.82165467000463
"39","GB46229",651,481,540,556,725,842,615,140,337,216,423,497,1.06897156527498,6.10471692082862,3.7523907194218,0.00223510094399818,0.990287193526044,-3.65370662391742
"40","GB46587",52103,11291,35190,25935,56630,54211,36306,57254,108607,71521,105038,103690,-0.997421446690783,12.9083016219457,-2.72612382099903,0.0167077672022408,0.990287193526044,-4.42489672806181
"41","GB46768",619,282,383,600,523,360,950,607,966,976,602,759,-0.685898621061898,6.49026985382235,-3.70482867527634,0.00245259716054095,0.990287193526044,-3.71852003272278
"42","GB46781",12,8,8,14,12,31,8,8,9,8,8,7,0.788957310349308,0.678218802909735,3.12242986816028,0.00769459971805462,0.990287193526044,-4.40709716036941
"43","GB46925",230,146,210,409,272,324,373,407,669,453,433,373,-0.675120430547294,5.66161603426498,-3.94655540175395,0.00153220325086358,0.990287193526044,-3.56646966382045
"44","GB47041",396,242,283,250,281,533,267,128,253,263,297,249,0.558214085058153,5.37312042055515,2.93668643411553,0.0110784491301898,0.990287193526044,-3.90437862187756
"45","GB47120",24,9,15,24,29,36,23,6,14,14,14,15,0.763037053559773,1.3852696805064,3.09204155790888,0.00816803664538893,0.990287193526044,-4.36183142793342
"46","GB47217",265,149,147,339,304,247,295,135,127,136,226,131,0.616903540207187,4.88871742626699,2.82708232480263,0.0137258628810622,0.990287193526044,-3.98022412438972
"47","GB47235",71,42,28,77,50,79,91,75,90,108,84,65,-0.484732929510366,3.36960270379445,-2.97223272103856,0.0103331515263776,0.990287193526044,-4.16685478396659
"48","GB47240",38,15,15,27,40,45,25,9,21,26,25,17,0.633465286827692,1.83470726015493,2.76040674172966,0.0156303413011049,0.990287193526044,-4.36718865121868
"49","GB47397",149,47,62,119,76,130,109,103,204,131,147,136,-0.433576881556879,4.06352814326031,-2.66898979602329,0.0186661778985721,0.990287193526044,-4.1396699280765
"50","GB47456",128,43,44,71,79,96,70,43,62,74,61,35,0.501571088942587,3.2654399386451,2.62194216033831,0.0204447220790717,0.990287193526044,-4.25777891130495
"51","GB47694",876,414,434,930,948,1140,720,344,673,747,508,589,0.479600241359323,6.62775465152519,3.30867872684314,0.00533501542217111,0.990287193526044,-3.84716488510407
"52","GB47881",266,98,108,186,196,209,209,197,399,230,251,227,-0.408818167613015,4.94010024550597,-2.84148206086857,0.0133454478052776,0.990287193526044,-3.96781105826313
"53","GB48201",129,87,92,151,113,163,185,178,176,146,164,191,-0.408532908729294,4.44790071337387,-2.90382712525682,0.0118144292106952,0.990287193526044,-4.0075846836479
"54","GB48979",131,67,65,97,114,197,54,34,93,97,75,88,0.714190028976596,3.69120012979815,3.41095030580876,0.00436331162473758,0.990287193526044,-4.01257779047355
"55","GB49545",207,105,159,163,117,198,190,46,67,111,93,90,0.852656666081606,4.16428811005345,3.29957823950346,0.00543135430650228,0.990287193526044,-3.94966680585019
"56","GB49686",26,17,12,22,26,26,28,34,48,33,27,33,-0.540135619256053,2.01997302120791,-2.72397231586729,0.0167777477640788,0.990287193526044,-4.35814592283383
"57","GB49708",33,68,96,24,61,31,84,474,875,140,140,341,-2.43245018757186,4.03140343785794,-3.50818515335898,0.00360481928443915,0.990287193526044,-3.98985516200144
"58","GB49809",12,7,8,12,19,14,14,29,27,40,25,29,-1.02287104929135,1.43153403023466,-3.44338993980148,0.00409388899915213,0.990287193526044,-4.32353247262667
"59","GB49889",9,5,2,8,4,3,5,36,102,15,25,52,-2.29372065985791,0.841640884912624,-3.18572996223239,0.00679428924317808,0.990287193526044,-4.39611766126857
"60","GB49890",583,485,529,651,691,653,724,2079,3926,1202,1334,2850,-1.38169800146019,7.26520880889314,-4.11525906615941,0.00110625344071679,0.990287193526044,-3.74066993736063
"61","GB50015",141,95,129,106,186,125,143,305,275,279,295,328,-0.955009959103464,4.79529582429837,-3.49830665414976,0.00367539158713395,0.990287193526044,-3.77944754687765
"62","GB50218",134,127,234,95,216,118,118,656,538,441,333,395,-1.29762114181586,5.13460465261821,-2.83086648824149,0.0136248741338191,0.990287193526044,-3.98504503667377
"63","GB50591",9728,6944,5967,5822,7492,18835,8560,2561,6141,4875,6035,6810,0.764974745483643,9.99860091752382,2.80766830763101,0.0142556184603048,0.990287193526044,-4.29055312452112
"64","GB50771",24,8,12,20,18,33,23,31,62,30,23,38,-0.71383154843137,1.88041220048382,-2.7596897799068,0.0156521631279452,0.990287193526044,-4.36502068009588
"65","GB50985",639,262,311,335,607,509,289,218,356,448,328,288,0.559687896423001,5.7811480086104,3.18840391377114,0.00675866012564917,0.990287193526044,-3.81076306963711
"66","GB51218",46,44,65,95,223,130,66,330,657,319,1064,458,-1.9732137301881,4.73290704414745,-3.17983359659453,0.00687351861356354,0.990287193526044,-3.95530887791773
"67","GB51263",582,285,302,376,419,570,410,240,257,423,266,259,0.575001285743924,5.72906554556003,3.47373261978764,0.00385705196339818,0.990287193526044,-3.70735092640495
"68","GB51380",8,3,3,18,5,10,12,8,26,15,19,14,-0.974945095230926,0.638020940213438,-3.12108351119366,0.00771498582991936,0.990287193526044,-4.41001738185981
"69","GB51407",22,12,12,17,20,31,10,15,20,12,3,8,0.976337928974553,1.06853977433285,2.79703735599456,0.0145541414430612,0.990287193526044,-4.41517824543066
"70","GB51698",2653,1311,1915,3129,5161,4056,2786,1691,2013,1675,2001,1121,0.73200909745464,8.4044856467707,3.12237080010229,0.007695492983349,0.990287193526044,-4.10690436045334
"71","GB51905",124,40,49,34,96,99,36,25,29,63,27,24,1.15836872206037,2.81104325370278,3.52121345266404,0.0035138299429715,0.990287193526044,-4.14925084678121
"72","GB51979",1368,739,834,1328,1290,1349,939,551,1082,649,986,766,0.626548734696955,7.16931152920995,4.65227348381206,0.00039956121575634,0.990287193526044,-3.59272612409695
"73","GB52004",1225,318,745,835,912,909,1124,1514,3087,1539,1793,1868,-1.04264391950826,7.44816024235628,-4.40866455843283,0.000631768170032475,0.990287193526044,-3.7018488585992
"74","GB52184",17,160,205,90,621,219,276,433,1533,1284,587,713,-2.29585895659366,5.54084500051319,-3.0501147859541,0.00886906377395839,0.990287193526044,-3.95256555704757
"75","GB52326",61,30,54,57,63,105,63,29,37,56,35,37,0.614485332199434,2.90263820611118,2.86885624224249,0.0126505900445927,0.990287193526044,-4.24844942849924
"76","GB52617",62,32,41,41,49,75,50,20,42,41,33,37,0.525028785901424,2.66976260298191,2.76515999241821,0.0154864186903662,0.990287193526044,-4.29281641281988
"77","GB52819",410,273,297,518,409,603,464,355,315,290,280,319,0.416941264170744,5.7942690350088,2.68351582038876,0.0181480729768796,0.990287193526044,-4.0016451498988
"78","GB53015",622,313,350,530,719,389,341,800,3939,1353,1213,1672,-1.20412876976521,6.82255358758089,-3.01006944702256,0.00959421383939544,0.990287193526044,-3.98462337021598
"79","GB53138",953,367,383,755,744,727,733,956,1278,771,879,982,-0.445749063807617,6.83324461730979,-2.8615811293417,0.0128317137120522,0.990287193526044,-4.02281183773764
"80","GB53141",3384,580,1770,1269,1562,1583,2198,3655,5902,3120,3910,4283,-1.16966823892828,8.4709170321352,-3.64608784478232,0.00275111126795238,0.990287193526044,-4.00463287226658
"81","GB53173",179,96,99,222,157,199,164,268,349,233,242,194,-0.492479641068856,4.83855917259586,-2.72505332069133,0.0167425510058411,0.990287193526044,-4.02191815766059
"82","GB53303",37,29,19,47,34,40,73,45,44,51,58,55,-0.560825391422054,2.69046939466814,-2.92944469299681,0.011236665310007,0.990287193526044,-4.26266201431971
"83","GB53347",27,16,16,66,33,20,45,6,9,10,16,7,1.20268086696694,1.45707439771112,2.76034867707022,0.0156321074811081,0.990287193526044,-4.39634358885432
"84","GB53647",290,111,118,349,303,555,218,189,208,164,185,160,0.571790493382715,5.02379457116865,2.96967973780294,0.0103849885626479,0.990287193526044,-3.91339784598894
"85","GB53732",229,135,202,646,858,786,261,74,116,97,144,243,1.53795064925916,5.12065618847079,3.92184858266515,0.00160737718092127,0.990287193526044,-3.64283887870963
"86","GB54351",2190,659,872,1340,1588,2216,1240,703,1018,1027,1126,711,0.626558431797521,7.4206692914287,3.86119380696128,0.00180829125911989,0.990287193526044,-3.81456543172387
"87","GB54485",117,151,129,261,271,115,265,392,346,274,397,359,-0.95815433397711,5.14757756247618,-3.2017105611417,0.00658410730329195,0.990287193526044,-3.83851428443764
"88","GB54625",1401,609,579,606,1111,1007,788,467,664,862,653,483,0.542661304783369,6.78732430858955,2.81769027401037,0.0139796920670813,0.990287193526044,-4.02790533895101
"89","GB55029",171,619,3069,1688,3140,1949,3611,6395,11222,3611,12410,4111,-2.09276784763807,8.68520828233586,-2.76441388874071,0.0155089238217737,0.990287193526044,-4.22228555115863
"90","GB55123",3,5,3,14,13,9,12,17,47,10,19,12,-1.16735394959016,0.74463044167827,-2.63619104249987,0.0198894071129942,0.990287193526044,-4.4486371330676
"91","GB55300",484,402,341,513,497,734,384,321,472,481,389,311,0.460585132472135,6.03400281104381,3.22566741685064,0.00628111042494446,0.990287193526044,-3.81073246960174
"92","GB55368",3380,1164,1344,2049,2466,2263,2090,2981,5185,2864,3894,2974,-0.555753674145439,8.57604302837644,-2.73671584397665,0.016367376052643,0.990287193526044,-4.21134059197424
