"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40142",24,18,39,8,14,7,27,11,7,8,7,0,1.24018948791508,0.448554615752656,2.38303925067667,0.0323858836279142,0.999944949223918,-4.5063023271113
"2","GB40282",146,95,241,91,45,64,380,244,264,136,138,44,-0.757003668361685,4.09614983673168,-2.82101537087741,0.0139406128936405,0.999944949223918,-4.24122880452917
"3","GB40392",213,184,338,140,107,63,173,120,83,154,57,19,0.932759951235706,3.90615310182557,2.58399364099553,0.0220623440101734,0.999944949223918,-4.30141877219362
"4","GB40837",22,53,57,29,24,61,211,95,69,29,95,15,-0.862067477421706,2.71250339760252,-2.63857928067646,0.0198591019114827,0.999944949223918,-4.38659021471281
"5","GB40955",846,552,749,591,483,365,622,677,458,274,569,157,0.488196661961441,6.0250611989049,2.40513001653339,0.0310571678403666,0.999944949223918,-4.29290419303236
"6","GB41302",415,170,547,270,303,99,130,378,132,161,82,65,1.03006410778689,4.64533006370564,2.31127892507569,0.0370851840061414,0.999944949223918,-4.31847072479994
"7","GB41337",28,19,40,15,10,13,11,20,14,15,8,4,0.84365737880816,0.97553615643317,2.49177510929556,0.026331281528952,0.999944949223918,-4.48471046670793
"8","GB41777",302,2312,1472,1607,1035,697,4385,1338,2637,2372,2312,1493,-1.18825888700554,7.66923753611756,-2.48666030138337,0.0265899662306871,0.999944949223918,-4.34235457056108
"9","GB42306",131,175,213,150,142,137,155,166,152,93,135,54,0.406908794710348,4.18585981301557,2.28361292000027,0.0390639360653236,0.999944949223918,-4.34212018011953
"10","GB42373",58,54,90,18,17,41,91,81,155,60,110,11,-0.774415360747864,2.78532571315069,-2.26588577542851,0.0403838010534666,0.999944949223918,-4.4339295794588
"11","GB42467",81,239,84,19,28,103,652,202,287,203,175,16,-1.39274022279983,3.83409304857009,-2.54567977122505,0.0237480600721976,0.999944949223918,-4.3265106725491
"12","GB42704",58,100,77,24,50,57,296,85,146,58,106,21,-0.755855300413306,3.24733335410738,-2.39573940907344,0.0316155178469402,0.999944949223918,-4.38584278856002
"13","GB42707",77,116,170,83,87,78,122,112,102,33,92,27,0.419958682865407,3.47403462695414,2.55474168708844,0.0233384796117811,0.999944949223918,-4.33926051697716
"14","GB42720",888,969,1209,794,704,553,1116,1023,915,367,756,249,0.36291253324544,6.61414182779593,2.37894188589755,0.0326382126680762,0.999944949223918,-4.31967560026338
"15","GB42738",201,191,609,136,92,178,511,661,514,121,367,91,-0.638906423286798,5.01039808401209,-2.43464493049663,0.0293628829090358,0.999944949223918,-4.2784479964173
"16","GB42798",250,2346,1220,76,370,640,863,1559,3250,768,3435,436,-1.48990075851592,6.73813429626328,-2.36486588118346,0.0335193883733171,0.999944949223918,-4.3284440290265
"17","GB43079",17,19,43,22,16,15,19,31,12,4,13,7,0.748660793344223,1.10687708217977,2.4326423461344,0.0294749897789353,0.999944949223918,-4.48536719835259
"18","GB43298",9,18,19,5,8,29,53,31,52,10,89,11,-1.34952579705046,1.43343495732722,-3.29253840994158,0.00553722120062089,0.999944949223918,-4.40243625309262
"19","GB43504",71,56,186,129,75,48,113,71,83,24,37,17,0.753655118866094,3.07644624615184,2.27738052968632,0.0395232559128894,0.999944949223918,-4.41575879386747
"20","GB43823",1256,4131,2682,1162,961,2510,4239,3113,4938,5179,5238,2280,-1.21833820307792,8.50430520952067,-3.38391478974346,0.00462837361161902,0.999944949223918,-4.24005680953109
"21","GB43930",26,33,41,17,17,11,17,14,18,9,17,3,0.923047335680556,1.12738926612813,3.55749268584789,0.00329411501800749,0.999944949223918,-4.39914842771819
"22","GB44002",81,99,88,41,54,131,175,213,193,40,177,48,-0.692463710407568,3.66936330524019,-2.56621791783026,0.0228295480493136,0.999944949223918,-4.32398140578565
"23","GB44133",16772,16307,24059,14013,13092,15781,13391,12185,16792,4761,13117,5134,0.725392505037417,10.7261973938502,3.36996178115114,0.00475679896072423,0.999944949223918,-4.35551614348135
"24","GB44715",70,125,89,54,34,52,62,64,60,23,36,16,0.744205683406883,2.75556321559885,3.3880741749833,0.00459076833705717,0.999944949223918,-4.28699443593193
"25","GB44824",503,378,488,119,151,283,819,957,1410,127,680,238,-0.904213009583313,5.69216993619147,-2.57561268172721,0.0224209128304975,0.999944949223918,-4.24429021973144
"26","GB44987",58,174,258,78,73,103,289,277,189,103,255,74,-0.692771961275052,4.20709268839228,-3.0809688991548,0.0083863348423356,0.999944949223918,-4.17835320047656
