"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40090",9,25,22,15,6,16,53,37,36,19,7,25,-0.853123123783495,1.36102298241047,-2.90829991798783,0.0117359869805644,0.939810785080807,-4.42883221500235
"2","GB40094",155,121,165,220,34,173,89,78,170,13,45,44,1.15878776274707,3.50290943008677,3.0840904567615,0.00831678734854641,0.939810785080807,-4.2428628094345
"3","GB40251",21,20,102,35,16,22,91,74,74,104,34,83,-1.22612836548075,2.62492727096959,-3.40572798483642,0.00442203918647697,0.939810785080807,-4.29061962552595
"4","GB40385",186,182,305,206,69,174,430,248,303,293,120,230,-0.53914642098132,4.8061083130211,-2.82042097509751,0.0139322853534711,0.939810785080807,-4.17688269862032
"5","GB40565",74,79,240,141,63,78,277,260,341,172,89,129,-0.953132401731435,4.21286845362581,-4.17138000959318,0.000998151998686401,0.939810785080807,-3.96536967708232
"6","GB40566",174,247,308,312,131,307,216,145,245,46,81,99,0.951729415050319,4.48849743702517,3.57093849047748,0.00319846673495856,0.939810785080807,-4.04378668054314
"7","GB40973",9,355,35,28,38,29,692,138,341,220,29,201,-2.34657779076735,3.52808161688229,-3.19142677459594,0.00673641048081513,0.939810785080807,-4.24922660909812
"8","GB41118",208,162,184,383,114,380,172,152,167,80,82,88,0.901358932771747,4.41682557462531,2.84623086833132,0.0132484330426295,0.939810785080807,-4.19986256994975
"9","GB41283",1610,1038,1508,1514,479,1292,1346,986,1049,430,703,446,0.637606014323961,6.96850856414476,2.85397264757297,0.0130498092610928,0.939810785080807,-4.22237084049913
"10","GB41973",520,516,536,550,206,497,536,499,353,321,136,229,0.547904073365005,5.65119150295258,2.96709918815548,0.0104606380672033,0.939810785080807,-4.13556612938193
"11","GB42409",145,38,34,42,15,57,510,147,293,55,65,58,-1.70224524680332,3.33843612588612,-3.50247780490263,0.00365756500606838,0.939810785080807,-4.20466531215379
"12","GB42653",345,538,658,727,239,505,762,398,436,207,104,204,0.727342516628754,5.62666657532612,3.24340543994382,0.00608251031358559,0.939810785080807,-4.07243345299141
"13","GB42984",10,639,23,14,117,20,1294,374,622,399,60,727,-3.474499816198,4.1493848016697,-3.76652908118065,0.00218290519715544,0.939810785080807,-4.15411535015705
