"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",29,52,133,84,97,76,140,393,118,38,52,215,-1.33625167037133,3.62461324171599,-3.58277031412848,0.0030955114506377,0.594641455260153,-4.13229600508087
"2","GB40124",227,255,288,257,306,172,355,372,221,200,141,235,-0.471835740870577,5.03098588596623,-3.07882541536743,0.00834803865522816,0.594641455260153,-4.08017992852261
"3","GB40457",22924,25261,40274,24020,34598,17423,46136,72021,19175,18334,15821,48228,-0.730102727393245,11.9040334076581,-2.96763414183715,0.0103872658290675,0.594641455260153,-4.41091392321932
"4","GB41143",4183,3844,5667,4260,6695,2895,7439,9972,3098,3822,2645,7918,-0.720313098847484,9.31932363269654,-3.13703755006993,0.00744426680745778,0.594641455260153,-4.28311238012773
"5","GB41296",11,17,16,43,13,36,75,120,27,8,37,79,-1.72173520714696,1.98691035186984,-3.38214875046771,0.00459320028764373,0.594641455260153,-4.34535561541091
"6","GB41325",256,227,313,286,123,159,131,206,79,55,30,80,0.832547463122482,4.15392598772504,3.61075256537361,0.00293005248644455,0.594641455260153,-4.0631653602512
"7","GB41374",20,39,37,31,41,25,54,60,23,48,35,62,-0.938963097660947,2.3390156747723,-3.10560346111091,0.00791950257136359,0.594641455260153,-4.34413961467335
"8","GB41633",5330,4330,6137,4622,10053,3846,10200,12375,4079,4383,3965,11818,-0.845963125095464,9.67540501293152,-2.96328085941143,0.0104764144115628,0.594641455260153,-4.32534785245169
"9","GB41757",8,34,31,106,55,36,131,164,47,46,111,104,-1.81828570010986,2.92554706487727,-3.91900471644487,0.00160426569447677,0.594641455260153,-4.19398128342215
"10","GB41782",278,576,372,560,424,151,253,263,97,92,95,225,0.73155595923555,4.97450073595379,3.16058272180064,0.00710698007104889,0.594641455260153,-4.08361327587749
"11","GB41901",363,427,633,460,510,288,618,921,354,308,200,503,-0.493891272415493,5.8539001089151,-3.85056285023207,0.00183288954502381,0.594641455260153,-3.90764807324737
"12","GB41932",52,87,70,96,68,25,41,34,6,16,7,25,1.29062109062079,2.13932061703143,4.12698701153199,0.00107256455493039,0.594641455260153,-4.26977272875223
"13","GB42275",38,72,90,110,85,17,27,40,9,5,8,9,1.6793465403272,1.88681250910621,4.77775005837413,0.000312828701705786,0.594641455260153,-4.25469883686862
"14","GB42276",62,89,89,135,105,38,52,39,10,35,17,24,1.16448938874732,2.62531213135071,3.72801325850665,0.00232849978018136,0.594641455260153,-4.25210192432044
"15","GB42431",553,640,627,556,786,407,946,1574,481,297,495,1204,-0.778474627000413,6.42980073368462,-3.08038008019412,0.00832254128669823,0.594641455260153,-4.11633634971385
"16","GB42571",1058,892,1393,1024,821,304,1378,1407,676,965,463,1223,-0.730986578282881,6.89512059963171,-3.15853279508179,0.00713573073691809,0.594641455260153,-4.13119775059315
"17","GB42676",257,291,407,277,340,229,446,715,243,167,166,396,-0.574121993668614,5.33704404384822,-3.44858892841658,0.0040300025301272,0.594641455260153,-3.98375418721898
"18","GB42929",4767,4799,6946,5357,8792,3659,8988,12016,4694,4356,3728,8739,-0.745139621319339,9.63856819215288,-3.44246497994819,0.00407887051857037,0.594641455260153,-4.2597593198237
"19","GB42998",545,433,586,454,656,353,684,778,384,716,338,755,-0.76361059053834,6.16294157215385,-3.00679270470307,0.00961831202829853,0.594641455260153,-4.11759322143553
