"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB45752",218,225,247,296,260,262,121,220,255,181,157,194,0.577706100001601,4.82180651938474,5.64074365833036,7.07046646892244e-05,0.691138097337168,-3.36969948585853
"2","GB42276",23,15,14,19,20,9,37,34,51,40,41,70,-1.29759576960418,1.83928036493745,-4.96195353839959,0.000234607281118509,0.78120253936304,-4.15525925068703
"3","GB50832",288,221,321,350,337,287,131,276,302,217,224,255,0.516826131253246,5.10088320987155,4.94998222950176,0.00023975525504748,0.78120253936304,-3.46017874896396
"4","GB40386",91,84,116,149,162,141,172,202,232,168,135,209,-0.456896439841782,4.29766925665667,-2.90913396545543,0.0118292057618902,0.998794298797499,-4.07829574350812
"5","GB41071",38,25,58,36,43,29,70,95,71,43,52,90,-0.725154581715729,2.7328588456831,-3.06226528481004,0.00877560429947508,0.998794298797499,-4.25521326296141
"6","GB41263",16,31,15,27,21,26,11,17,18,11,18,11,0.766365826874343,1.24714357637124,2.86709027988716,0.0128373528275353,0.998794298797499,-4.39717995598555
"7","GB41339",636,172,248,154,424,246,87,235,113,106,252,155,1.05737794999556,4.72804114547849,2.80196141206133,0.0145680738972235,0.998794298797499,-4.07031406748403
"8","GB41445",37,23,37,41,32,32,10,40,36,19,23,28,0.575962759094547,1.91352553194725,2.81404417906051,0.0142305534458473,0.998794298797499,-4.36112528718073
"9","GB41451",96,71,114,138,110,95,102,189,195,121,108,187,-0.37277724801118,4.00830893300691,-2.9020341882457,0.0119937997911161,0.998794298797499,-4.11903723697194
"10","GB41455",214,171,188,265,224,198,88,227,225,164,168,170,0.442016267608416,4.6202812180034,3.53484638895507,0.00348634567121131,0.998794298797499,-3.84896247839935
"11","GB41723",107,100,122,142,131,127,129,180,245,168,143,294,-0.488141958564474,4.30627359163304,-3.59348539533757,0.00311008944915641,0.998794298797499,-3.89482095697615
"12","GB41920",5,5,8,10,7,8,7,19,16,13,9,13,-0.639526615161255,0.36023486781734,-2.81899921026257,0.0140943674691911,0.998794298797499,-4.4450787933104
"13","GB42239",175,184,174,218,136,215,159,376,479,226,187,350,-0.473020906209817,4.88231670658541,-2.77440137540227,0.0153675590717109,0.998794298797499,-4.05987228649818
"14","GB42355",1212,832,998,1628,1241,1419,490,1102,1082,951,1266,811,0.51259350185213,7.10437099071001,2.75221146314693,0.0160423280761741,0.998794298797499,-4.15657598164798
"15","GB42377",150,109,157,219,182,164,204,239,260,245,212,342,-0.480645286213128,4.715888099998,-3.41725105117015,0.00438532430188068,0.998794298797499,-3.87902958026003
"16","GB42475",418,352,430,425,273,266,403,1055,755,491,434,689,-0.628900982004776,5.92811326374796,-3.33686030151819,0.00513102662674029,0.998794298797499,-3.89237660993091
"17","GB42580",154,194,106,195,128,193,232,272,357,233,212,452,-0.717869418954015,4.80095338581988,-3.57854099370008,0.00320189328751666,0.998794298797499,-3.83303433078284
"18","GB42634",376,334,345,450,359,447,211,398,346,260,393,324,0.41138549109731,5.51736773943205,2.97636085533889,0.010377102763433,0.998794298797499,-3.97799311144715
"19","GB42773",266,183,240,302,219,243,125,282,272,194,194,209,0.344903052289466,4.87428513848227,2.94905112127012,0.0109444431446645,0.998794298797499,-3.99773321223979
"20","GB42891",21,18,31,79,16,11,13,110,76,109,67,131,-1.44006624726476,2.42666405406404,-2.98518321968473,0.0102001145677206,0.998794298797499,-4.30173883884042
"21","GB43214",199,142,255,296,195,249,269,329,416,300,269,381,-0.439762336785343,5.1279028617394,-3.30611197243663,0.00544882991222108,0.998794298797499,-3.87857711208614
"22","GB43303",459,351,456,443,404,381,284,418,526,262,335,371,0.348517488843966,5.66372914859434,2.75328886111762,0.0160089067411195,0.998794298797499,-4.05578821445256
"23","GB43362",124,110,211,174,180,154,153,365,443,179,188,238,-0.509042012327375,4.67791421569561,-2.88351010607711,0.0124339409821195,0.998794298797499,-4.04235022482555
"24","GB43418",11,19,18,23,20,26,2,11,6,12,17,21,1.09796899170806,0.861603717163348,2.78691181220247,0.0149994572216635,0.998794298797499,-4.42638831111183
"25","GB43465",45,60,54,83,67,86,107,101,142,104,84,182,-0.705115192287231,3.5178133701179,-3.46534452742193,0.00399237882589144,0.998794298797499,-4.07499978837323
"26","GB43584",291,341,293,409,273,370,319,697,632,427,379,755,-0.504053542402483,5.74848806524872,-3.40110563673879,0.00452579161545751,0.998794298797499,-3.85932746806381
"27","GB43693",8,24,11,22,12,13,35,37,30,25,18,43,-0.944869233161154,1.4738240670624,-3.02733483464856,0.00939489079137209,0.998794298797499,-4.36729084775975
"28","GB43738",379,743,551,453,365,358,891,838,673,1097,821,962,-0.818821981516336,6.38111388073183,-2.93339284986569,0.0112834412822834,0.998794298797499,-4.04945854905215
"29","GB43805",682,527,1264,1423,1217,826,953,2015,1880,1369,1376,2989,-0.702003698819655,7.35467686976503,-3.28842692001453,0.00564048231081732,0.998794298797499,-4.04189282354662
"30","GB44043",30,24,52,81,59,53,1,40,11,12,71,1,2.37560688230211,1.50143350952227,3.2294369885106,0.00632993181467771,0.998794298797499,-4.35157455453133
"31","GB44122",616,222,380,808,579,891,210,416,357,397,408,377,0.698764314003967,5.83180398104488,2.73227469470571,0.0166732204370153,0.998794298797499,-4.07336135068599
"32","GB44624",14,10,9,21,22,17,21,30,41,21,22,27,-0.67500873618881,1.4093814926284,-2.98410766971044,0.0102215306436091,0.998794298797499,-4.37520018674022
"33","GB44775",62,63,70,82,49,65,162,117,143,87,81,169,-0.755893863235836,3.55411289117483,-3.229371184892,0.00633074617591907,0.998794298797499,-4.11762001113323
"34","GB44824",234,180,249,436,188,202,443,941,315,462,349,1507,-1.12399640903996,5.59093067374334,-3.48057789384876,0.00387546956803007,0.998794298797499,-3.84846975345751
"35","GB45019",65,64,50,79,68,77,88,145,133,72,78,140,-0.532715465852367,3.47062218259031,-3.0855646452696,0.00838523420828946,0.998794298797499,-4.15748280810731
"36","GB45364",58,34,70,92,47,38,65,100,124,85,58,148,-0.644935592928859,3.2140757618669,-2.96691029414949,0.0105700632954737,0.998794298797499,-4.21646019009713
"37","GB45551",100,83,103,146,186,140,69,91,101,99,118,65,0.62999234820676,3.78288813827238,2.88670998427602,0.0123567899271912,0.998794298797499,-4.15397457954732
"38","GB45632",65,37,105,101,68,82,113,175,117,152,102,166,-0.72523601652817,3.7098649726971,-3.31618396578874,0.00534261225649949,0.998794298797499,-4.07422819995404
"39","GB46010",13,8,15,22,10,8,19,32,30,19,13,30,-0.77047620634544,1.15942887218729,-2.99582516393283,0.00999059352093459,0.998794298797499,-4.38961169253426
