"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB45029",178,88,83,168,203,247,402,461,357,304,308,477,-1.24295953637917,4.97390915611162,-6.94841245061518,7.60204509714867e-06,0.0743099908246282,3.88324261198857
"2","GB40008",943,345,474,867,955,1108,1066,1649,1644,1556,1349,2517,-1.04607475295847,7.13711098049476,-4.59115128555687,0.000442472868094226,0.0833954487941143,0.208672099152623
"3","GB40061",11,9,10,12,36,21,28,69,32,38,24,62,-1.31509870624686,1.68172199908924,-4.42417278581729,0.000606546922174187,0.0833954487941143,-0.311166732758622
"4","GB40112",120,61,63,109,119,140,120,188,162,193,177,199,-0.728357324186978,4.09277638369694,-4.24653860828514,0.000851166440685465,0.0833954487941143,-0.385671769201145
"5","GB40166",129,79,43,127,253,116,177,236,235,182,238,317,-0.922642963088488,4.37580116751321,-4.38535659600519,0.000652976362588297,0.0833954487941143,-0.145648266243098
"6","GB40523",14,4,12,21,21,28,26,58,43,32,38,44,-1.30365480992296,1.67489418238703,-4.28901811087802,0.000784688722113791,0.0833954487941143,-0.510824432494224
"7","GB40703",287,174,226,300,311,340,362,510,519,391,408,609,-0.697667722228828,5.52968738405183,-4.79521154645955,0.000302272304139969,0.0833954487941143,0.560806036435042
"8","GB41015",14,6,25,19,30,18,33,81,54,30,79,47,-1.46877588568514,1.965695714332,-4.2659248644238,0.000820138655211207,0.0833954487941143,-0.502550779989111
"9","GB41244",187,174,155,213,240,183,138,124,121,137,118,161,0.595817665260497,4.39230270131086,5.06264022727726,0.000184887876023603,0.0833954487941143,1.00997173635459
"10","GB41595",4,4,7,9,11,11,24,34,36,18,11,30,-1.58920395474501,0.837836297259899,-4.9249746161695,0.000237856201861833,0.0833954487941143,0.165413279536241
"11","GB41625",534,531,464,898,1308,779,638,2263,1688,1435,1399,3146,-1.08521342339853,7.11869928535383,-4.27023697939743,0.000813396455407952,0.0833954487941143,-0.34410235891558
"12","GB41727",73,25,34,60,100,88,84,321,141,181,135,164,-1.36502821134404,3.64797548380793,-4.50778724043292,0.000517729922585814,0.0833954487941143,0.0516689221912436
"13","GB41730",29,10,8,26,49,81,45,139,129,86,100,119,-1.79527117924761,2.71992762773512,-4.49341281655668,0.000531986152357979,0.0833954487941143,-0.0554662012255438
"14","GB41861",54,39,43,69,148,116,108,291,168,209,167,221,-1.30815581464364,3.90694013545445,-5.2427209995261,0.000133480706878492,0.0833954487941143,1.26531090152329
"15","GB42192",64,92,87,103,104,88,55,49,59,50,52,63,0.756010833389561,3.20645295236739,4.3077342036708,0.000757115103988684,0.0833954487941143,-0.301058221709488
"16","GB42579",449,229,232,602,763,721,683,1252,959,760,857,1394,-1.01715930382927,6.42758873925598,-4.60727837736623,0.00042926933503703,0.0833954487941143,0.238787106293588
"17","GB42888",11,7,11,20,14,11,20,44,22,18,33,30,-1.06413881819183,1.26332999276123,-4.26000672036601,0.000829485525634949,0.0833954487941143,-0.621316696818099
"18","GB42909",62,75,59,157,44,51,24,10,14,18,18,51,1.80184246129581,2.28885802569504,4.34901856305939,0.000699758657792456,0.0833954487941143,-0.333744289982005
"19","GB43054",132,92,112,200,319,396,310,711,432,341,449,677,-1.24552204193587,5.25587273047103,-4.71590646396913,0.000350312156427536,0.0833954487941143,0.425080361129892
"20","GB43095",367,264,399,540,856,849,740,1295,961,948,966,1249,-0.940764166081975,6.54759964952772,-4.49793786172802,0.000527455167128359,0.0833954487941143,0.0497714859814149
"21","GB43143",330,249,147,569,560,338,443,714,553,492,660,937,-0.806837725748291,5.89405248343901,-4.23527042013797,0.000869752599178637,0.0833954487941143,-0.420497757438315
"22","GB43145",49,54,36,83,127,131,111,200,170,126,120,197,-0.955493528857009,3.77694602131631,-4.43383260221482,0.000595529898783174,0.0833954487941143,-0.0657241389864414
"23","GB43407",14,11,3,15,30,31,47,89,67,40,44,66,-1.86374939974951,1.91565802672799,-5.51648555467535,8.20244732678904e-05,0.0833954487941143,1.23215543934969
