"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40072",448,275,629,459,395,456,571,545,723,430,486,584,-0.333635117648613,6.00586768156506,-2.41489469352411,0.0305459891545699,0.99940941884289,-4.19805058776671
"2","GB40124",244,188,296,207,214,253,324,244,337,278,295,317,-0.346332998968544,5.11506205180138,-2.29184571041132,0.0385299839644302,0.99940941884289,-4.22413016127098
"3","GB40206",104,92,170,174,116,135,72,97,93,117,108,124,0.383939791001392,3.90945191105122,2.69125093242118,0.0179829746427993,0.99940941884289,-4.2025171299899
"4","GB40217",56,91,231,386,304,358,27,147,212,86,72,76,1.16351740501571,4.08715054897346,2.3885744376159,0.0321086090661446,0.99940941884289,-4.27295270141676
"5","GB40227",47,6,157,30,42,22,4,22,16,6,19,15,1.54752038755288,1.415260600288,2.68092220357762,0.0183456438535771,0.99940941884289,-4.41851370005287
"6","GB40363",10,16,41,39,18,22,10,12,16,15,14,21,0.624350311383922,1.25593999998284,2.30639165156601,0.0374921151027142,0.99940941884289,-4.46439556438399
"7","GB40446",158,123,234,125,127,152,187,197,240,181,158,270,-0.422819084696198,4.52184525714374,-2.86264604505144,0.0128935222632627,0.99940941884289,-4.08040172598139
"8","GB40619",10633,2285,11636,6318,8558,6820,12097,11848,13088,7611,7715,20033,-0.728015285204007,10.1890901006676,-2.28490721482332,0.0390345656484585,0.99940941884289,-4.40952835845431
"9","GB40747",404,175,528,287,250,279,392,372,540,395,345,431,-0.417701520179215,5.53403275091136,-2.47241180455735,0.0273802699761214,0.99940941884289,-4.16441732498419
"10","GB40969",312,60,314,404,398,450,382,462,444,612,470,655,-0.815555474173942,5.60620608071973,-2.39999735273707,0.0314212943212,0.99940941884289,-4.19468573837504
"11","GB41241",156,118,392,226,226,144,393,234,354,222,207,497,-0.597020606517401,4.99740755408585,-2.54700681100543,0.0237409318287165,0.99940941884289,-4.14727538100398
"12","GB41407",31,9,60,26,27,36,43,50,46,66,24,120,-0.84868874771816,2.33348356923222,-2.41055984803382,0.030798256112745,0.99940941884289,-4.40177324206174
"13","GB41677",842,627,1230,839,743,722,818,1190,1491,803,922,1304,-0.350868560402392,6.9372061694424,-2.56336153715064,0.0230077326289167,0.99940941884289,-4.20947961676693
"14","GB41875",45,33,83,88,46,52,15,36,43,39,29,77,0.614440306818158,2.55529521616352,2.49974939708195,0.0259882700656325,0.99940941884289,-4.37335659740816
"15","GB42526",5808,2754,8140,3553,3311,3804,6621,4063,7425,5799,6203,8202,-0.543201838413903,9.40681609546775,-2.37513022032036,0.0329358999573041,0.99940941884289,-4.36727491590003
"16","GB42619",19,7,32,26,6,23,1,5,12,13,13,9,1.16087404252087,0.548249541902553,2.38450714161098,0.0323567788533354,0.99940941884289,-4.48105915773322
"17","GB42793",2586,998,3113,1720,2309,1828,2930,2871,3067,2639,2455,5481,-0.645345474007616,8.35284602311568,-2.95806698795915,0.0107039498678439,0.99940941884289,-4.20135517195429
"18","GB43453",116,93,173,78,153,207,46,48,60,104,94,157,0.742592579272385,3.72214433891009,2.39341015986112,0.0318159130692304,0.99940941884289,-4.29917891089448
"19","GB43508",853,576,1531,287,1593,438,1642,347,2218,2661,2301,5863,-1.33031663324128,7.27568874226493,-2.35241579678095,0.034379907776409,0.99940941884289,-4.2844841700998
"20","GB43516",406,310,515,331,133,294,68,154,252,111,118,81,1.3775948730813,4.65954270407448,4.26082978679765,0.000852009114271785,0.99940941884289,-3.75431907957381
"21","GB43518",13,9,17,2,18,5,24,5,43,19,31,108,-1.61493430979034,1.04997178909661,-2.40213787480558,0.0312940701208078,0.99940941884289,-4.46404537681907
"22","GB43704",1103,598,1640,1169,1083,1042,1025,1428,1454,1204,1425,1544,-0.318226932900286,7.2950434452405,-2.34296857599919,0.0349980346315337,0.99940941884289,-4.2880638805624
"23","GB44024",1736,4773,11028,5086,4229,386,20,170,2858,556,1483,662,2.90013666427492,7.21493827054092,2.65005518854281,0.0194723679873325,0.99940941884289,-4.21296513307061
"24","GB44073",141,180,433,273,277,172,50,140,109,121,113,262,0.94133793748354,4.44441553989219,3.52887776541097,0.00350182869200782,0.99940941884289,-3.92771264749164
"25","GB44089",19,13,20,37,49,33,5,13,7,25,15,27,0.970638917212224,1.31556077775126,2.33491162489975,0.0355335185592148,0.99940941884289,-4.45966791692534
"26","GB44222",624,238,1110,583,687,575,1169,818,910,802,669,1338,-0.675069402558634,6.59500291642695,-2.8004739470921,0.0145513083153357,0.99940941884289,-4.12065372204331
"27","GB44420",260,189,772,320,291,288,298,616,679,291,431,663,-0.533884418894525,5.66803102499471,-2.44451507960746,0.0288743254106331,0.99940941884289,-4.17768221650275
"28","GB44500",600,207,1039,756,784,562,932,806,779,853,768,1443,-0.617013078927021,6.59533577167365,-2.45231350752322,0.0284489829011863,0.99940941884289,-4.21983916163301
"29","GB44526",2964,1601,4445,3654,3843,2686,3693,3685,4088,4760,3530,7895,-0.519928755718819,8.91772175841247,-2.62866866488374,0.0202921445153864,0.99940941884289,-4.29797167445161
"30","GB44560",1327,637,1851,960,1209,1061,1802,1310,1573,1557,1289,2358,-0.519745614548352,7.46776059051593,-2.64341707443644,0.019723314432521,0.99940941884289,-4.22115064789759
"31","GB44574",82,45,121,95,61,76,92,86,131,121,99,99,-0.389861105232047,3.55955691502518,-2.42263909737028,0.030100206562431,0.99940941884289,-4.30586722788547
"32","GB44967",535,325,724,434,416,406,618,493,675,548,640,763,-0.412759060775715,6.13318849433948,-2.76048565148532,0.0157261392303733,0.99940941884289,-4.09769756308628
"33","GB45684",86,47,210,190,96,108,46,77,89,73,72,108,0.594632619579563,3.585456616769,2.74552822335414,0.0161890030235945,0.99940941884289,-4.23161328621938
"34","GB45820",1348,497,1854,879,907,905,2163,1138,1805,1397,1172,1810,-0.644278241059479,7.34110278771977,-2.62756923486531,0.0203351798226745,0.99940941884289,-4.2176404342542
"35","GB46276",198,90,77,141,597,194,239,26,0,4,200,75,2.91724055495465,3.08358895597951,2.41729336342351,0.0304072474282783,0.99940941884289,-4.36777530018249
