"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40095",83,58,104,112,149,185,154,218,323,284,229,456,-1.06717377223059,4.47329992044351,-3.72571374165104,0.00236890123613633,0.438250736438979,-3.35873318988028
"2","GB40129",22,16,12,20,28,42,34,76,56,68,41,47,-1.01136345725687,2.16203223074613,-3.5139607666363,0.00358307969830572,0.438250736438979,-3.98358927743824
"3","GB40340",15,14,11,14,23,19,9,7,9,11,14,15,0.767208334258555,0.808969019612654,3.20198032132354,0.00660836882016553,0.438250736438979,-4.22327870885942
"4","GB40603",106,67,75,162,252,283,240,560,322,300,308,302,-1.0194909257958,4.79764671500445,-3.61913462107543,0.00291664865731963,0.438250736438979,-3.34463743192523
"5","GB40888",232,259,197,265,358,237,292,238,181,207,215,210,0.402927864071527,4.96934596508748,3.37699369309154,0.00468689761860911,0.438250736438979,-3.38516587600493
"6","GB40944",392,387,424,527,772,460,678,787,778,755,595,901,-0.429322125420162,6.29920446135424,-3.26508776675168,0.00583828764696687,0.438250736438979,-3.5314835279567
"7","GB40963",8,3,4,11,17,10,13,22,16,14,28,28,-1.03081121994006,0.738352743823786,-3.16714146048616,0.00707611811523663,0.438250736438979,-4.23952547358062
"8","GB41393",83,44,58,111,89,124,114,179,125,167,152,174,-0.689201154890378,3.85802544968317,-3.18294079540266,0.00686003799838542,0.438250736438979,-3.71373386001649
"9","GB41517",45,58,99,67,110,66,54,26,31,35,33,63,1.06015623556392,2.7956768579908,4.16669587882155,0.00101003881388071,0.438250736438979,-3.68578152699332
"10","GB41540",63,32,20,188,216,70,11,4,6,63,9,15,2.857962599354,1.94541391625848,4.45439319795564,0.000584675251267334,0.438250736438979,-3.87656046665233
"11","GB41686",392,447,311,341,433,273,371,267,204,287,224,358,0.587254624491863,5.38768580594571,3.41364030496172,0.00436174827090081,0.438250736438979,-3.35815823689229
"12","GB41809",216,173,183,138,237,140,214,98,85,99,117,151,0.732804126947156,4.27775743800882,3.47845016028951,0.00384124964092912,0.438250736438979,-3.47031259116518
"13","GB41905",300,406,200,260,361,235,356,144,150,171,180,231,0.753068612841044,4.96190746867948,3.4507988577208,0.0040552043957307,0.438250736438979,-3.35719302248138
"14","GB42018",205,210,193,175,243,128,200,110,79,125,119,140,0.787935645606796,4.33967526181685,3.78135333893622,0.00212567439341822,0.438250736438979,-3.3227074657851
"15","GB42178",709,298,477,803,696,1132,1135,1475,1160,1675,1202,1420,-0.871038679172746,6.91978960858658,-3.47954704862171,0.00383300094269372,0.438250736438979,-3.53552543741165
"16","GB42350",51,62,50,76,94,83,145,193,137,96,115,128,-0.763724916001978,3.64862053444778,-4.42665182937318,0.000616089332562332,0.438250736438979,-3.33887473578788
