"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40360",378,613,338,208,161,434,351,266,480,544,419,597,-0.311085095971928,5.80798817360738,-2.21501814229,0.0448314254759543,0.999958437661634,-4.30961802202714
"2","GB40521",78,116,93,34,21,42,56,19,54,26,42,38,0.701381248920898,2.76209502624861,2.68658524417549,0.0183895550385954,0.999958437661634,-4.33229765503681
"3","GB40535",15,14,11,4,2,7,12,10,13,31,11,13,-0.782172442169531,0.666555735535719,-2.85123375306248,0.0133901932311931,0.999958437661634,-4.44466619666196
"4","GB41214",31,57,23,29,8,18,23,7,16,18,11,29,0.640739315557021,1.57465378304476,2.22133245506515,0.0443104662171667,0.999958437661634,-4.46922345747394
"5","GB41215",131,158,126,77,44,69,69,39,75,62,100,86,0.486439292393522,3.59425305360627,2.50050915995407,0.0262382612102149,0.999958437661634,-4.29105721663275
"6","GB41742",27,62,31,14,10,27,14,10,17,25,19,32,0.494094790407616,1.69443785319273,2.36069848354215,0.0341677346625828,0.999958437661634,-4.44759489626987
"7","GB41781",436,539,326,225,135,317,317,239,432,512,357,544,-0.263749313578111,5.68053698434246,-2.20145935609929,0.0459695960016618,0.999958437661634,-4.30852389591453
"8","GB41902",251,332,191,145,84,245,188,153,274,322,351,351,-0.369231421435009,5.07038750651713,-2.21703662997488,0.0446642683084231,0.999958437661634,-4.29163809850349
"9","GB42326",1236,1313,1744,1025,522,545,791,549,708,609,582,774,0.652753270316136,6.91448649924393,2.54166309008434,0.0242631542277626,0.999958437661634,-4.28761865892054
"10","GB42524",116,116,124,58,44,64,79,36,28,51,73,59,0.729057042357421,3.28164026395733,2.75227123878395,0.0162073651309899,0.999958437661634,-4.27160438115273
"11","GB42653",476,612,480,434,219,323,305,192,268,360,368,437,0.489862249528574,5.73871956515329,2.56049597565617,0.0234079054656333,0.999958437661634,-4.21048169215759
"12","GB42884",42,61,53,26,15,31,23,15,24,12,47,30,0.686920073569713,2.10317571955483,2.24197610264013,0.0426467401233843,0.999958437661634,-4.44332974074323
"13","GB43128",401,445,395,244,143,247,245,169,287,327,220,272,0.321757043345083,5.3404655451265,2.3849423044831,0.0326455814190704,0.999958437661634,-4.24490008242492
"14","GB43195",842,1060,959,392,292,498,479,398,419,538,569,564,0.374344535413231,6.35720181361654,2.34483184702796,0.0352002638628822,0.999958437661634,-4.29980266783154
"15","GB43453",218,143,233,102,52,95,120,109,41,71,72,84,0.806860283160684,3.89963338731904,2.39656978213977,0.0319387068979855,0.999958437661634,-4.29287169879258
"16","GB43454",32,53,35,18,18,26,16,10,29,32,11,26,0.599359463610557,1.82258410803206,2.59476830044281,0.0219257212530788,0.999958437661634,-4.41321228020841
"17","GB43516",93,97,23,23,13,108,84,41,175,168,291,77,-1.27450912299103,3.42404699463936,-2.69280005678316,0.01817138041761,0.999958437661634,-4.27360626293363
"18","GB43541",43,57,33,24,12,18,39,11,15,21,19,18,0.617361173544563,1.81188307225547,2.23485037012514,0.0432142596227729,0.999958437661634,-4.45764684097054
"19","GB43693",32,46,46,8,12,16,7,8,20,20,9,14,0.946213013010923,1.32576332639799,3.09944742128848,0.00827624774237888,0.999958437661634,-4.39073440706112
"20","GB43833",472,795,574,224,161,315,301,207,265,241,373,314,0.458285331793771,5.5911845892023,2.54588118044811,0.0240690159464939,0.999958437661634,-4.20786035019579
"21","GB44225",396,564,420,230,43,301,288,182,883,709,471,835,-0.783680094214878,5.7302066800961,-2.28965256877163,0.0390266944007621,0.999958437661634,-4.29140585785809
"22","GB44460",30,40,36,18,10,6,66,24,54,31,34,64,-1.04110964083602,2.12626883520438,-2.81699102712012,0.0143058534920687,0.999958437661634,-4.36721640265446
"23","GB44577",22,29,18,12,8,20,15,9,16,12,13,12,0.476208612645013,1.18161114569559,2.18694294861815,0.047218181931623,0.999958437661634,-4.48697848054183
"24","GB45141",2265,2445,2824,1623,1240,1549,1863,1094,947,1050,2002,1320,0.636881435731799,7.90342003762811,2.18496852391457,0.0473904420971782,0.999958437661634,-4.40565377385466
"25","GB45249",27,47,18,13,7,18,9,7,16,15,13,16,0.682774051538512,1.21683214064054,3.17213556973125,0.00718633205449935,0.999958437661634,-4.39019430187467
"26","GB45435",172,312,144,100,48,168,151,118,200,214,206,230,-0.322486551202314,4.5684071427433,-2.26467267732674,0.0408855692287391,0.999958437661634,-4.28341971663081
"27","GB45827",209,380,292,108,90,171,148,101,170,183,165,205,0.292636586988859,4.6868591970165,2.26506460259556,0.0408557688384049,0.999958437661634,-4.28018926551991
"28","GB45854",75,93,100,35,20,47,53,53,93,94,89,100,-0.432458695117806,3.28815327705676,-2.40398122088641,0.0314957924948213,0.999958437661634,-4.33660739316069
"29","GB45961",78,105,114,25,20,65,71,65,110,101,75,93,-0.439465636881086,3.3806292887008,-2.24853333790775,0.042130708764749,0.999958437661634,-4.36158162138886
"30","GB45987",74,122,44,35,7,53,35,23,33,30,24,35,0.706821260343975,2.42605495260416,2.45605802672567,0.0285452718189124,0.999958437661634,-4.39406339631266
"31","GB46151",32,42,38,13,11,21,22,12,8,12,27,13,0.796031803826763,1.5019942010069,2.54235436714826,0.0242312348344533,0.999958437661634,-4.43677085241536
"32","GB46223",5692,5548,5421,2189,1177,3585,1402,1195,3894,2710,144,1824,1.4714334372955,8.30478470400088,2.34039499550813,0.0354942622621822,0.999958437661634,-4.39418910195231
"33","GB46284",118,112,104,54,48,65,63,48,51,66,70,73,0.412777212437325,3.39153360883818,2.22937363670945,0.0436552720259769,0.999958437661634,-4.36575988189485
"34","GB46868",14,28,20,11,8,10,4,9,5,22,5,11,0.825891222184123,0.718440951252109,2.3717174923594,0.0334677033531508,0.999958437661634,-4.48528432313427
