"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40360",378,351,613,338,208,434,266,480,161,544,419,597,-0.32038227261834,5.80798817360738,-2.33179249911505,0.0360764741366263,0.99953699836499,-4.27282127350087
"2","GB40521",78,56,116,93,34,42,19,54,21,26,42,38,0.792088494844148,2.76209502624861,3.25679453102105,0.006098540953598,0.99953699836499,-4.24353484256555
"3","GB40536",26,10,17,16,8,3,10,66,7,29,30,17,-1.17799216360897,1.22527350093276,-2.60081035784536,0.021678464179203,0.99953699836499,-4.44416296020388
"4","GB40810",214,187,239,184,105,158,143,188,162,432,184,210,-0.496724750417066,4.83692553079322,-2.39988660685029,0.031745012588833,0.99953699836499,-4.23440533250049
"5","GB41153",137,88,135,80,69,134,87,124,59,143,131,155,-0.417481035911637,4.01519879858602,-2.33360727764486,0.0359540731896314,0.99953699836499,-4.29021557877613
"6","GB41214",31,23,57,23,29,18,7,16,8,18,11,29,0.738034003151031,1.57465378304476,2.70490716470793,0.0177576146213854,0.99953699836499,-4.41563934681748
"7","GB41266",209,176,252,153,106,214,140,312,147,220,307,316,-0.649622076946756,4.92461275361824,-3.30541118505871,0.00554899277051033,0.99953699836499,-3.98464043434365
"8","GB41590",45,36,86,49,22,37,17,39,12,36,30,31,0.436252512362303,2.32286941541182,2.58805777607509,0.0222130857393265,0.99953699836499,-4.38103781246426
"9","GB41606",1171,718,1410,1295,716,637,578,623,237,775,692,765,0.42056603694849,6.78915700335034,2.34832149402804,0.0349761168790878,0.99953699836499,-4.32339300104398
"10","GB41770",462,405,645,412,241,377,276,489,230,652,396,529,-0.288364790698506,5.92978504375104,-2.35854477440948,0.0343115959670826,0.99953699836499,-4.27136024735297
"11","GB42277",77,54,56,49,11,35,16,20,7,37,20,32,0.74041277171766,2.10851033269306,2.53077681934711,0.0247759318571741,0.99953699836499,-4.40454209751332
"12","GB42523",54,28,90,81,19,25,19,14,7,24,40,22,0.917827079580805,2.0934631725416,2.88721820553257,0.0124934550973681,0.99953699836499,-4.35995039407033
"13","GB42524",116,79,116,124,58,64,36,28,44,51,73,59,0.706452898532772,3.28164026395733,2.61816415953702,0.020970944188996,0.99953699836499,-4.29609820029021
"14","GB42728",345,264,269,161,189,160,72,202,45,97,92,229,0.754572702835012,4.52746837311576,2.60235683072383,0.021614486061799,0.99953699836499,-4.19784622754049
"15","GB43393",107,76,154,102,70,109,68,133,40,146,129,152,-0.36195173749799,3.92092218335544,-2.60933024396285,0.021328260267357,0.99953699836499,-4.22810803974455
"16","GB43453",218,120,143,233,102,95,109,41,52,71,72,84,0.860680557174374,3.89963338731904,2.61796259932149,0.0209790318072721,0.99953699836499,-4.23907379214931
"17","GB43541",43,39,57,33,24,18,11,15,12,21,19,18,0.811958715183093,1.81188307225547,3.33262062872028,0.00526340576794444,0.99953699836499,-4.33133435861589
"18","GB43543",143,105,233,215,60,82,35,73,18,58,94,115,0.837848066444794,3.65421989644785,3.37726230348379,0.00482648461813835,0.99953699836499,-4.10579919580509
"19","GB44029",72,62,85,58,37,58,40,31,13,54,44,34,0.542924778392516,2.76457908639806,2.62827243027719,0.0205692077044832,0.99953699836499,-4.34085455781124
"20","GB44058",246,230,193,254,95,303,155,247,128,510,270,385,-0.560091720474325,5.11047285905929,-2.37538814082978,0.0332429100242899,0.99953699836499,-4.24106213794394
"21","GB44075",27,11,38,26,16,8,6,23,3,6,5,13,0.959898389920695,0.885501944395698,2.46321053220586,0.0281663372251543,0.99953699836499,-4.47086073266747
"22","GB44078",29,11,35,38,17,9,6,8,1,11,12,18,1.0712098002819,0.93059009533849,2.77068056517197,0.015646409982355,0.99953699836499,-4.441620414604
"23","GB44158",40,26,53,40,9,16,12,8,6,14,20,17,0.895622377133449,1.4529482684895,2.95957288156887,0.0108601577662178,0.99953699836499,-4.39652374599642
"24","GB44178",47,59,200,137,16,44,14,46,9,24,26,67,1.03750507143031,2.58478797906006,2.45545366892568,0.0285829706855389,0.99953699836499,-4.38530951231973
"25","GB44201",16,11,17,24,8,7,5,5,2,7,9,9,0.807155971815487,0.43060289203948,2.7906657006168,0.0150550669983019,0.99953699836499,-4.45866834205083
"26","GB44488",19,31,58,58,15,17,13,14,7,10,14,26,0.853495547894855,1.56685535422596,2.49598753730994,0.0264693475042023,0.99953699836499,-4.43924496576293
"27","GB44493",289,251,629,297,217,167,193,190,81,186,136,193,0.553436414001377,4.98228921845502,2.57691788183467,0.0226905306218692,0.99953699836499,-4.18829156362213
"28","GB44698",53,27,78,39,27,33,40,53,39,78,33,60,-0.522994454897985,2.73756194929545,-2.38869918828541,0.0324208681126645,0.99953699836499,-4.38113044527511
"29","GB45062",17,14,68,34,8,18,4,15,1,6,5,13,1.5614586031723,0.777664565555362,3.92548361840251,0.00167691308990785,0.99953699836499,-4.36053111619075
"30","GB45149",259,511,1924,410,368,458,154,339,88,368,291,301,0.823838717953547,5.69071708760761,2.85610819879316,0.0132680997072449,0.99953699836499,-4.13817733802916
"31","GB45440",221,147,241,291,121,167,95,201,46,119,106,166,0.465320357157013,4.45128075943522,2.39173510333748,0.0322361162163793,0.99953699836499,-4.25297833576281
"32","GB45809",22,18,19,29,15,21,22,23,12,28,57,40,-0.749161468045479,1.84797803146076,-2.48778391020947,0.0268846154178452,0.99953699836499,-4.42368607114547
"33","GB45853",275,166,358,304,160,214,82,176,25,182,178,212,0.622082207119202,4.64459976513868,2.88766177112366,0.012482738868313,0.99953699836499,-4.11414230932255
"34","GB45860",16,10,25,8,7,7,10,14,6,32,13,20,-0.654953853156544,0.942776812409595,-2.51765159827105,0.0254021795917486,0.99953699836499,-4.46362140250796
"35","GB45987",74,35,122,44,35,53,23,33,7,30,24,35,0.939195605115901,2.42605495260416,4.11242759593861,0.00117498149568592,0.99953699836499,-4.18234778906094
"36","GB46025",23,18,34,32,20,14,13,40,12,40,30,42,-0.572419633395876,1.89553623622904,-2.55169105842487,0.0238087110524494,0.99953699836499,-4.41275836347173
"37","GB46151",32,22,42,38,13,21,12,8,11,12,27,13,0.789433424121019,1.5019942010069,2.49695589989792,0.0264207381462658,0.99953699836499,-4.44196131964032
"38","GB46306",127,99,248,112,93,203,102,182,65,193,228,276,-0.526248656704974,4.46692230392207,-2.50038296925237,0.0262493970133762,0.99953699836499,-4.21740357400325
"39","GB46426",215,154,221,225,68,133,114,344,81,293,139,267,-0.496898408231134,4.6673585159328,-2.45429381611222,0.0286457741944894,0.99953699836499,-4.22234698933129
"40","GB46537",99,63,118,85,50,73,65,96,29,119,82,124,-0.328341030089419,3.56190819313598,-2.5040704257159,0.026066232168608,0.99953699836499,-4.28748915562718
"41","GB47413",18,16,35,27,14,17,13,14,5,9,12,12,0.665874662250382,1.16646280962436,2.60485468387047,0.0215115354257942,0.99953699836499,-4.44605123719435
"42","GB47822",59,37,47,50,37,45,30,51,43,69,68,79,-0.568596564095487,2.9079791436355,-2.44221460563173,0.0293077524884574,0.99953699836499,-4.35875045141306
"43","GB47903",480,355,327,130,211,333,98,143,104,136,85,272,0.893192057754042,4.84865396648808,2.58375797696208,0.0223962068981682,0.99953699836499,-4.19388626812842
"44","GB47928",112,144,28,31,14,30,32,156,38,130,142,61,-1.22615936804549,3.12578352768097,-2.35718881786856,0.0343990378385418,0.99953699836499,-4.35995668619565
"45","GB47957",1505,1395,2621,2408,778,1209,704,820,374,1468,1262,874,0.543854576074772,7.41158168545748,2.78388443191741,0.0152532210398751,0.99953699836499,-4.26980327966365
"46","GB48038",241,294,408,208,188,230,144,82,128,187,124,181,0.66785382809389,4.80683208131864,2.46276214551909,0.028190261215401,0.99953699836499,-4.22334906963052
"47","GB48152",195,198,298,177,101,249,126,238,91,358,330,293,-0.454412406771099,4.93591674678456,-2.49694429477347,0.0264213201853081,0.99953699836499,-4.20480658614644
"48","GB48237",31,23,106,54,15,25,11,26,2,21,12,36,0.969849966877059,1.72601131315706,2.62060971129941,0.020873057001348,0.99953699836499,-4.4174990581864
"49","GB48301",370,279,930,670,251,298,178,307,92,346,247,250,0.585208436359689,5.496387877478,3.17377713025313,0.00716589846735961,0.99953699836499,-4.04149851646002
"50","GB48396",53,39,58,35,9,14,12,12,4,23,20,14,0.897987563349556,1.55136855759451,2.67786567449667,0.0187041111510742,0.99953699836499,-4.42029622862613
"51","GB48942",37,35,40,35,15,14,5,13,3,13,11,18,1.18871690944957,1.28394270675781,4.41725863034076,0.000662664316325854,0.99953699836499,-4.29087393269233
"52","GB49080",147,122,184,131,71,158,85,160,65,243,162,282,-0.497391151518503,4.38209139607085,-3.033908289036,0.00940217865755984,0.99953699836499,-4.07917305810034
"53","GB49385",12,8,15,13,8,17,13,26,12,15,57,14,-0.956385843170458,1.22157296510105,-2.33673813030895,0.0357438342321576,0.99953699836499,-4.47048154307249
"54","GB49421",82,57,123,77,35,76,49,82,43,135,96,89,-0.408600326568262,3.47148986889903,-2.65491858885408,0.0195456960720743,0.99953699836499,-4.2637712642698
"55","GB49568",103,56,118,62,28,43,31,40,16,30,37,52,0.664007187093038,2.75806232761982,2.98663929065236,0.0103050362688826,0.99953699836499,-4.28400043913173
"56","GB49575",94,62,60,58,39,50,21,38,21,41,32,33,0.642795943361331,2.67328789650699,2.71708771499805,0.0173466937687358,0.99953699836499,-4.33496635047909
"57","GB49623",300,233,352,258,124,159,119,164,73,198,135,191,0.394205139603072,4.73563645894255,2.973743688485,0.0105659257144614,0.99953699836499,-4.07960477278981
"58","GB49790",78,33,153,49,43,39,15,45,19,29,37,44,0.697618399666188,2.62923911379821,2.49097547474773,0.0267223188643496,0.99953699836499,-4.37449807057584
"59","GB49900",36,28,105,61,17,27,10,25,9,13,10,27,1.17701112018471,1.83796677422526,3.77056547624795,0.00225665613515335,0.99953699836499,-4.28788177897317
"60","GB49981",26,43,49,27,24,19,18,16,8,18,14,9,0.87431590863421,1.61297999365943,2.75507193207975,0.0161240248318021,0.99953699836499,-4.40823211141511
"61","GB50008",39,24,24,36,18,19,11,10,7,16,19,13,0.748056263368581,1.44522748092407,2.56233344905271,0.0233306369979908,0.99953699836499,-4.43791199456176
"62","GB50117",30,18,137,59,24,14,10,38,8,14,8,16,1.11475853258613,1.71373227092471,2.39728415277821,0.0319010209237912,0.99953699836499,-4.44415802582849
"63","GB50188",67,39,40,39,20,23,10,22,6,29,18,26,0.729190624191296,1.87986586965588,2.83725153558801,0.013760446792729,0.99953699836499,-4.38138062871704
"64","GB50234",25,19,55,41,19,30,12,25,2,33,14,16,0.734458609195046,1.59729097691791,2.38257178577302,0.0327968362050031,0.99953699836499,-4.45063249864005
"65","GB50486",24,16,40,19,10,23,6,18,4,14,14,18,0.556790914348189,1.20449093977125,2.50680337648982,0.025931274579682,0.99953699836499,-4.45403497181002
"66","GB50693",74,13,20,22,6,11,10,112,10,93,81,44,-1.55095554122703,2.01955252134273,-2.88114646611855,0.0126410587414458,0.99953699836499,-4.36653771367263
"67","GB50953",72,81,55,48,11,19,10,19,7,20,20,23,1.03747194260573,1.90030238352895,2.79131757099469,0.0150361523406219,0.99953699836499,-4.38664842379042
"68","GB50974",1679,1007,2516,2429,1104,989,614,1038,447,955,1203,1253,0.483658143805783,7.41877776031694,2.44844149944366,0.0289646886124297,0.99953699836499,-4.33507619606466
"69","GB51106",337,280,393,244,200,336,228,353,175,476,345,444,-0.418673812795554,5.5188071269878,-2.78766964836452,0.0151423008536211,0.99953699836499,-4.13379757363134
"70","GB51308",9,2,14,7,6,2,13,7,10,15,15,8,-1.12904482187693,0.302036780929329,-2.5315715906275,0.0247384926893398,0.99953699836499,-4.48343226545084
"71","GB51481",61,43,79,104,36,53,29,26,9,31,44,58,0.695648670372529,2.64468800847786,2.69609932679302,0.0180606562174779,0.99953699836499,-4.34123876986893
"72","GB51527",12,11,21,28,11,13,6,4,3,8,14,8,0.864279871484348,0.636087005722495,2.63958927936876,0.0201283041064013,0.99953699836499,-4.46376350673781
"73","GB51815",195,274,459,138,78,166,95,122,82,19,37,101,1.43552012744314,4.05172422116023,2.81103942738468,0.0144747962563993,0.99953699836499,-4.19377449907772
"74","GB51967",24,26,65,31,9,14,8,14,1,13,11,19,1.08831135661229,1.1475745935792,3.04423966864032,0.00921554797913269,0.99953699836499,-4.40670021728484
"75","GB52082",89,88,201,105,40,83,35,74,20,66,46,102,0.538667897978395,3.35570793392686,2.77917740534842,0.0153922649593262,0.99953699836499,-4.25548595417446
"76","GB52303",18,15,29,22,13,8,7,8,6,7,7,8,0.873529179973779,0.766160727422508,2.96159148542399,0.0108177549980178,0.99953699836499,-4.43219893222732
"77","GB52514",60,22,49,52,19,59,36,72,17,56,64,78,-0.612060920886198,2.73141478854765,-2.4538996957312,0.0286671450747304,0.99953699836499,-4.37058898381167
"78","GB52542",29,38,65,59,21,23,14,19,7,38,15,31,0.639683745340401,1.96037132682863,2.5664989455973,0.0231460541829656,0.99953699836499,-4.40873096313764
"79","GB52574",85,58,170,95,37,51,29,59,8,59,49,69,0.606105046538094,2.99333564131009,2.5827910318683,0.0224375883228922,0.99953699836499,-4.32950819299519
"80","GB52601",62,49,138,79,32,40,25,48,10,57,33,54,0.523809644710179,2.74548319929887,2.54811211982452,0.0239715995098988,0.99953699836499,-4.35567534209447
"81","GB52786",298,291,376,175,61,109,84,125,50,150,97,97,0.682592473865865,4.31953201567562,2.46974846433223,0.0278197077747465,0.99953699836499,-4.2418477660313
"82","GB53022",21,14,18,11,6,13,8,7,3,8,8,8,0.620129985593331,0.562840045914108,2.37039013810041,0.0335566705822158,0.99953699836499,-4.48876770371852
"83","GB53209",33,21,45,24,11,19,9,13,8,14,19,23,0.518742416743239,1.45245565861663,2.3352150267622,0.0358459653805863,0.99953699836499,-4.46133468233001
"84","GB53345",184,208,344,267,155,123,100,140,39,171,147,120,0.56212942842243,4.48320443482697,2.85491721984682,0.0132986767287315,0.99953699836499,-4.12818364365708
"85","GB53454",22,24,39,33,13,18,9,16,3,22,20,12,0.634657589704133,1.35425891407799,2.54222674002793,0.0242418040894288,0.99953699836499,-4.44410731089305
"86","GB53574",305,194,340,287,146,143,126,99,51,182,206,160,0.526336420165201,4.65407850341322,2.53527613457003,0.0245647022830153,0.99953699836499,-4.20568695928765
"87","GB53601",14,8,24,10,14,11,1,9,0,7,14,8,1.27677459870779,0.186386156424105,2.49269994605931,0.0266350191278479,0.99953699836499,-4.48683719573205
"88","GB54256",95,75,125,104,42,44,31,39,6,38,47,73,0.865657972633528,2.88458924005488,3.19242313959422,0.00691095921046046,0.99953699836499,-4.24110060133353
"89","GB54343",608,470,747,622,252,564,403,807,288,912,395,1160,-0.469754925338973,6.36844209569613,-2.5312972621265,0.0247514092672456,0.99953699836499,-4.25290253904826
"90","GB54728",49,40,75,53,7,36,14,16,3,22,30,30,0.877077275394296,1.86052055730497,2.41633815646967,0.0307755402789858,0.99953699836499,-4.43388199669331
"91","GB54813",42,32,72,35,18,34,15,29,13,39,18,22,0.482386336495739,2.07446685246854,2.4277316703674,0.0301207979003957,0.99953699836499,-4.41928537831855
"92","GB55375",1424,1053,3380,2895,928,622,825,975,271,719,754,883,0.723495948252416,7.21993007241339,2.44581852814072,0.0291087264281958,0.99953699836499,-4.32587876674577
"93","GB55428",24,17,64,38,11,17,6,18,2,12,3,14,1.41027334953007,1.0361050243566,3.90877444291515,0.00173133511724014,0.99953699836499,-4.34545187163712
"94","GB55469",106,114,128,122,46,50,21,78,12,32,31,128,0.861724892624016,3.10841296216261,2.48569712952022,0.0269912439107649,0.99953699836499,-4.3400962982322
"95","GB55636",121,85,218,133,111,67,40,99,39,82,75,57,0.602044510700291,3.6667028057711,2.57627986324461,0.0227181741479515,0.99953699836499,-4.26728199381065
"96","GB55710",333,273,527,263,238,300,104,182,59,258,355,217,0.562190045680641,5.10621798185282,2.5577014384927,0.0235375632879022,0.99953699836499,-4.19490825671456
"97","GB55715",102,85,170,102,56,38,29,77,11,40,53,80,0.69406399796722,3.13244706671718,2.43570905832981,0.0296703267278376,0.99953699836499,-4.34567763851412
"98","GB55757",70,66,134,83,42,39,21,19,21,57,50,36,0.831495374090105,2.78433544371414,3.18200419365559,0.00705227507232194,0.99953699836499,-4.25274194358265
"99","GB55872",119,79,153,80,64,67,66,117,61,156,93,108,-0.382096382770793,3.79874817853131,-2.41671113113645,0.0307538928979151,0.99953699836499,-4.28639287076378
"100","GB55892",325,260,376,190,152,246,221,273,126,424,302,344,-0.396929085878262,5.26546974311503,-2.60562710014771,0.0214797961417605,0.99953699836499,-4.1760548254625
