"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40018",441,177,220,435,244,210,273,216,226,233,230,292,0.525725169855036,5.28180956888138,3.55365156956156,0.00330783032974217,0.471712595147133,-2.39575796529748
"2","GB40160",21,10,9,26,8,19,6,10,11,5,3,19,1.21279073797757,0.722655020193332,3.52869907455525,0.00347355594097662,0.471712595147133,-3.79739845145863
"3","GB40335",213,66,78,119,128,195,207,698,217,443,315,309,-1.03989916644402,4.93496719079656,-3.66345716248172,0.00266839316987892,0.471712595147133,-2.42481632375081
"4","GB40500",345,149,162,292,200,336,380,492,325,332,408,533,-0.401575180442625,5.54534201238296,-3.4571319118226,0.0039968628207437,0.471712595147133,-2.50495367222894
"5","GB40515",282,117,148,225,210,327,346,488,306,367,395,459,-0.526754292338839,5.42339469840688,-3.86013406658169,0.00181910024568102,0.471712595147133,-2.13832375684695
"6","GB41183",556,223,223,494,295,338,372,345,295,329,305,397,0.353830426543893,5.67158643877665,3.38700548520883,0.00458665765666274,0.471712595147133,-2.55444079736798
"7","GB41649",52,72,63,65,84,142,160,292,175,155,165,153,-0.922451232248087,4.14130163047636,-3.33146451938692,0.00511527624198386,0.471712595147133,-2.89194144252001
"8","GB41694",35,31,22,45,43,64,75,83,91,76,75,87,-0.714154903015979,3.08347627291033,-3.77380413775076,0.00215162404512383,0.471712595147133,-2.97307319640506
"9","GB41810",309,125,146,260,159,245,183,157,203,199,146,212,0.502137631898903,4.84269455460812,4.10644897834242,0.00113022138916905,0.471712595147133,-1.96779133663794
"10","GB41831",88,53,50,93,69,106,111,159,129,120,113,141,-0.414860438915304,3.88525860166526,-3.24359031633445,0.00607918030425172,0.471712595147133,-3.02327759411815
"11","GB41847",235,90,88,154,141,173,226,345,262,222,204,268,-0.462624387921087,4.82270704833735,-3.52000565779502,0.00353324301491531,0.471712595147133,-2.51893229896024
"12","GB41954",23,13,26,32,9,12,12,6,12,8,6,15,1.22024053222826,1.0014880393588,3.44764370762501,0.00407196628757382,0.471712595147133,-3.76070310408393
"13","GB42154",16,12,9,13,12,19,56,64,42,25,36,27,-1.18043886440345,1.8200656401596,-4.08439235900744,0.00117918704582165,0.471712595147133,-3.3230099809893
"14","GB42303",22,6,10,14,16,43,40,90,50,28,26,77,-1.1776021799532,2.05006902287432,-3.27345006103911,0.00573279872323062,0.471712595147133,-3.58513037027532
"15","GB42764",271,48,60,156,97,148,296,253,230,279,284,251,-0.80822295972859,4.69592225048907,-3.97373778958823,0.00145970044849792,0.471712595147133,-2.196791228172
"16","GB42895",218,120,93,112,68,229,194,462,296,243,293,344,-0.831626469810882,4.87863942385232,-3.2957774328657,0.00548676068064646,0.471712595147133,-2.74205978141692
"17","GB42959",354,110,147,324,183,231,217,162,214,185,184,247,0.450883905392836,4.94856586991401,3.27292524510621,0.00573871290939044,0.471712595147133,-2.70424873770691
"18","GB43039",56,23,28,41,12,52,57,86,53,73,81,120,-0.868181769238944,2.89664427062589,-3.20326602067502,0.00658037895752976,0.471712595147133,-3.37590695574619
"19","GB43052",2867,691,1447,1750,1313,4053,4580,5474,2481,4885,3964,6998,-1.0193701049201,8.72575946900633,-3.47163100528274,0.00388478149946366,0.471712595147133,-3.09848303433727
"20","GB43179",502,196,197,372,268,448,486,767,441,506,479,636,-0.427388592714106,5.95603175918642,-3.28833828310264,0.00556753965116532,0.471712595147133,-2.6894584469061
"21","GB43248",15461,877,1404,6737,2782,6395,14522,31034,9863,24762,25685,17209,-2.11927779189278,10.3016230029153,-4.06845045601077,0.00121592618163767,0.471712595147133,-3.16370502127203
"22","GB43789",110,62,50,68,81,105,144,232,117,212,437,185,-1.02128289944434,4.23900650685971,-3.26040445941045,0.00588163480871072,0.471712595147133,-2.93245292750149
"23","GB44103",396,190,206,303,302,286,278,291,290,236,247,327,0.357108132890759,5.38026890755444,3.50288981361174,0.00365379869606695,0.471712595147133,-2.43943748451476
"24","GB44139",9,9,7,24,16,15,33,37,29,39,37,36,-1.10628813981135,1.68767316703421,-4.46233182724025,0.000573861907839475,0.471712595147133,-3.24086638311113
"25","GB45057",333,131,133,286,174,442,456,624,298,408,442,693,-0.658331015334293,5.62169309754864,-3.35051551455735,0.00492739890921332,0.471712595147133,-2.62436114128201
"26","GB45075",6,6,5,7,4,9,15,24,18,12,14,20,-1.05924520588642,0.679905004604254,-4.24459436877497,0.000867451524081715,0.471712595147133,-3.61965555860692
"27","GB45554",186,80,77,173,92,87,117,73,109,79,72,109,0.633456564041588,3.91883918038831,3.39640436729606,0.00450279160646686,0.471712595147133,-2.8854322264137
"28","GB45796",5928,11287,908,8904,706,3311,251,23,476,911,197,778,3.98883214055372,7.16042668411641,3.9457189657731,0.00154099348017964,0.471712595147133,-2.51235612890365
"29","GB45978",461,266,269,510,264,301,341,287,299,294,269,410,0.462652765841503,5.61369652195887,3.59892352746342,0.00302726628129018,0.471712595147133,-2.34612145732304
"30","GB46464",92,62,52,115,74,115,146,153,138,132,122,163,-0.41831544707226,4.03169685217645,-3.4565500880849,0.00400142781275427,0.471712595147133,-2.80605768232353
"31","GB46557",10,1,2,5,49,61,328,24,88,423,237,455,-3.78810026580132,2.62982850029185,-3.22051220378498,0.00636116105312761,0.471712595147133,-3.61500031921986
"32","GB46742",161,57,58,124,87,86,82,90,94,80,82,87,0.461845579440294,3.73416702555729,3.27926917688763,0.00566763004416901,0.471712595147133,-3.03867834763038
"33","GB47140",255,90,126,180,160,235,268,288,226,378,310,382,-0.492060235470591,5.08370264991554,-3.24494371787889,0.00606303695012355,0.471712595147133,-2.73945405235266
"34","GB47469",127,74,75,136,76,76,88,75,61,83,71,91,0.591616431443454,3.67527641378507,3.78951670001035,0.00208679874972696,0.471712595147133,-2.69778006563108
"35","GB47551",760,224,415,654,432,853,901,1085,700,1280,959,1673,-0.68877635059541,6.79617027240637,-3.34175893606227,0.00501287930654972,0.471712595147133,-2.78070179503434
"36","GB47592",96,44,49,104,54,65,64,53,55,46,59,67,0.582352739384809,3.21670608387803,4.03450615208843,0.00129810657282201,0.471712595147133,-2.75144438314419
"37","GB47629",633,377,382,765,504,445,557,526,460,482,437,542,0.390470169236827,6.24352801144823,3.31570443174461,0.00527611751329025,0.471712595147133,-2.68017966187643
"38","GB47828",360,178,156,228,292,438,412,673,481,454,485,571,-0.587725634512291,5.77581150271905,-3.39761964553606,0.00449206081326642,0.471712595147133,-2.57914656304745
"39","GB47885",57,11,11,31,12,44,79,70,66,47,39,59,-0.927133299415011,2.46680929587379,-3.25301146852331,0.00596769016467859,0.471712595147133,-3.4765562614182
"40","GB47944",268,55,119,158,156,276,271,459,239,346,349,515,-0.787006835045696,5.12815931412659,-3.46114993907657,0.00396548021712904,0.471712595147133,-2.55360610057882
"41","GB48159",15,5,4,15,11,16,41,35,19,25,18,24,-0.947018121958327,1.31237831815701,-3.51777713982469,0.00354870950755697,0.471712595147133,-3.67077467820236
"42","GB48167",1075,343,503,861,511,1556,1315,1820,1093,1675,1197,2329,-0.736515794755165,7.29737442620568,-3.19481502697311,0.00669053691535645,0.471712595147133,-3.00105142357364
"43","GB48411",149,46,62,101,76,69,71,58,78,60,66,74,0.610664585802592,3.46873648177056,3.62146308306492,0.00289668114978721,0.471712595147133,-2.89796083743399
"44","GB48423",607,255,279,585,362,355,358,383,354,317,332,555,0.412942186400847,5.85164752786368,3.45071977237487,0.0040474634378016,0.471712595147133,-2.50357905751084
"45","GB48857",259,136,141,241,208,177,204,197,199,163,155,217,0.374155806915967,4.83543512146343,3.36760177738944,0.00476479407285082,0.471712595147133,-2.6325024851893
"46","GB48924",672,228,284,421,290,379,241,373,371,372,296,292,0.527695559965871,5.6775718351072,3.27417881405518,0.00572459646932193,0.471712595147133,-2.6660565599044
"47","GB48936",545,9,9,98,33,105,211,1002,343,556,542,197,-2.37307751448911,4.44000670858637,-3.36264704221952,0.00481138428126902,0.471712595147133,-2.97750071867557
"48","GB49010",68,26,25,70,42,103,94,145,127,107,89,141,-0.810327932437405,3.51625019828255,-4.01858212273148,0.00133859618306729,0.471712595147133,-2.64616554347319
"49","GB49033",147,64,72,116,71,88,82,86,83,83,75,90,0.481945595563315,3.71083644621898,3.78448129590592,0.00210735419418596,0.471712595147133,-2.68352133380365
