"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB49876",401,180,464,507,313,371,160,195,103,220,186,262,0.99846248245201,5.26269072805677,6.11313830213394,3.02013065530107e-05,0.162066097086302,-2.45430878272324
"2","GB50702",28,10,16,16,16,16,17,55,45,52,59,48,-1.36551539607532,2.03160922843483,-6.0672949616986,3.26088726531796e-05,0.162066097086302,-3.73021129549145
"3","GB40226",287,133,278,266,137,190,117,164,119,176,147,188,0.483141677412067,4.73220627106497,2.95184887956358,0.0107656209143239,0.877480125553695,-3.69790586262165
"4","GB40565",64,69,120,125,153,99,90,206,179,282,162,178,-0.799099698429903,4.32443708216669,-3.4724902582575,0.00387259834751496,0.877480125553695,-3.55539280158391
"5","GB40608",1407,448,1099,1239,793,735,377,728,285,387,426,759,0.949761864297083,6.60555070572717,4.53559523162307,0.000498627230882423,0.877480125553695,-3.07624883855622
"6","GB40637",38,27,38,48,55,34,39,84,60,77,73,69,-0.721968486390733,2.9476753654153,-4.12796545270611,0.00108210623587405,0.877480125553695,-3.74125014830639
"7","GB40647",31,20,29,57,57,48,34,65,70,96,48,80,-0.705178779698948,2.88743422250214,-2.92511736395734,0.0113439590119756,0.877480125553695,-4.06554799210764
"8","GB40878",213,124,157,205,209,245,120,275,216,341,263,390,-0.418407119350449,5.04252836162954,-2.87001481373841,0.0126343743309388,0.877480125553695,-3.70244451744316
"9","GB40896",12,8,13,17,12,15,10,23,23,31,31,24,-0.806679564629325,1.38503033731083,-3.56897406001239,0.00320505854188379,0.877480125553695,-4.15901293619484
"10","GB41192",14,2,8,9,14,11,18,28,19,23,24,11,-1.06826266971124,1.02112548554875,-2.97129466060341,0.0103632866645325,0.877480125553695,-4.29611299541436
"11","GB41210",67,29,48,32,27,30,20,24,27,25,20,25,0.687773189781237,2.17382648197671,2.81679902531741,0.0140171160409507,0.877480125553695,-4.19476700756104
"12","GB41311",1703,527,1217,888,1551,1220,284,866,340,1033,455,1551,0.862582609319189,6.98149491236833,3.23456026153817,0.00618043114069532,0.877480125553695,-3.65749323655834
"13","GB41549",29,6,10,21,25,30,12,40,37,67,35,38,-0.930834272428919,1.9205632454258,-2.86430182575534,0.0127761522338729,0.877480125553695,-4.21811182019419
"14","GB41739",24,33,20,17,29,21,36,56,50,47,39,33,-0.852563048558421,2.28504496594988,-2.8542179408611,0.0130302256642971,0.877480125553695,-4.1739742849913
"15","GB41757",86,78,202,208,60,132,75,89,43,37,71,35,1.14048965268218,3.59194173115608,2.82559989619955,0.0137786061406293,0.877480125553695,-3.98021545366439
"16","GB41769",211,78,210,193,168,136,87,123,105,141,126,150,0.439498047771097,4.38669740915999,3.49267952870561,0.00372218373614388,0.877480125553695,-3.51621390543341
"17","GB41869",24,13,12,26,33,25,23,43,37,53,38,31,-0.764248391355802,2.08565251598748,-2.93112588369621,0.0112113522556448,0.877480125553695,-4.18170647682962
"18","GB41999",18,13,23,29,32,26,21,32,28,40,35,60,-0.587371589131023,2.09815842984737,-2.83405703725358,0.013553162659125,0.877480125553695,-4.20013238698445
"19","GB42081",33,14,32,31,29,22,22,56,37,64,40,49,-0.688588261754374,2.34629632296827,-4.07867558110562,0.00118970919535785,0.877480125553695,-3.89894219184467
"20","GB42244",178,372,173,399,567,319,400,575,804,1209,892,400,-1.11046735082809,6.08831394289711,-2.77946733892885,0.0150745869740866,0.877480125553695,-3.77232778476028
"21","GB42311",100,122,146,173,170,99,58,51,33,86,66,164,0.927806988849173,3.84019641175276,3.17450326175829,0.00695475737207583,0.877480125553695,-3.79816171133868
"22","GB42324",176,182,229,190,96,78,108,59,60,35,54,110,1.2096641188289,3.90795631341593,3.05218253071818,0.00884329217867305,0.877480125553695,-3.83616837238843
"23","GB42358",30,13,26,19,24,26,18,27,47,57,36,71,-0.779468614932662,2.17779080217527,-3.19174849028271,0.00672300259970029,0.877480125553695,-4.11158636060697
"24","GB42469",53,15,61,50,41,64,30,82,44,92,118,193,-0.859690364527279,3.15065171668075,-2.94052506065188,0.0110069736211092,0.877480125553695,-4.01760622042657
"25","GB43135",45,34,50,69,66,81,47,101,79,148,75,97,-0.639119725563602,3.39513900642051,-3.08784702489837,0.00824537575243351,0.877480125553695,-3.921854127287
"26","GB43206",27,20,37,36,55,44,34,51,94,69,61,64,-0.730882492070898,2.79947597389078,-2.83757672425222,0.0134604075638102,0.877480125553695,-4.10470940111933
"27","GB43278",11,5,5,13,15,21,16,29,25,31,19,18,-1.03728125996897,1.24878574662106,-3.12933509055852,0.00760018297747024,0.877480125553695,-4.24736976000289
"28","GB43350",55,23,40,71,68,80,38,104,94,124,92,107,-0.735045734198406,3.36580804484353,-3.38941561398582,0.00455874223640085,0.877480125553695,-3.83264988699627
"29","GB43571",1025,519,773,1979,1454,2526,639,466,80,702,427,551,1.60945830599082,6.71128013109068,3.20648023395624,0.00653113671232853,0.877480125553695,-3.64695081007647
"30","GB43591",24,10,29,25,30,28,13,47,48,82,43,41,-0.791672261004861,2.23089510702197,-2.88181519760189,0.0123464051502758,0.877480125553695,-4.17397882352943
"31","GB43615",17,15,9,14,22,28,12,31,29,50,28,37,-0.826985634095149,1.75615728971934,-2.80863073165849,0.0142421003141596,0.877480125553695,-4.24695253689966
"32","GB43832",52,54,68,81,76,64,59,135,116,131,88,96,-0.622592281386336,3.62283307365798,-3.010179910453,0.00960278542170095,0.877480125553695,-3.90121081309903
"33","GB43872",9,11,15,19,17,15,19,30,33,34,26,32,-0.99887349241144,1.63097216479334,-4.13254644821793,0.00107262598706116,0.877480125553695,-4.0382210372631
"34","GB44179",18,13,19,32,21,22,22,47,44,38,37,30,-0.762866163840176,2.04083921960678,-3.13060717903624,0.00758121450718072,0.877480125553695,-4.14493563571801
"35","GB44559",217,86,100,145,152,121,87,82,82,112,90,119,0.515118888710112,4.07894261627556,2.76742640450547,0.0154320219308403,0.877480125553695,-3.90196583208729
"36","GB44640",52,16,44,52,44,46,22,85,54,139,75,70,-0.699667513695175,2.9566279456219,-2.7694914922127,0.0153701366652839,0.877480125553695,-4.10042410459214
"37","GB45278",1114,671,589,943,1096,1048,426,730,170,878,584,559,0.872805776751649,6.65235266324048,2.91573065823815,0.011554221359266,0.877480125553695,-3.7552853069588
"38","GB45321",6,4,6,22,11,5,14,28,12,32,11,15,-1.10847759633858,0.8513801306228,-2.90018952641681,0.011910812951266,0.877480125553695,-4.32131090770281
"39","GB45555",140,114,132,187,169,137,132,238,190,284,194,224,-0.503520492989406,4.70887799248909,-3.36035262537735,0.00482662257290863,0.877480125553695,-3.50542098188904
"40","GB45602",33,13,27,25,31,24,15,48,42,68,46,38,-0.657501473568959,2.25585718494945,-2.9095263313163,0.0116953010773383,0.877480125553695,-4.16291285229621
"41","GB45776",436,215,538,295,315,298,318,505,369,495,426,599,-0.389314691861538,5.86693714784149,-2.86361111181649,0.0127933990943503,0.877480125553695,-3.69554305797664
"42","GB46001",8,13,14,18,14,15,10,3,5,5,10,6,1.11633283977159,0.522442659408444,2.78941186473937,0.0147854994029323,0.877480125553695,-4.36109208395217
"43","GB46055",26,4,34,25,22,14,16,33,38,33,49,57,-0.906399236404304,1.94024101986592,-2.99083287914878,0.00997400444742969,0.877480125553695,-4.18961786222952
"44","GB46262",43,24,71,94,84,63,46,96,74,179,100,143,-0.748600322713543,3.51333095205995,-3.10984052950503,0.00789684660871657,0.877480125553695,-3.8909748877835
"45","GB46404",62,27,71,51,56,65,43,81,58,107,71,93,-0.424199807917594,3.24168083518379,-3.04751243096999,0.00892470577089756,0.877480125553695,-3.96429698693914
"46","GB46646",266,135,228,203,178,172,105,169,132,133,119,173,0.528779586365778,4.62231749107153,3.90115731726611,0.00167670915243348,0.877480125553695,-3.28535661408614
"47","GB46668",22,19,20,36,8,14,12,9,5,8,5,5,1.36299129846122,0.830306191302851,3.22870689679643,0.00625195062081053,0.877480125553695,-4.27789495691318
"48","GB46890",10,4,9,8,13,14,13,22,24,21,14,13,-0.828634487423863,0.978928512582772,-2.82017295640865,0.0139252055398201,0.877480125553695,-4.32131240697406
"49","GB47026",576,424,639,922,1265,1183,664,1391,1044,2287,1338,1529,-0.69535259543343,7.24111211308316,-2.92403102714271,0.0113680987122974,0.877480125553695,-3.82943185022124
"50","GB47236",218,121,190,231,235,177,146,265,266,376,233,314,-0.412414771229086,5.06984590144141,-3.1085135770263,0.00791745336505769,0.877480125553695,-3.57478368811782
"51","GB47493",109,49,86,57,67,61,48,120,83,128,130,125,-0.534699031534485,3.66176915095361,-3.26103162542361,0.00586706399711808,0.877480125553695,-3.80132432658399
"52","GB47541",1162,215,203,567,204,567,235,294,93,146,182,184,1.16810173135257,5.31458328910859,2.87367724728868,0.0125442991000724,0.877480125553695,-3.70919126521315
"53","GB47557",15,5,16,6,4,4,9,21,21,14,12,23,-1.07435948877688,0.749271000751816,-3.08316409674793,0.00832153608032613,0.877480125553695,-4.30350222688931
"54","GB47976",84,54,95,95,107,102,96,143,114,120,111,157,-0.444078796468395,3.97476804608246,-3.06717120714391,0.00858693805974891,0.877480125553695,-3.79876064128548
"55","GB48204",30,15,18,29,42,33,21,39,42,70,55,61,-0.76201779916037,2.40037379440223,-3.2680349744136,0.00578684977996786,0.877480125553695,-4.05842514669437
"56","GB48301",376,237,352,370,433,378,290,481,420,653,571,802,-0.509487705253281,6.00599606819985,-4.16093827485964,0.00101573834285117,0.877480125553695,-3.08439021256911
"57","GB48305",36,33,35,60,60,65,37,97,75,155,89,95,-0.886936792570291,3.25245305367634,-3.6586781835532,0.00268898843518682,0.877480125553695,-3.78191628574179
"58","GB48409",69,36,78,64,92,99,39,134,71,185,112,153,-0.592805896089647,3.68874522982369,-2.7814972515374,0.0150151317832942,0.877480125553695,-3.97238116013907
"59","GB48639",23,16,30,25,23,21,25,35,20,55,50,50,-0.689315577360605,2.15080164459033,-3.37539960615538,0.00468601413809602,0.877480125553695,-4.07569354000127
"60","GB48672",101,73,102,102,132,103,82,187,120,232,164,220,-0.664985196184023,4.26174875077627,-4.80616690782549,0.000301206592832369,0.877480125553695,-3.09665397511677
"61","GB49230",123,41,93,79,62,84,39,79,48,52,58,66,0.495835979763593,3.31186451646941,2.92315934811657,0.0113875050622656,0.877480125553695,-3.99122620627115
"62","GB49284",153,94,142,151,215,209,108,219,234,335,235,259,-0.498107706521163,4.81026270364638,-2.82689942351576,0.0137437268238526,0.877480125553695,-3.75250348726822
"63","GB49368",52,26,67,71,60,51,42,89,72,99,74,88,-0.491486343627826,3.25139902876732,-3.21821512941343,0.00638221951461964,0.877480125553695,-3.90913391252269
"64","GB49844",39,21,25,57,55,81,33,71,76,135,119,82,-0.904125135630522,3.12998737750594,-2.96690216617758,0.0104528491853493,0.877480125553695,-4.01361832313314
"65","GB49878",531,429,876,2344,1204,1396,385,113,39,120,355,569,2.4076383679361,6.00417118056622,4.03682050822037,0.00128965769810037,0.877480125553695,-3.28441803033131
