"","ID","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB53827",289,181,189,311,268,282,399,508,361,460,446,489,-0.620079301887949,5.64933970310055,-5.6577828748193,6.6728197257083e-05,0.663278280735405,-3.13610575100784
"2","GB40013",22,46,50,28,50,39,114,344,31,153,163,162,-1.72448701618281,3.41871202321284,-3.46746192622446,0.00393587283007886,0.999166569710765,-4.0718805084325
"3","GB40019",216,96,110,294,224,175,251,277,161,265,322,372,-0.392290262242816,5.02463596605411,-2.71192175520762,0.0172481586587074,0.999166569710765,-4.00867175858362
"4","GB40537",381,137,203,314,295,312,441,594,259,347,376,543,-0.435566518414663,5.63169307744724,-3.18497405402831,0.00684824470126398,0.999166569710765,-3.81027378716632
"5","GB40885",1075,546,485,611,964,852,448,574,483,593,609,980,0.515527679299287,6.63534300739037,2.91385580894483,0.0116443576198823,0.999166569710765,-3.97225147737929
"6","GB41366",894,302,302,734,805,568,440,486,358,475,406,714,0.436711114441057,6.26535669176262,3.02975730179299,0.00928306641159205,0.999166569710765,-3.89316420416653
"7","GB41389",205,89,128,149,164,162,303,474,130,255,291,501,-0.835907168366341,4.97975782256431,-3.8659209303665,0.00181017153551991,0.999166569710765,-3.63875132856636
"8","GB41908",1856,750,892,1488,1514,1528,948,1006,767,1169,1191,1858,0.416695143339694,7.49573619354107,2.89735799615501,0.0120254670816185,0.999166569710765,-4.07493860675447
"9","GB41932",53,11,27,51,43,39,23,26,11,28,13,43,0.837792679375646,2.05437190682103,3.08252815574782,0.00837149967413059,0.999166569710765,-4.30327646616745
"10","GB42021",956,455,447,662,900,772,547,537,505,608,536,874,0.403914143076068,6.57431212131514,3.0064595399002,0.00971619592096257,0.999166569710765,-3.93329385718993
"11","GB42169",1181,654,660,807,975,925,653,767,688,784,623,1034,0.417114043393404,6.91529195385485,2.82907028506827,0.0137377739041608,0.999166569710765,-4.03207290482922
"12","GB43258",632,338,350,429,448,561,322,405,252,369,394,685,0.446876914661162,5.97808834565977,2.76931921970879,0.0154306664307065,0.999166569710765,-3.97004801563196
"13","GB43375",423,115,126,360,242,267,213,227,130,158,189,313,0.444596983692497,5.01154542630176,2.75091301112218,0.0159921191387198,0.999166569710765,-3.98981765213736
"14","GB43508",1049,267,1094,287,1593,438,995,2586,842,2661,2301,5863,-1.44225592266723,7.43261285334625,-2.68806945800687,0.018063390529922,0.999166569710765,-4.13731459501419
"15","GB43512",110,108,81,86,77,167,41,77,48,67,90,96,0.752604716606798,3.6461003537266,2.7124247443374,0.0172313591331754,0.999166569710765,-4.18986480888578
"16","GB44089",29,24,13,37,49,33,27,13,19,25,15,27,0.713058038755237,1.89518273977441,2.74180571437989,0.0162772546276344,0.999166569710765,-4.36366117606879
