"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40132",7,17,11,27,20,20,1,8,5,21,16,9,0.962541247653616,0.953318778723264,2.63149408087863,0.0201031684458121,0.968656500732824,-4.46230632728978
"2","GB40531",29,36,33,68,81,62,9,21,43,42,59,34,0.595482652428864,2.71784607883054,2.68009712478732,0.018299638835358,0.968656500732824,-4.35137579247449
"3","GB40713",611,876,848,2182,4840,1692,894,2501,6636,7187,11427,1186,-1.2440352005668,8.55376117846392,-2.88379702209149,0.0123116392099808,0.968656500732824,-4.32257295228337
"4","GB41282",23,74,59,140,108,124,13,43,51,65,52,73,0.792462316521726,3.32411747621762,2.60090808623294,0.0213252663646877,0.968656500732824,-4.30741954130555
"5","GB41303",97,100,86,144,261,132,70,207,371,221,242,112,-0.560945416932134,4.69851305016472,-2.74145825566472,0.0162462915638204,0.968656500732824,-4.12279469463354
"6","GB41522",82,130,68,119,147,87,59,132,170,157,216,99,-0.399817949509878,4.30287017987281,-2.93043897071495,0.011238765374354,0.968656500732824,-4.10624007790772
"7","GB41861",57,94,40,209,163,123,30,79,50,102,77,71,0.681205507135109,3.77586610759868,2.58783467754178,0.0218692890831352,0.968656500732824,-4.25864443953135
"8","GB41862",59,119,60,167,169,125,27,92,98,97,92,90,0.475394243721557,3.96548195591974,2.6766745697498,0.0184213202026505,0.968656500732824,-4.21337886122704
"9","GB41893",43,129,40,103,68,65,13,42,32,60,77,40,0.744115543502415,3.15660086919793,2.79568091483639,0.0146202512049959,0.968656500732824,-4.28966876358442
"10","GB41916",84,98,54,102,94,125,26,68,61,100,93,35,0.549222646544582,3.63781038973516,2.61262635597756,0.0208487797042535,0.968656500732824,-4.26924055293244
"11","GB42479",289,434,322,547,542,427,217,550,687,860,766,343,-0.338831283846234,6.31474757933498,-2.67913896132112,0.0183336252275303,0.968656500732824,-4.17664916308193
"12","GB42514",33,24,40,112,81,196,30,25,8,96,26,5,1.60349109323837,2.65043010180104,2.54102290577055,0.0239293597814478,0.968656500732824,-4.38284737864513
"13","GB42534",167,154,132,241,228,137,54,116,143,204,183,91,0.435208305763504,4.6338583025314,2.76758168251702,0.0154419654633779,0.968656500732824,-4.1163878725396
"14","GB42549",3,24,6,46,24,35,27,115,43,100,35,29,-1.4420047523906,2.30989975625597,-2.79985633134408,0.0145018579904115,0.968656500732824,-4.37283221450781
"15","GB42637",61,284,121,132,80,302,12,76,33,43,37,195,1.58519058080521,3.7853726268959,2.76315925102893,0.0155753396039706,0.968656500732824,-4.23618046228264
