"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40928",76,85,111,105,73,211,92,186,201,126,238,120,-0.515038745042461,4.43144883546555,-2.86997344355872,0.0126464527202393,0.998932722432424,-4.11101615625661
"2","GB40997",213,183,149,306,188,338,188,547,508,341,426,203,-0.631780011639338,5.55852978399004,-2.75285149867314,0.0158882317727771,0.998932722432424,-4.10567709286568
"3","GB41306",1345,1419,1292,2490,593,2486,348,1415,1639,871,1149,861,0.62923506366972,7.64878794734294,2.77471381091732,0.015226911276347,0.998932722432424,-4.27991934164207
"4","GB41583",76,91,115,119,56,120,95,267,151,98,210,101,-0.561091704632063,4.30675138222656,-2.59077021291601,0.0217432270527333,0.998932722432424,-4.20103759528156
"5","GB41595",8,12,7,38,7,15,5,6,9,1,9,3,1.30656369147907,0.445609130413593,2.91236238529894,0.0116411744395979,0.998932722432424,-4.45893098656991
"6","GB41835",221,329,356,436,259,369,91,308,410,230,314,296,0.362263989723211,5.6090491677001,2.75902908869784,0.0156985711012688,0.998932722432424,-4.10280748997013
"7","GB41903",21,41,52,46,41,98,43,172,97,49,145,83,-0.908896215395232,3.43863709062893,-3.62824857689341,0.0028583532055542,0.998932722432424,-4.10716276782274
"8","GB42154",17,34,36,20,12,56,3,42,16,9,13,12,1.04400520651036,1.64085108979513,2.85264466483237,0.013081570389499,0.998932722432424,-4.4095416317761
"9","GB42761",134,128,182,172,84,243,36,103,213,96,138,96,0.560933048556302,4.40009935311067,3.05984753433357,0.00872024749848636,0.998932722432424,-4.05796667992309
"10","GB42814",314,434,387,485,357,580,131,498,523,275,413,286,0.399818057689673,5.98084172667678,3.07853919285028,0.00840623498600667,0.998932722432424,-4.03885743482318
"11","GB42891",37,26,21,61,13,40,8,42,22,11,12,7,1.09355069132615,1.83470451920845,2.82648278400093,0.0137664686793172,0.998932722432424,-4.40014595123811
"12","GB42904",16,20,9,30,10,16,3,16,5,13,4,6,1.24495430057877,0.87391150867628,2.88405018032906,0.0123034901225032,0.998932722432424,-4.44529059302373
"13","GB43000",8,7,5,12,12,23,20,35,19,14,35,14,-0.984039935518854,1.37397328705525,-2.63386479947082,0.0200086866403544,0.998932722432424,-4.44587869961849
"14","GB43052",2565,2925,2271,4593,691,4580,343,1958,2867,1447,1750,1313,0.922214019927707,8.31331116447634,2.64692457758098,0.0195100503280072,0.998932722432424,-4.3464508701909
"15","GB43175",382,665,724,906,335,759,176,617,583,334,668,548,0.410553886061671,6.46393968377323,2.74442647982603,0.0161505023553816,0.998932722432424,-4.17692583828883
"16","GB43407",20,14,18,33,12,27,3,8,21,8,16,14,0.917408150575415,1.31336621983942,3.32847769561754,0.00514516725217771,0.998932722432424,-4.38523412336238
"17","GB43429",244,367,403,409,261,522,254,626,632,313,642,409,-0.338513930246264,6.1056484001257,-2.62394242935111,0.0203957714105784,0.998932722432424,-4.17375239981963
"18","GB43543",60,82,94,115,86,151,18,58,75,68,83,79,0.72216229884186,3.66858366572654,3.85427777429839,0.00183979994440046,0.998932722432424,-4.0170980058188
"19","GB43715",250,256,217,399,142,405,60,329,279,129,208,118,0.681993225050563,5.14576012384049,3.26561158140193,0.00582154341712226,0.998932722432424,-3.94770393873895
"20","GB43847",39,35,29,82,17,55,15,21,27,11,29,10,1.1841703397811,2.17664316054922,3.77735040863614,0.00213669898009165,0.998932722432424,-4.27029215151
"21","GB43876",68,119,116,92,49,113,22,64,91,70,101,30,0.681702473303497,3.59482992548843,2.74770068689519,0.0160480780666869,0.998932722432424,-4.24474190670436
"22","GB43879",1138,2186,2138,2575,1337,1386,518,1583,1477,1246,1250,674,0.714740542788689,7.84514659972956,2.87349383716965,0.0125598113662172,0.998932722432424,-4.27702004738451
"23","GB43953",414,721,699,934,442,813,219,656,861,373,700,398,0.421192130864577,6.5851755638832,3.1260669085107,0.00765746171175128,0.998932722432424,-4.09662075728049
"24","GB44355",134,181,190,182,137,258,168,378,272,177,302,247,-0.471898876093999,5.16881640650732,-2.82118406401523,0.0139094086589302,0.998932722432424,-4.07754538457486
"25","GB44367",19,99,20,54,25,88,10,78,3,9,19,0,2.45913959087634,1.64571663267368,2.87618220763254,0.0124940403561307,0.998932722432424,-4.41255982619535
"26","GB44649",16,40,43,60,34,52,34,105,89,52,71,45,-0.630832873943369,3.06644620436654,-2.9165183420403,0.0115469551532271,0.998932722432424,-4.27809747991538
"27","GB44765",29,93,51,89,59,106,31,156,151,67,122,104,-0.508215341161233,3.74948744370545,-2.56795999409822,0.0227193042691705,0.998932722432424,-4.26574072870588
"28","GB45023",696,1055,954,1247,709,1043,207,730,865,666,522,651,0.752127576733969,6.9522200014185,3.81003312275668,0.00200502036772147,0.998932722432424,-4.01041305998911
"29","GB45057",220,266,398,474,131,456,88,329,333,133,286,174,0.558172519186864,5.38844609556079,2.92671163983854,0.0113190336788519,0.998932722432424,-4.0461205123521
"30","GB45149",368,458,291,301,170,453,88,368,406,204,206,111,0.729768750884336,5.44904393150608,2.54588670939822,0.0237040352287422,0.998932722432424,-4.16630782128558
"31","GB45151",972,804,1084,2068,950,936,230,1162,1361,562,949,662,0.68162219847996,7.23438972212822,2.94499819384841,0.0109212095072911,0.998932722432424,-4.21112484857337
"32","GB45291",4,7,8,15,8,11,5,76,29,14,27,10,-1.20240919192939,1.15781690777609,-2.9118851980342,0.0116520410565161,0.998932722432424,-4.43170260053377
"33","GB45530",8,23,23,26,12,47,0,1,17,10,29,15,1.71632681664127,0.967904816888583,2.60688834943851,0.0210780859013211,0.998932722432424,-4.46496490442146
"34","GB45554",54,85,73,77,80,117,48,123,186,77,173,92,-0.43337687929469,3.97833831100365,-2.66948235753553,0.0186770346381873,0.998932722432424,-4.2137532387191
"35","GB45615",212,535,231,702,204,536,127,436,45,166,115,67,1.6810907299978,5.16364896827185,3.19461409121518,0.00669293258265077,0.998932722432424,-4.00544349837668
"36","GB45617",549,660,1022,885,457,903,192,600,741,574,453,605,0.549828780743993,6.66949653355162,2.73711786113268,0.0163814387791278,0.998932722432424,-4.20044281896125
"37","GB45870",78,186,155,148,107,223,88,219,391,143,335,195,-0.503330333748203,4.87024174109488,-3.16540013868778,0.00708824207699313,0.998932722432424,-3.98823077716942
"38","GB46164",23,22,28,29,10,43,7,15,22,14,21,5,0.963543224115426,1.60225300051236,3.05636518228955,0.00878002271452709,0.998932722432424,-4.39116279811102
"39","GB46203",18,41,75,78,52,36,10,41,21,26,37,19,0.952471417176914,2.49921116997356,2.77076670301841,0.0153442848849212,0.998932722432424,-4.35766457431781
"40","GB46296",16,22,27,43,23,37,3,12,14,5,19,20,1.33674430751599,1.54072655179229,5.11896399466785,0.000170667137088891,0.998932722432424,-4.24433776814853
"41","GB46412",1,5,10,8,2,20,3,14,44,9,32,13,-1.36167719080318,0.65859078040625,-2.91406762953179,0.0116024237429541,0.998932722432424,-4.45294295049591
"42","GB46426",68,133,139,267,53,216,81,293,671,131,328,180,-0.764098950386837,4.85090244394658,-2.79601915984798,0.0146083662885928,0.998932722432424,-4.1056837749239
"43","GB46516",163,213,283,423,100,232,49,132,181,105,254,119,0.783116900408287,4.81720851850432,3.54999190442221,0.00333146921014774,0.998932722432424,-3.88846055946356
"44","GB46635",34,62,62,61,21,68,6,64,38,21,50,26,0.737305673414939,2.65257810671462,2.76997873287514,0.0153678221337959,0.998932722432424,-4.3438288693364
"45","GB46656",139,197,231,260,155,326,89,319,573,255,413,369,-0.47970725486837,5.41501849048221,-3.12679414537356,0.0076465353778116,0.998932722432424,-3.98816673081389
"46","GB46764",76,121,124,142,86,189,65,212,188,119,249,173,-0.375431472125492,4.53805023084573,-3.0444397977811,0.00898781902810314,0.998932722432424,-4.04736691459002
"47","GB46768",160,278,484,352,282,600,282,678,619,383,950,607,-0.737061126441686,6.19006201857278,-3.67283293968329,0.00261983003429744,0.998932722432424,-3.91464108283677
"48","GB47735",84,129,111,143,112,171,106,226,249,105,208,145,-0.389428335666504,4.60694784865158,-2.60039285563023,0.0213437307152542,0.998932722432424,-4.16801311056296
"49","GB48173",7,23,21,22,15,10,3,14,10,13,2,3,1.33090471734855,0.766759799645904,2.62434167775747,0.0203800570321798,0.998932722432424,-4.47015098378949
"50","GB48322",6,5,2,18,6,15,4,17,40,7,27,19,-1.09648320194963,0.874315173357076,-2.60320779264874,0.0212282134974374,0.998932722432424,-4.46991026605217
"51","GB48411",36,51,52,64,46,71,50,68,149,62,101,76,-0.555492575861404,3.47523033305702,-2.92853852300501,0.011278655858008,0.998932722432424,-4.22393306708633
"52","GB48425",225,153,317,418,161,276,74,222,259,169,212,159,0.524662661641201,5.13073147296326,2.63867794661713,0.019823493917469,0.998932722432424,-4.13086042074941
"53","GB48443",51,86,57,103,13,78,15,46,50,7,40,13,1.28053409297339,2.61633261870141,3.03540105393108,0.00914855754191645,0.998932722432424,-4.31231417824964
"54","GB48481",203,338,367,268,216,217,66,278,248,214,210,140,0.600834222446037,5.20411731761654,2.59923205939316,0.0213915434618944,0.998932722432424,-4.14382152155445
"55","GB48497",489,762,1040,1488,400,584,180,754,729,356,489,636,0.614725666219644,6.64460833252755,2.6245712998045,0.0203710244450623,0.998932722432424,-4.22612386317794
"56","GB48813",24,39,56,72,55,62,7,28,37,51,34,43,0.759366861214096,2.70154410675073,2.58341347081571,0.0220535181903109,0.998932722432424,-4.36763326390776
"57","GB48871",82,95,103,116,52,152,73,136,304,108,243,114,-0.576608127222299,4.33939822383606,-3.01402861989436,0.00954004593234587,0.998932722432424,-4.08448479514563
"58","GB48918",13,27,15,34,25,45,0,12,14,15,12,24,1.44745152017206,1.33558084994978,2.82667311763887,0.0137613610659202,0.998932722432424,-4.42966380513116
"59","GB49261",11,12,11,16,8,22,21,60,34,29,36,15,-1.12461607273494,1.77734910261714,-3.57076611938836,0.00319864665762579,0.998932722432424,-4.33073263598162
"60","GB49322",52,65,61,71,60,114,16,71,76,46,60,40,0.538058417951155,3.2834024534987,3.07214323632874,0.00851240079913733,0.998932722432424,-4.22188823652015
"61","GB49649",353,403,275,636,119,386,86,338,282,151,311,198,0.648900137299912,5.47577461998453,2.54878782582347,0.023572299981822,0.998932722432424,-4.16535545659648
"62","GB49826",222,339,218,528,141,293,60,239,252,105,164,264,0.730013159656941,5.15252396644375,3.1097470659424,0.00790678400903974,0.998932722432424,-3.99340837126785
"63","GB50001",6,12,7,14,7,15,2,10,10,5,9,4,0.670956222918256,0.457273681984191,2.65725498969488,0.019124185061073,0.998932722432424,-4.47797345580542
"64","GB50101",151,203,172,421,96,271,38,199,217,66,142,117,0.793467496658079,4.66923908578215,3.56710618030708,0.00322165246306177,0.998932722432424,-3.90066310732809
"65","GB50214",19,31,49,26,39,62,36,94,59,59,103,54,-0.805015414210348,3.03550672891936,-2.96213846909243,0.0105608623009232,0.998932722432424,-4.27530862603016
"66","GB50382",48,47,53,76,37,70,14,48,71,25,61,44,0.433283806478467,2.98155120667264,2.57774807657431,0.0222953840456631,0.998932722432424,-4.34337626026067
"67","GB50454",122,152,270,335,168,222,48,206,202,117,203,112,0.582284124833163,4.80810651309477,3.21661559782787,0.00640980533708319,0.998932722432424,-3.97309977916284
"68","GB50508",3832,4872,4389,3951,2264,2364,538,2700,1564,1889,1560,2321,1.17939981364165,8.65364528464237,3.6572593419709,0.00270076577404154,0.998932722432424,-4.22948812903733
"69","GB50962",106,143,118,258,116,133,27,109,207,60,140,53,0.706582126976597,4.19235965757569,2.82387328145941,0.013836682548705,0.998932722432424,-4.15077826128043
"70","GB50994",32,38,63,30,60,46,68,59,118,62,110,78,-0.847931613089723,3.34414015164565,-2.74739481174332,0.0160576195886409,0.998932722432424,-4.27834631839149
"71","GB51198",48,114,205,100,180,329,137,410,201,290,583,288,-1.05149745672218,5.09574235405916,-2.97993620390335,0.010199117630406,0.998932722432424,-4.05028567621327
