"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40114",83,119,270,57,108,93,7,49,96,112,34,45,0.95978300649617,3.55083157282526,2.73125914063299,0.0166113107111052,0.999792662405231,-4.26751978193037
"2","GB40360",208,419,545,219,367,399,161,434,544,597,282,421,-0.354536311733275,5.93787163907734,-2.54852501753603,0.0236344592349848,0.999792662405231,-4.18994432980566
"3","GB40614",20,23,47,46,67,62,12,13,30,23,23,32,0.729935574763217,2.33816370071061,2.49683400061346,0.0260942534882733,0.999792662405231,-4.40881020711006
"4","GB40823",37,59,100,29,91,114,23,49,55,48,42,40,0.460358342416843,3.15607772043644,2.417693490656,0.0303424030307157,0.999792662405231,-4.35944644837713
"5","GB40871",37,19,50,22,44,31,5,10,19,38,13,5,1.12942389334483,1.77239487248957,2.99920334875704,0.00985336553953634,0.999792662405231,-4.38930397959639
"6","GB41129",126,169,281,177,177,187,36,125,108,147,125,135,0.546518754493051,4.56113242950852,2.69888042570633,0.017686924260468,0.999792662405231,-4.15425895843089
"7","GB41352",9,11,18,11,19,14,5,6,11,8,4,10,0.647419795962428,0.792850772389842,2.56019924845951,0.0231106843315522,0.999792662405231,-4.47525704494279
"8","GB41360",43,64,87,15,93,85,14,23,31,41,14,31,1.03037079236149,2.66313816447826,3.60380386890741,0.00301375974608175,0.999792662405231,-4.23540689074276
"9","GB41489",43,77,123,58,143,87,34,92,141,139,67,159,-0.447182850238873,3.91583452323044,-2.41247672265094,0.0306445290702115,0.999792662405231,-4.28562530157872
"10","GB41540",102,52,126,27,30,12,2,32,4,14,12,1,2.36803882120873,1.57223964440872,2.80829251248883,0.0143025613810217,0.999792662405231,-4.4264407450214
"11","GB41647",124,151,153,13,207,132,17,53,59,78,15,31,1.28748579392473,3.37431848278224,2.57008370165129,0.0226759824038461,0.999792662405231,-4.31948113503789
"12","GB41917",619,398,1031,510,803,736,131,292,682,581,340,464,0.649890196122317,6.39401237268662,2.93705783734471,0.0111265450698372,0.999792662405231,-4.13428751396308
"13","GB42147",34,49,134,38,102,121,21,40,37,66,47,49,0.597967173580555,3.20525278336748,2.5443613668946,0.0238240202028342,0.999792662405231,-4.33238047187266
"14","GB42206",16,26,51,17,37,39,13,9,25,24,9,13,0.794200859735377,1.82888712326821,3.07034789126606,0.00857204355044718,0.999792662405231,-4.37570222078744
"15","GB42295",62,113,139,67,128,112,49,111,182,148,79,115,-0.336859077304117,4.13890153480894,-2.58084795186105,0.0222115710791083,0.999792662405231,-4.21870743408122
"16","GB42373",30,57,82,14,52,72,15,30,50,18,15,26,0.748535155381096,2.48854859766977,2.42505804885987,0.0299207275669541,0.999792662405231,-4.40906696031443
"17","GB42375",183,216,329,172,395,405,128,308,580,385,224,323,-0.364780355016951,5.59095045333217,-2.56909294358216,0.0227191958004968,0.999792662405231,-4.1655617960974
"18","GB42549",3,24,35,6,46,24,27,115,43,100,29,35,-1.65773977944769,2.30989975625597,-3.61393822514081,0.00295469592611234,0.999792662405231,-4.27951052399731
"19","GB42606",4,13,21,9,20,16,4,2,14,11,4,5,0.870824448767943,0.586407189043065,2.37478902142766,0.0329139986194111,0.999792662405231,-4.49627675439372
"20","GB42617",4,14,38,7,34,38,5,5,2,23,7,6,1.28197055660251,0.876065611094208,2.42498812428575,0.0299247048126909,0.999792662405231,-4.4841282809431
"21","GB42703",36,20,20,19,18,19,1,15,10,11,8,8,1.13893438569619,1.15402774575909,2.76021757852651,0.0157035680144969,0.999792662405231,-4.44528636262028
"22","GB42753",140,332,324,182,508,331,135,390,609,331,260,459,-0.470539596744139,5.70386264711143,-2.52189581396737,0.0248723687688337,0.999792662405231,-4.18519574845891
"23","GB42872",18,24,32,22,34,34,6,20,29,20,10,19,0.482755806308984,1.83871017968614,2.39350370404332,0.0317677266269976,0.999792662405231,-4.44875480361945
"24","GB42934",10,24,40,17,52,44,24,30,46,54,29,44,-0.575169340233567,2.45087406153686,-2.54716067172188,0.023696413856594,0.999792662405231,-4.39296620149263
"25","GB43029",672,436,584,32,397,649,111,62,65,98,16,49,2.37522826727971,4.58197871203853,3.3114722322143,0.00534222973861229,0.999792662405231,-4.0931793393998
"26","GB43119",387,344,1090,215,941,921,214,295,404,462,248,222,0.614294323105731,6.11237402541353,2.4021875036772,0.0312488600444406,0.999792662405231,-4.25157408537417
"27","GB43214",217,248,303,109,311,415,83,174,212,240,103,136,0.520609573676269,5.04296107125354,2.78745568011522,0.0148940935260592,0.999792662405231,-4.09959389917313
"28","GB43301",7,23,37,23,43,24,15,34,31,88,32,68,-0.941369764810047,2.37197743094629,-2.84702943643799,0.013263444359194,0.999792662405231,-4.35911478373861
"29","GB43453",102,72,144,104,291,276,52,95,71,84,58,50,0.947610213285339,4.07952881448581,3.14871006011488,0.00735149187425187,0.999792662405231,-4.10554203932518
"30","GB43578",9,17,15,8,10,15,1,5,15,7,5,2,1.06071953907995,0.415450571605402,2.85558619661048,0.0130441019308907,0.999792662405231,-4.46505535905483
"31","GB43729",23,24,47,23,35,35,4,14,22,17,16,19,0.827718835658653,1.84210487900591,3.8210153990285,0.00197422399147762,0.999792662405231,-4.30356362848944
"32","GB43833",224,373,656,286,587,611,161,315,241,314,253,341,0.425124049515825,5.84297340608665,2.50225648349338,0.0258250854161632,0.999792662405231,-4.20249198033535
"33","GB44058",95,270,297,78,160,190,128,303,510,385,163,235,-0.872492110527989,5.13931676084277,-3.7703870753886,0.00217825456478827,0.999792662405231,-3.8298386040001
"34","GB44707",4,10,14,6,10,16,5,20,18,18,7,16,-0.673791729103161,0.93981103785851,-2.64840294292525,0.0195002923066139,0.999792662405231,-4.4630989928848
"35","GB44744",42,73,149,36,121,121,25,77,83,50,39,39,0.552615831114447,3.41697702044037,2.45595169968746,0.0282121018483288,0.999792662405231,-4.32907613196272
"36","GB45414",168,308,429,267,309,331,64,163,207,349,175,193,0.520007212260934,5.26812428802167,2.87016581256856,0.0126785517263624,0.999792662405231,-4.07302433680207
"37","GB45432",17,20,42,22,30,40,8,14,17,17,19,18,0.626466152316156,1.82422621286932,2.82956309105116,0.0137224731032815,0.999792662405231,-4.40101172506299
"38","GB45503",8,7,20,6,16,18,1,4,10,8,8,4,0.915370482781123,0.444285913223798,2.869966346223,0.0126834842855613,0.999792662405231,-4.46338072576125
"39","GB45692",24,43,73,36,93,90,11,32,39,32,36,43,0.642792072396447,2.79432664007215,2.9210934972319,0.0114790115226246,0.999792662405231,-4.3106590702188
"40","GB45734",27,61,68,35,63,51,19,30,45,21,15,36,0.68791084132784,2.62285343008935,2.8379557229046,0.013499994901547,0.999792662405231,-4.33959181070882
"41","GB45758",468,567,925,250,525,732,789,797,1421,889,335,719,-0.796108758058321,6.77881313148063,-2.50691156276547,0.0255961411618118,0.999792662405231,-4.27115558248425
"42","GB45819",103,139,244,101,229,252,64,90,111,166,100,132,0.449975868045903,4.51371325982011,2.90997742421976,0.0117309135384386,0.999792662405231,-4.09597614536952
"43","GB46151",13,27,28,15,35,32,11,21,12,13,11,8,0.769851113219916,1.58235219816437,2.73520929435946,0.016484535545715,0.999792662405231,-4.42556003764772
"44","GB46206",31,45,74,28,56,61,8,27,42,29,27,50,0.528560554381796,2.61945308398549,2.49322912625186,0.0262746861312132,0.999792662405231,-4.38978237439713
"45","GB46339",235,342,462,223,337,398,127,417,599,592,279,418,-0.36384134151693,5.87511730933207,-2.4273036535755,0.0297932678744998,0.999792662405231,-4.22172765124594
"46","GB46692",18,28,47,16,39,37,5,18,31,32,12,13,0.585977336960654,1.89913763867365,2.60558925330156,0.0211787243147992,0.999792662405231,-4.42151244587982
"47","GB47014",105,151,188,110,195,155,106,177,228,201,122,167,-0.359140743238176,4.72977509666873,-2.62717277720063,0.0203157953957424,0.999792662405231,-4.15282686034803
"48","GB47393",36,65,88,59,130,96,29,92,163,126,63,91,-0.446412311175026,3.74948050399734,-2.42980957434577,0.0296516453683911,0.999792662405231,-4.29860959478707
"49","GB47929",47,70,40,26,54,47,38,139,100,104,52,119,-1.1722899753971,3.41773592149259,-4.44247623174218,0.000600635845181635,0.999792662405231,-3.99431417358624
"50","GB47956",38,54,64,41,123,87,16,48,40,38,31,62,0.560235806881544,3.04566719284509,2.43197662191828,0.029529693374377,0.999792662405231,-4.36684151023632
"51","GB48868",21,36,60,21,36,42,14,12,20,19,20,17,0.828558272467294,2.06043682797643,3.42384144635719,0.00428588642832176,0.999792662405231,-4.31992185307926
"52","GB48962",57,79,141,77,154,183,23,48,43,107,53,57,0.868676121023518,3.65300272641049,3.90834417881284,0.00166687040537431,0.999792662405231,-4.02873594004191
"53","GB49337",298,462,655,312,718,570,203,721,807,946,365,717,-0.418439587763133,6.46710429049488,-2.66939636129542,0.0187251699684693,0.999792662405231,-4.20148187878737
"54","GB49460",10,15,19,5,16,15,3,4,7,8,5,12,0.785194069460445,0.641503489531352,2.74376963239596,0.0162130340859836,0.999792662405231,-4.46619387630843
"55","GB49481",106,126,218,100,183,193,49,105,175,135,74,114,0.304703270445633,4.39462978739888,2.46262498173332,0.0278554929914811,0.999792662405231,-4.22946246139687
"56","GB49511",196,199,376,178,360,376,130,99,210,162,157,143,0.690161469047406,5.08908990495403,3.27122758750166,0.00578105297649143,0.999792662405231,-3.96379249828485
"57","GB49802",44,49,65,52,45,85,9,38,46,40,30,16,0.760426747263223,2.7233702296318,2.73568979084823,0.0164691791737158,0.999792662405231,-4.34663243569874
"58","GB49957",258,206,674,199,344,372,93,111,268,320,177,150,0.655462913081938,5.30755213164313,2.75552343089134,0.0158473499361653,0.999792662405231,-4.11014675391007
"59","GB50030",111,157,215,124,204,198,83,201,249,211,146,187,-0.29800469981963,4.84375355533409,-2.75483262990615,0.0158686174780083,0.999792662405231,-4.10780369470538
"60","GB50100",5,8,21,7,11,9,6,11,15,28,12,26,-0.857137585930504,1.04729888566512,-2.922644104657,0.0114442994892757,0.999792662405231,-4.43561481450993
"61","GB50767",22,48,68,35,74,70,7,31,36,27,41,40,0.630007962721495,2.65014099539854,2.58936745285583,0.0218505359926068,0.999792662405231,-4.37343834271373
"62","GB50851",65,111,138,65,159,135,43,209,168,263,75,141,-0.541955753944217,4.32410910615685,-2.65071800483808,0.0194133099731677,0.999792662405231,-4.18118073193198
"63","GB51238",244,521,356,178,481,442,355,1461,1352,596,228,345,-0.931502191400117,6.25243202426958,-2.59256678370539,0.0217164272052525,0.999792662405231,-4.20552018304785
"64","GB51444",16,49,39,11,48,54,13,60,63,74,51,44,-0.75452697887011,2.70385093505443,-2.85702639674144,0.013007536085837,0.999792662405231,-4.32776398657154
"65","GB51615",17,82,87,41,77,60,10,31,27,30,30,29,0.917174290274465,2.66209174220039,3.42546001180903,0.0042723145922718,0.999792662405231,-4.2569909502665
"66","GB51812",9,18,49,7,41,43,3,13,12,14,16,11,0.890161651929325,1.41473578430751,2.56616137288354,0.0228475268811165,0.999792662405231,-4.45102164303061
"67","GB52002",18,28,37,35,36,48,6,10,24,23,18,20,0.796437964665863,1.964407541918,3.19907989296411,0.00665997011411375,0.999792662405231,-4.35226027558395
"68","GB52085",15,32,78,25,60,44,57,64,64,90,28,75,-0.815442270707188,3.02587289917319,-2.93423299543251,0.0111881261572305,0.999792662405231,-4.28287879271438
"69","GB52269",25,27,5,5,8,26,4,50,56,120,21,33,-1.79670586849519,1.81456441848153,-2.99505535883258,0.00993366483412782,0.999792662405231,-4.38635069738685
"70","GB52560",2,8,13,7,20,19,14,29,15,20,13,39,-1.17921731068273,1.27986221436832,-3.02772848460972,0.00931829400666778,0.999792662405231,-4.41556874126339
"71","GB52765",16,18,29,11,33,22,4,11,9,20,2,10,1.10484463321352,1.14703245630131,3.37718153162993,0.00469634554969685,0.999792662405231,-4.39416750512327
"72","GB52774",250,352,621,365,568,549,239,522,676,661,351,464,-0.319735732187048,6.25260729507813,-2.43326530909389,0.0294573991845292,0.999792662405231,-4.24500535860081
"73","GB52937",35,30,37,15,27,23,9,12,14,16,13,7,0.959053169670189,1.63238063698532,3.00093758602466,0.00981998382136018,0.999792662405231,-4.3971587158908
"74","GB52945",4,5,13,4,12,11,5,11,22,13,7,10,-0.679698826237569,0.648642680523898,-2.65679668086412,0.0191867090062142,0.999792662405231,-4.47332460354427
"75","GB52975",103,142,274,151,288,269,47,126,87,235,84,140,0.598403094520226,4.61590353054966,2.75347341837388,0.0159105446675087,0.999792662405231,-4.13532733498149
"76","GB53296",23,43,129,34,81,89,9,25,31,48,31,34,0.880063671780222,2.7559951441718,3.42168675705005,0.00430402106051947,0.999792662405231,-4.24564257388879
"77","GB53428",34,73,49,26,73,46,18,106,122,113,43,118,-0.947496302326064,3.33137699119099,-3.46966472337933,0.00391791959822636,0.999792662405231,-4.15157609058316
"78","GB53563",51,91,126,47,65,92,33,36,55,72,30,37,0.611611174852194,3.27023595412523,2.72056097299382,0.0169594495828427,0.999792662405231,-4.2938072919523
"79","GB53566",102,129,281,114,273,256,76,265,666,355,143,205,-0.600645089958287,5.10965852079386,-2.50811172736802,0.025537432257767,0.999792662405231,-4.17842022667287
"80","GB53601",14,14,17,9,13,16,0,11,7,8,3,8,1.29829677524862,0.486530833632029,2.92706711347998,0.0113458531850681,0.999792662405231,-4.45725286498818
"81","GB53740",11,12,34,13,25,29,5,4,14,8,17,11,0.89114996652428,1.19556055256343,2.63814861276146,0.0198901410678905,0.999792662405231,-4.45355243413161
"82","GB53823",15,6,14,3,15,8,10,13,19,19,10,17,-0.864464138870264,1.01120196707798,-2.6379353902196,0.0198983270732083,0.999792662405231,-4.46132615616654
"83","GB53931",126,218,410,147,313,274,49,175,173,251,135,193,0.379112684406813,4.97855736312419,2.44179113468803,0.0289833546540672,0.999792662405231,-4.20359947306497
"84","GB54095",47,62,112,63,92,84,13,32,33,95,43,67,0.616144142110884,3.22867348329672,2.37474207713378,0.0329169228556889,0.999792662405231,-4.3628026287216
"85","GB54226",18,25,70,16,55,45,14,14,19,35,10,11,0.9070839742658,1.99735067487994,3.05700378534448,0.0087990850961431,0.999792662405231,-4.36489635305901
"86","GB54343",252,395,962,362,420,623,288,564,912,1160,440,533,-0.582048421967059,6.47694627732718,-2.99034128647608,0.0100257088081184,0.999792662405231,-4.12313233412002
"87","GB54363",70,151,200,79,119,94,42,145,197,300,95,194,-0.609254841897287,4.41430084423761,-2.56523440407551,0.0228882508689945,0.999792662405231,-4.19639555059788
"88","GB54485",65,101,117,151,261,265,105,383,158,337,129,392,-0.864192915100453,4.92329079589665,-2.59958048624487,0.0214252083873235,0.999792662405231,-4.15914341229104
"89","GB54513",20,22,25,14,29,25,2,10,14,19,12,6,0.991185323567576,1.30583226451224,3.46461417981549,0.00395686414683813,0.999792662405231,-4.37728658132098
"90","GB54716",76,137,320,119,216,249,63,76,94,132,91,147,0.621206263879834,4.4515382847194,2.96410984817266,0.0105535000729315,0.999792662405231,-4.09209384334312
