"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40076",42,33,160,146,166,101,201,207,166,155,169,237,-0.609830127932594,4.49027010965918,-2.43668802622741,0.0291678108903087,0.999530449001081,-4.24329872315077
"2","GB40150",523,729,545,411,780,630,246,349,983,702,272,636,0.812519366383034,6.49647010431673,2.16482336402424,0.0486475906409296,0.999530449001081,-4.33833048491574
"3","GB40203",106,75,139,87,216,103,66,121,109,167,75,131,0.430084207539974,4.24613022277534,2.4120278335792,0.0305703269819815,0.999530449001081,-4.25948346497189
"4","GB40400",19,7,63,49,65,63,80,60,67,162,47,93,-0.704663686329643,3.17943885028346,-2.37356915782655,0.0328867279219005,0.999530449001081,-4.3724562180923
"5","GB41073",88,49,402,149,260,245,378,382,272,1037,145,370,-0.718272252606778,5.37019907022638,-2.40015505126552,0.0312683091889804,0.999530449001081,-4.23249892114833
"6","GB41182",43,38,177,303,203,120,321,420,267,257,374,222,-1.02390291095673,5.00040491984476,-2.67971089060727,0.0182758835068661,0.999530449001081,-4.16206718211594
"7","GB41246",13,16,35,12,21,28,8,10,5,14,18,41,0.920091914661927,1.48057567330274,2.23424009591641,0.0427510953482436,0.999530449001081,-4.48273196479384
"8","GB41279",27,16,101,16,72,50,31,22,34,39,24,49,0.669865805042264,2.58602431969734,2.21325515268712,0.0444589482614104,0.999530449001081,-4.43554638885843
"9","GB41289",23,21,192,327,185,260,343,384,229,221,409,421,-1.12170819638982,5.00501206281774,-2.22753823166234,0.0432897140543076,0.999530449001081,-4.29598249089939
"10","GB41409",4,3,16,4,11,4,14,10,20,16,17,13,-0.822866089275297,0.746223647332186,-2.31870484366793,0.0364817384743881,0.999530449001081,-4.49808160529427
"11","GB41643",54,40,178,385,82,136,283,387,523,240,740,113,-1.28590395626957,5.01806369586256,-2.15838105490838,0.049231749488589,0.999530449001081,-4.31446049562444
"12","GB41665",19,9,19,18,47,15,10,27,14,18,5,18,0.77238184032033,1.49961803516966,2.55904473452389,0.023073187518152,0.999530449001081,-4.4491017765826
"13","GB41754",450,228,905,247,521,343,414,356,272,484,202,606,0.515894217146816,6.04156294993609,2.26832733749316,0.0401077106028931,0.999530449001081,-4.28201516832622
"14","GB41758",4,10,36,86,28,35,79,90,78,54,118,46,-1.19139249456763,2.83382925213705,-2.22556843232237,0.0434492314457466,0.999530449001081,-4.4247171583857
"15","GB41760",594,206,3577,999,1760,3181,3027,3094,4056,22181,724,3735,-1.33338549244063,8.46468265519199,-2.2300108381561,0.0430902568046932,0.999530449001081,-4.42902197875709
"16","GB41771",56,21,71,71,80,127,110,116,205,112,92,145,-0.593347264128726,3.94081339110096,-2.16464637610998,0.0486635523340824,0.999530449001081,-4.35413534807477
"17","GB42154",17,3,20,9,13,12,34,42,36,16,12,56,-0.998921576278608,1.64085108979513,-2.5314860380026,0.0243285719249249,0.999530449001081,-4.447650587556
"18","GB42202",7,4,36,105,43,31,93,121,84,60,128,54,-1.30263970883394,2.95886699835022,-2.42506175635047,0.0298212060402587,0.999530449001081,-4.38648873709801
"19","GB42432",18,11,23,22,59,23,12,20,12,23,12,29,0.785161862345451,1.79069992207129,3.10227206114209,0.00800132430923893,0.999530449001081,-4.37716177089589
"20","GB42539",7,10,12,14,13,1,13,29,26,66,10,30,-1.3636448659283,1.28482217610837,-2.51973809141845,0.0248834953671118,0.999530449001081,-4.46423160214985
"21","GB42596",28,17,126,223,65,58,259,214,255,184,597,127,-1.59278089462556,4.39104145382379,-2.81852863009512,0.0139511539121474,0.999530449001081,-4.18841138539852
"22","GB42634",114,70,214,162,262,239,257,253,398,282,187,340,-0.417196339599988,5.18984952942983,-2.3207282481506,0.0363427835052489,0.999530449001081,-4.24617227517328
"23","GB42653",434,219,437,367,692,310,323,360,368,570,188,489,0.493779466783625,6.00749988055288,2.6670030319039,0.0187315353240575,0.999530449001081,-4.16716850806042
"24","GB42745",5,8,11,6,23,8,8,9,5,4,5,10,0.818872707291786,0.480218879033185,2.33128045281528,0.0356262091714635,0.999530449001081,-4.50455086562394
"25","GB43036",12,10,24,7,25,17,3,10,13,21,6,20,0.81376278815042,1.11095678673747,2.28697814915318,0.0387273408024273,0.999530449001081,-4.49022476175592
"26","GB43039",36,3,38,28,41,12,69,112,54,56,23,57,-1.04644959941533,2.54750823465571,-2.61436046033845,0.0207393472539676,0.999530449001081,-4.38463197373501
"27","GB43153",175,89,381,197,311,273,324,439,350,434,184,452,-0.312433992890312,5.56163226503982,-2.35882753272707,0.0338181537739179,0.999530449001081,-4.23923376962857
"28","GB43169",14,6,7,13,8,15,5,7,7,7,5,10,0.816779734881093,0.568907759562641,2.17549342985909,0.0476942859611315,0.999530449001081,-4.51433362162829
"29","GB43311",11,4,24,11,36,21,60,30,42,117,14,27,-0.971459640061139,2.06298999522008,-2.35131903557309,0.0343021470056145,0.999530449001081,-4.44735825244586
"30","GB43660",12,20,30,20,25,12,24,69,32,39,27,45,-0.652494083968464,2.20734296710688,-2.19156841488833,0.0462909852100016,0.999530449001081,-4.45890789557015
"31","GB43672",0,0,9,24,4,9,22,14,23,12,46,8,-1.8161753374044,0.499047780242299,-2.21293988597771,0.0444850875063309,0.999530449001081,-4.50937797030321
"32","GB43718",98,62,1139,1556,521,663,1759,2097,1475,918,2127,1027,-1.6930179213098,7.04376375697503,-2.38938593049418,0.0319145240450995,0.999530449001081,-4.33272479879414
"33","GB44109",139,86,230,217,310,205,233,348,311,391,205,352,-0.332794677699241,5.33496627371578,-2.50229745156247,0.0257298232864742,0.999530449001081,-4.19068783842951
"34","GB44219",9,11,74,185,87,121,257,229,174,130,249,108,-1.34690310092844,4.04044625943852,-2.41022264436116,0.0306754848040903,0.999530449001081,-4.30679387353866
"35","GB44319",57,55,108,67,118,144,85,80,72,100,52,106,0.439893312866344,3.84198414128917,2.57196816050634,0.0225062236394659,0.999530449001081,-4.26135279146081
"36","GB44504",0,1,10,24,10,5,27,20,25,18,29,17,-1.79384003577313,0.834136500523008,-2.82006536626966,0.0139093855788124,0.999530449001081,-4.45443386522811
"37","GB44505",14,9,111,199,72,53,222,224,177,147,257,125,-1.46892438092311,4.02217198513186,-2.91335744613167,0.011590992169834,0.999530449001081,-4.20093327469047
"38","GB44585",797,452,1956,1144,1482,1601,2380,1926,2645,1656,1268,2381,-0.503682130875682,7.99887568521787,-2.24874804376201,0.0416066093248332,0.999530449001081,-4.40517308454049
"39","GB44777",51,40,90,72,133,84,126,142,122,171,75,118,-0.373488398221307,4.02704382978965,-2.50252571011922,0.0257185702071481,0.999530449001081,-4.26123805364704
"40","GB44961",19,12,31,26,21,46,12,26,11,26,16,32,0.637715645568171,1.90192383708751,2.13269337761151,0.0516266017862915,0.999530449001081,-4.47784084222305
"41","GB45512",29,40,96,173,121,56,158,205,171,165,172,183,-0.915246866099203,4.27217422538488,-2.99700949682019,0.00983846072339608,0.999530449001081,-4.1265414400401
"42","GB45625",10,14,29,20,25,32,18,20,11,25,11,23,0.563350305185232,1.71330106734094,2.31986018399152,0.036402335324725,0.999530449001081,-4.46430300055887
"43","GB45884",102,56,434,568,331,221,632,754,430,533,742,398,-1.04000671098466,5.9132745332915,-2.46420686516709,0.0276753612342448,0.999530449001081,-4.23953597696005
"44","GB46022",71,40,151,89,135,133,132,250,136,180,118,170,-0.364349512819441,4.40101978891765,-2.30043388531461,0.037759444678922,0.999530449001081,-4.28143472034768
"45","GB46297",902,508,2679,1246,1824,826,2330,3428,2349,2226,1890,1458,-0.617782522434212,8.09832907183673,-2.21859938388048,0.0440180353655072,0.999530449001081,-4.41466269874159
