"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40019",164,57,113,150,224,175,303,71,294,265,322,372,-0.555567849592464,4.80974282164344,-2.9085465332274,0.0117020739653079,0.834823238729347,-4.08540435419784
"2","GB40074",81,147,240,296,214,182,132,43,144,176,84,208,0.864644163741246,4.48472811762314,2.99031835350177,0.00996973899348723,0.834823238729347,-4.07666639708158
"3","GB40080",28,27,68,31,49,113,8,11,22,50,37,32,1.36698796636418,2.31723232117083,3.07305859840463,0.00847521491285254,0.834823238729347,-4.32961706449773
"4","GB40336",789,605,657,843,1458,1338,2532,489,2878,2242,1671,2468,-0.695490143400619,7.61111984287926,-3.72572521922827,0.00235311659886657,0.834823238729347,-4.05248404147574
"5","GB40534",125,71,130,161,158,181,130,36,159,121,147,171,0.458409339806199,4.2535427271656,3.12353086248531,0.00767500900236138,0.834823238729347,-4.06577583328205
"6","GB40626",1260,1208,3104,1837,2756,5973,652,632,686,1800,1990,1462,1.29959307154408,7.91413944337978,3.27248725445312,0.00572609605387365,0.834823238729347,-4.16539882534327
"7","GB40908",59,78,99,83,122,192,113,24,56,86,81,133,0.699443627321675,3.70747122831627,2.86220622308973,0.012812101038508,0.834823238729347,-4.20515719833334
"8","GB40975",45,32,165,54,147,200,25,26,33,77,64,46,1.44124686902372,3.20525452891082,3.22433050364034,0.00629501772419009,0.834823238729347,-4.2094606758118
"9","GB41011",483,1018,910,950,1263,1376,789,217,1007,833,837,1379,0.669938493463697,7.01840408540073,2.8447138177599,0.0132574791082382,0.834823238729347,-4.17786965563897
"10","GB41387",26,27,31,36,56,44,90,19,107,61,88,84,-0.656851395277835,2.9138152186421,-3.40808440240647,0.00438585534419093,0.834823238729347,-4.21833610162262
"11","GB41447",72,49,55,49,110,82,148,44,171,127,109,147,-0.515181438391658,3.76017808845227,-3.22864467486697,0.00624182603160935,0.834823238729347,-4.1265945970567
"12","GB41742",15,9,7,5,20,20,26,14,42,44,35,25,-1.01073581630743,1.51881612151667,-3.04795028295834,0.00890360538862895,0.834823238729347,-4.39545303522792
"13","GB41807",525,377,418,890,839,731,1546,436,1234,941,980,1606,-0.527218833324173,6.92356812972149,-3.16592553044385,0.0070612510145278,0.834823238729347,-4.09287342397107
"14","GB41812",22,13,19,46,22,30,12,7,15,15,21,33,0.882470536746023,1.59120254552411,2.9523152727252,0.0107408540808738,0.834823238729347,-4.39668119601537
"15","GB41988",63,53,64,41,49,60,49,16,42,34,46,39,0.856992517332024,2.7790240867961,3.78140134384305,0.00211086608524853,0.834823238729347,-4.18373658380422
"16","GB42263",136,121,131,123,140,168,153,49,152,141,144,154,0.389738963878819,4.32667466254657,2.90199570292635,0.0118530489332694,0.834823238729347,-4.11335862840002
"17","GB42315",21,15,10,6,26,31,48,13,53,36,36,43,-0.850478884993943,1.89552697175408,-2.82849363609823,0.0136840219340675,0.834823238729347,-4.39257375090477
"18","GB42432",14,21,19,35,25,26,18,10,12,11,19,20,0.935535999905757,1.51507743125563,3.32797959554135,0.00513400365465534,0.834823238729347,-4.36567471821399
"19","GB42439",44,92,58,15,37,38,18,10,23,21,12,24,1.47152355908614,2.06812639282814,3.24197220698761,0.00608032293101434,0.834823238729347,-4.3330802517449
"20","GB42452",65,85,63,104,99,110,114,31,68,79,69,88,0.566047908551724,3.58623641837302,3.13361390467685,0.00752438731833905,0.834823238729347,-4.16471816010656
"21","GB42541",55,39,81,38,62,144,19,28,18,60,60,33,1.34217014175116,2.81125230607461,3.20085061096138,0.00659254758000979,0.834823238729347,-4.26130977822121
"22","GB42548",91,96,127,135,125,179,106,51,90,110,110,142,0.634171489882066,4.07873061137353,3.74702659217052,0.00225726269951069,0.834823238729347,-3.95308285410898
"23","GB42565",12,6,6,8,22,14,26,6,29,23,28,34,-0.791063084823923,1.24484035300564,-3.08200150413069,0.00832762547790366,0.834823238729347,-4.40777318502823
"24","GB42784",10,3,15,5,21,17,24,6,48,36,25,47,-1.11098968319659,1.3470884243125,-3.04595955292314,0.00893847519019744,0.834823238729347,-4.40643150856051
"25","GB42817",331,272,305,379,509,512,728,196,924,646,689,717,-0.375823657392674,6.18015019040007,-2.93122873949572,0.0111938112452111,0.834823238729347,-4.08854843259225
"26","GB42868",9,13,29,24,32,33,8,5,9,18,9,28,1.21803934408071,1.27689690931294,3.33198794576519,0.0050936903616273,0.834823238729347,-4.38228105307716
"27","GB43248",8201,1985,1706,2770,6395,9863,14428,2439,31034,24762,25685,17209,-1.55725802126962,10.2496272337878,-3.30005463193953,0.00542386912942381,0.834823238729347,-4.3304101013043
"28","GB43715",129,95,133,272,394,178,602,104,615,437,426,770,-0.940517568366042,5.40039468733072,-3.63019109963656,0.00283647243114462,0.834823238729347,-3.884942490681
"29","GB43827",182,155,194,165,232,253,199,80,241,181,170,279,0.3903311374123,4.84950087369521,3.10331208493833,0.00798613163973184,0.834823238729347,-4.01005264788137
"30","GB43901",110,70,119,115,143,152,243,65,269,162,190,266,-0.389094434298682,4.47983037478917,-3.00846135341765,0.00962115540271243,0.834823238729347,-4.07975462579048
"31","GB44027",186,141,189,156,175,197,160,77,133,184,171,218,0.497834146074844,4.63817710083285,2.8516562202288,0.0130789267192403,0.834823238729347,-4.09629947135622
"32","GB44045",234,154,264,285,309,375,736,155,560,522,396,508,-0.457416814414903,5.7009449259786,-3.18040184680781,0.00686307381708353,0.834823238729347,-3.99321352069294
"33","GB44186",365,470,529,563,667,969,479,232,458,560,459,830,0.532544031454439,6.31757360306743,2.86762494770264,0.0126771389699812,0.834823238729347,-4.11509582998701
"34","GB44804",384,313,322,325,344,398,324,145,383,383,303,375,0.473912855665885,5.64716742276955,3.16101910856691,0.00712970422389271,0.834823238729347,-3.99180932626055
"35","GB44823",10,3,5,2,12,7,26,6,17,12,13,31,-1.13670722044955,0.592874231787344,-3.14871712657835,0.00730425839750723,0.834823238729347,-4.43669322892112
"36","GB44849",138,260,237,139,245,592,114,100,97,188,151,298,1.02548827373514,4.83957083709366,2.88226547177261,0.0123194409244408,0.834823238729347,-4.07977141464096
"37","GB44988",365,140,379,169,315,693,89,102,136,323,263,181,1.19767286483498,5.09572538866357,3.09422431981668,0.00813002462529571,0.834823238729347,-4.01311538434928
"38","GB45028",955,664,660,931,1983,1621,2516,692,3095,2313,1561,2715,-0.626984860743366,7.7744554632122,-3.16446900915589,0.00708150343272437,0.834823238729347,-4.17191303098433
"39","GB45051",391,552,505,469,586,720,370,146,573,470,483,591,0.679130037481097,6.15104403710295,3.81989910217759,0.00195832394744476,0.834823238729347,-3.86197623705608
"40","GB45181",342,175,300,459,600,517,1032,208,909,687,769,709,-0.526479629519709,6.23944350099605,-2.83877428931646,0.0134121356055133,0.834823238729347,-4.11925825960388
"41","GB45342",146,126,154,133,158,193,160,60,185,155,142,170,0.400591474476734,4.47443901806945,3.09274486680863,0.00815369237481008,0.834823238729347,-4.04552567615964
