"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB55965",433,384,456,653,470,414,984,995,673,561,970,928,-1.32708365101535,6.15736143359503,-7.28947427913718,6.00443304352649e-06,0.0579307700039435,-2.18158175655356
"2","GB55964",128,136,229,502,302,282,564,807,405,237,680,661,-1.57566041181868,5.33328506120413,-6.65242850029365,1.56137157341381e-05,0.0753205647014822,-2.19962383512326
"3","GB55263",2747,2782,2738,3936,2117,3462,3312,7031,4117,2733,6207,7710,-1.16455498022227,8.7510639602913,-5.60000466325506,8.54052223247963e-05,0.274663194996545,-3.2355564099494
"4","GB46693",120,90,76,111,110,98,91,240,113,80,115,218,-0.873086564912799,3.72137882858074,-5.14577149511207,0.000186480738329614,0.449791540851028,-2.98789788972209
"5","GB40778",110,127,157,189,184,134,114,225,159,84,147,214,-0.464141931155325,4.09496780536604,-4.50359613173629,0.000589555514010772,0.812575942739418,-3.02690588713909
"6","GB48194",160,215,214,289,123,193,268,483,190,203,313,521,-1.12560254971116,4.80513194281597,-4.5839582214238,0.000509015832818672,0.812575942739418,-2.83113959911081
"7","GB48350",494,581,610,717,799,640,520,1070,700,388,871,804,-0.570963307582578,6.24754719248301,-4.5097609284769,0.000582933600172419,0.812575942739418,-2.9272252352775
"8","GB40031",803,787,809,865,859,700,778,1226,717,511,908,931,-0.475006318406122,6.54162494487228,-3.04730833083203,0.0093237679795524,0.999944966945992,-3.63133055915169
"9","GB40695",406,1048,1620,1045,202,124,1144,3032,1129,410,1692,4999,-1.95473861499049,6.67887366964717,-2.88811891794029,0.0126650505061173,0.999944966945992,-3.74281698773551
"10","GB40696",1752,5491,7225,6588,1300,1136,5572,16311,3876,2367,7526,21325,-1.65183464558772,9.04939646986932,-2.88536429844484,0.0127322434431375,0.999944966945992,-3.98822264921059
"11","GB40697",3385,9579,10950,9511,1794,1503,8100,20974,4644,4671,9770,26396,-1.51020711711559,9.59759989785357,-2.56420662087401,0.0235112106092012,0.999944966945992,-4.13737978298611
"12","GB40846",16,13,9,20,31,14,24,21,20,12,24,27,-0.77019129450178,1.10397885073998,-2.91790875390571,0.0119603932777237,0.999944966945992,-4.20251417884579
"13","GB40847",30,43,43,52,62,37,41,54,50,31,40,66,-0.496830735571067,2.37238268522205,-2.97257661632009,0.0107666605709235,0.999944966945992,-4.02355191741075
"14","GB41471",836,1242,834,2418,1394,1338,396,872,787,376,330,1232,0.646305634285995,6.6289026090254,2.68717452628708,0.0186088438950633,0.999944966945992,-3.83537243292521
"15","GB41700",124,145,102,202,223,187,57,87,140,31,70,130,0.583872703356354,3.66551248617544,2.71187463243132,0.0177519389541834,0.999944966945992,-3.90229045827086
"16","GB41904",42,111,199,126,111,116,25,54,48,16,72,62,0.913032202112601,2.94154143286158,2.78180953120542,0.0155297444218592,0.999944966945992,-4.00281193854606
"17","GB41979",2739,1938,3671,4247,4011,2959,3507,4138,2904,2338,2649,3903,-0.482655371062719,8.50782733940397,-2.66683798726747,0.0193445586900903,0.999944966945992,-4.01642325224103
"18","GB41985",308,205,257,467,350,394,187,261,174,92,134,271,0.414524281342834,4.76599547685305,2.6803224765861,0.0188536281745155,0.999944966945992,-3.76894634488022
"19","GB42146",1055,920,1348,1545,1501,1735,923,2306,2059,829,2312,1721,-0.69105946481897,7.36790842956072,-3.54778223886886,0.00355800032739254,0.999944966945992,-3.53616893971058
"20","GB42191",90,96,101,105,148,124,68,233,114,86,99,159,-0.55392693717656,3.70129257963697,-3.32056459249552,0.00550687874426137,0.999944966945992,-3.61479131834356
