"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40303",27,33,39,26,74,54,42,74,21,40,93,75,-0.609071747219683,2.38464568043165,-3.0347571523461,0.00953998823073111,0.999797768752719,-4.27050433770703
"2","GB40619",11684,9044,8949,8813,28546,16191,9142,7866,4438,3003,10086,4976,0.796049665869571,9.96589079666682,2.42608222169204,0.0304890330368593,0.999797768752719,-4.38106281840711
"3","GB40635",588,341,1232,385,2551,814,186,660,142,188,437,361,1.18632122429615,5.74378736722761,3.31399007008885,0.0055683905161259,0.999797768752719,-3.91893991166594
"4","GB40803",14,21,19,18,24,18,7,12,9,5,11,18,0.73203747872798,0.680304798586154,2.74194004191196,0.0167446854867847,0.999797768752719,-4.42781006268897
"5","GB40845",75,144,144,131,243,259,152,299,75,158,380,228,-0.532110091030536,4.29811999809524,-2.53244661447354,0.0249488463519978,0.999797768752719,-4.16911368355594
"6","GB40938",65,66,79,84,118,91,61,143,36,90,147,105,-0.319339322013634,3.2915787438784,-2.40389457404042,0.0317851891036016,0.999797768752719,-4.30061930435378
"7","GB40969",336,412,490,355,1311,569,193,217,148,127,776,322,0.862660265658254,5.33984044771767,2.82376910111843,0.0143150734867758,0.999797768752719,-4.04436765033012
"8","GB41284",551,180,1488,426,705,293,231,201,151,154,261,290,1.04723751480143,5.19544260153149,2.46001256655315,0.0286044116726667,0.999797768752719,-4.16618374181456
"9","GB41301",835,828,822,901,1275,1163,832,1444,526,853,1625,1177,-0.289426089264889,6.81788842782761,-2.83511488317718,0.0140067965618022,0.999797768752719,-4.11712232347443
"10","GB41331",61,72,58,51,101,71,47,30,41,26,59,40,0.65489824136459,2.5759990411583,2.40897214659405,0.0314839929948044,0.999797768752719,-4.361197460617
"11","GB41440",16,15,19,21,23,20,21,26,14,24,37,36,-0.597472937717145,1.35309911310901,-3.28504655453559,0.00588786115524604,0.999797768752719,-4.331109521206
"12","GB41660",7,16,7,16,24,7,12,46,15,15,32,24,-1.09122817291862,0.893493912356381,-3.47317989901252,0.0040986647715409,0.999797768752719,-4.34892828699862
"13","GB41708",2878,264,1547,208,7561,1474,552,370,307,51,514,236,1.92093950884901,6.0253682064513,2.39268021837133,0.0324602102058984,0.999797768752719,-4.22484157569534
"14","GB42086",106,67,106,119,134,112,68,80,34,62,111,100,0.360044228467779,3.32140219105752,2.3201461346456,0.0371681539666486,0.999797768752719,-4.3181574671614
"15","GB42351",1311,1757,1071,2246,2353,3248,1647,5277,1133,2774,2771,2480,-0.57610750921078,7.92664679004006,-2.3808630657888,0.0331863351906174,0.999797768752719,-4.30582990780215
"16","GB42410",1346,1357,3605,654,5646,1437,223,1617,509,359,481,2196,1.28676947655114,6.95438144194212,2.36701916299165,0.0340567314270735,0.999797768752719,-4.26217791315489
"17","GB42428",281,199,58,185,225,145,100,544,153,546,1025,263,-1.21154557591853,4.74114919162868,-2.76631373944468,0.0159815399335835,0.999797768752719,-4.07689586844155
"18","GB42431",756,589,553,946,1574,640,605,535,286,241,627,556,0.586089945310849,6.08976276901624,2.34738239307262,0.0353287629062122,0.999797768752719,-4.21737530327394
"19","GB42639",26,16,34,10,46,22,20,3,8,1,14,12,1.47011695712925,0.601050801190375,2.48404197184043,0.0273379757540155,0.999797768752719,-4.45473054257155
"20","GB42705",94,126,108,140,117,119,109,230,69,151,231,143,-0.530032784474853,3.89943078934235,-3.21148673735521,0.00678508510480634,0.999797768752719,-4.02712046347116
"21","GB42961",262,335,280,338,364,392,231,555,183,343,521,441,-0.319334681403604,5.28215952477842,-2.6404728228163,0.0203229201928723,0.999797768752719,-4.08820667369725
"22","GB43039",71,72,88,80,159,130,25,65,28,36,130,74,0.678235839532754,3.00237755822751,3.2108679669189,0.00679318648457152,0.999797768752719,-4.16863063633017
"23","GB43292",15,12,32,27,34,18,8,10,5,11,22,15,0.763584983423377,0.84982107453171,2.78158131596129,0.0155209898296932,0.999797768752719,-4.41618368042216
"24","GB44006",52,129,38,107,88,51,41,162,49,150,150,141,-0.759732192094392,3.2858333857013,-2.36990265242928,0.0338736628824926,0.999797768752719,-4.31066821901738
"25","GB44084",123,118,111,162,210,141,95,107,56,62,144,109,0.452083311761123,3.70626753507003,3.06417940105825,0.00901405516263473,0.999797768752719,-4.09239589179372
"26","GB44185",363,287,899,353,1361,624,160,429,179,181,502,345,0.809630603085305,5.4740598059014,2.80559119116479,0.0148229517585548,0.999797768752719,-4.05086293122579
"27","GB44202",2595,3170,5031,2762,7937,4429,2244,3465,1080,1358,4466,3414,0.54827786892564,8.46468233334631,2.37621469781938,0.0334761925785316,0.999797768752719,-4.33075578764813
"28","GB44475",17,18,18,20,35,25,7,21,3,8,20,24,0.660043494691304,0.874785081372309,2.72724010982716,0.0172220766636647,0.999797768752719,-4.42055513101187
"29","GB44963",80,72,103,74,137,118,41,80,33,44,82,66,0.593982137154264,3.05451399032106,4.03100160681368,0.00141568773162739,0.999797768752719,-4.01923279121339
"30","GB44996",103,473,94,102,155,302,129,266,221,575,447,373,-1.0651475738776,4.69155061007328,-2.38445010101361,0.0329642992155656,0.999797768752719,-4.19816159426419
"31","GB45030",24,27,37,32,46,24,23,13,9,9,27,26,0.727121228038725,1.39041733875186,2.58658275429631,0.0225157317901769,0.999797768752719,-4.41052417002477
"32","GB45197",99,88,97,112,187,122,54,114,35,42,123,126,0.415647627529964,3.38999043121609,2.61254079936945,0.0214322305829206,0.999797768752719,-4.24288709695721
"33","GB45252",139,117,100,177,158,150,102,253,78,154,208,182,-0.348666829869215,4.05680480926665,-2.39564861452791,0.0322802126029855,0.999797768752719,-4.23002600529208
"34","GB45362",63,49,64,86,104,83,38,59,29,35,83,53,0.447929351769411,2.7536164805025,3.02848087155101,0.00965606823582458,0.999797768752719,-4.23187875761488
"35","GB45547",320,236,225,291,474,368,173,327,111,161,405,257,0.287186863685168,4.90014078602117,2.28136506683264,0.0399448147410769,0.999797768752719,-4.21794310627003
"36","GB45633",10,16,8,15,23,16,16,26,7,55,102,20,-1.15878500681015,1.17977321705275,-2.65265700501492,0.0198567153492003,0.999797768752719,-4.41423913639148
"37","GB45973",944,1146,3003,599,5332,2002,572,1177,439,386,1069,1016,1.00472155084606,6.96106080365126,2.64791980300358,0.0200367250325762,0.999797768752719,-4.18492272711932
"38","GB46014",206,231,209,290,305,228,193,370,111,264,451,307,-0.312329582361954,4.84658216205593,-2.49811431390098,0.0266215559511505,0.999797768752719,-4.14404783417343
"39","GB46166",85,84,117,109,129,107,62,74,33,52,122,89,0.4240107401556,3.26583751032866,2.81192605509743,0.0146439805075847,0.999797768752719,-4.21224528083037
"40","GB46309",788,876,606,747,1533,575,416,512,348,273,910,541,0.582271898028411,6.13872939016488,2.54047093897626,0.02457277988214,0.999797768752719,-4.15855079051821
"41","GB46876",92,62,106,102,108,88,40,90,49,51,65,68,0.469629501399023,3.08306601408204,2.38541822452499,0.0329046164002913,0.999797768752719,-4.32471777291195
"42","GB46972",164,143,156,159,245,229,103,164,83,106,190,170,0.27212913008015,4.13721693992563,2.36534408223226,0.0341635128833435,0.999797768752719,-4.23225466292589
"43","GB47301",596,1254,438,747,1322,1629,708,2145,603,1504,1774,1458,-0.673685191915725,6.92297020324226,-2.42012397533082,0.0308320401871955,0.999797768752719,-4.23948412752263
"44","GB47330",59,28,408,33,50,30,30,14,8,7,23,25,1.60696218509474,1.80302465161733,2.30232076401727,0.0384208772644092,0.999797768752719,-4.43020546693547
"45","GB47694",875,948,815,949,844,980,769,1160,672,988,1389,1246,-0.382597628873484,6.77412042042139,-2.34410416012206,0.0355454817170912,0.999797768752719,-4.25206821484565
"46","GB47929",128,41,64,35,79,184,56,231,62,162,253,93,-0.927793244675535,3.45576117098138,-2.36639403546667,0.0340965441717429,0.999797768752719,-4.29795744587596
"47","GB47975",273,125,185,272,227,277,93,83,57,167,201,130,0.792539184205252,4.17119291524331,2.97558737248649,0.0106917354615067,0.999797768752719,-4.0586290891251
"48","GB48007",2890,3851,3479,2910,8216,4774,1698,2960,1181,1178,5783,3578,0.620621016786414,8.45403455376133,2.59813374431104,0.0220271787099858,0.999797768752719,-4.28353990628955
"49","GB48062",108,110,82,67,146,120,49,63,40,34,87,102,0.619342702898797,3.15555138095465,2.83330354381246,0.0140555706182822,0.999797768752719,-4.22242967186981
"50","GB48125",534,714,559,547,989,752,390,510,297,301,696,630,0.361982873573918,5.97041327706993,2.31310959820281,0.0376579592236059,0.999797768752719,-4.22079475375847
"51","GB48220",11,8,13,8,11,15,9,27,9,16,17,19,-0.67619766707317,0.60305827521344,-2.71514614613573,0.017624799335167,0.999797768752719,-4.43524579831652
"52","GB48232",37,35,20,37,68,31,36,20,7,16,25,23,0.716575619863628,1.61126631529233,2.38513983976991,0.032921767662538,0.999797768752719,-4.42456418654296
"53","GB49110",196,228,412,227,509,329,119,211,72,76,384,268,0.678489738723687,4.63475411269034,2.71324843716659,0.0176888222568462,0.999797768752719,-4.09421874564772
"54","GB49275",600,618,797,535,1199,587,410,426,235,156,820,583,0.658821217263455,5.8882382322093,2.45540396866677,0.0288536639806137,0.999797768752719,-4.1743329009244
"55","GB49280",69,33,71,70,152,52,51,32,23,12,53,57,0.836046643538265,2.45957551010859,2.36023241259628,0.0344913442859864,0.999797768752719,-4.37888864017287
"56","GB49311",1610,946,1450,1501,1871,1428,644,1429,605,652,1469,1396,0.383872930937608,7.07397246921436,2.45389739068483,0.0289355976425024,0.999797768752719,-4.24181258052451
"57","GB49467",42,32,55,54,99,40,36,39,10,12,24,24,1.0279497803012,1.94160866428177,3.51990304809037,0.00374674918558271,0.999797768752719,-4.25370956340896
"58","GB49493",58,83,74,128,165,137,76,217,42,97,246,170,-0.496716450656822,3.66001346212247,-2.44731134644388,0.029296403740158,0.999797768752719,-4.25460852570816
"59","GB49559",104,95,121,124,185,120,73,116,49,55,119,121,0.352356018309156,3.54169576633057,2.6000079756631,0.0219488834928852,0.999797768752719,-4.2280874083648
"60","GB49672",1145,840,1722,1047,2822,2059,705,1039,561,621,1198,1533,0.500089175512193,7.03387936490762,2.28851312390934,0.0394186699063153,0.999797768752719,-4.28481136472463
"61","GB49703",53,33,60,47,48,52,31,36,22,12,33,37,0.648910609448592,2.06478556929787,2.4300990981317,0.0302598548741434,0.999797768752719,-4.39240004672571
"62","GB49968",97,72,135,76,129,70,66,39,30,42,48,68,0.835050868267003,2.93746200918681,2.86053123896405,0.0133397314258313,0.999797768752719,-4.24379048167602
"63","GB50186",14,30,22,28,43,43,31,70,12,34,62,60,-0.70466516083019,1.94353997325745,-2.98119155825717,0.0105769805439509,0.999797768752719,-4.31978675393256
"64","GB50530",17,17,46,16,28,25,11,6,10,2,9,32,1.15516777230557,0.760437386553971,2.3228594523574,0.0369809049348408,0.999797768752719,-4.46735513360854
"65","GB50531",111,263,68,134,132,159,84,363,85,311,279,377,-0.917191401869939,4.27027130210635,-2.73541687619166,0.016954909872098,0.999797768752719,-4.11624852840216
"66","GB50674",48,62,49,52,93,62,30,29,22,9,56,57,0.82954532842328,2.26750665158508,2.80275886994435,0.0149036636472704,0.999797768752719,-4.32038839865929
"67","GB50699",210,178,203,298,283,222,221,382,120,244,423,237,-0.347543428277188,4.78642731025908,-2.39960980774446,0.0320414999182061,0.999797768752719,-4.17969809927652
"68","GB50729",24,22,14,25,46,19,8,9,5,11,15,32,0.831780432263044,0.943812513344711,2.63083312984052,0.0206992962450675,0.999797768752719,-4.42763515469551
"69","GB50756",52,83,53,91,80,81,47,131,40,100,136,111,-0.48225238583435,3.1747805666264,-2.61642022166481,0.0212747131709548,0.999797768752719,-4.26474264407544
"70","GB50766",18,42,8,26,21,12,17,43,14,91,62,34,-1.15569837705832,1.59115303579344,-2.64044242896279,0.0203240963730044,0.999797768752719,-4.39233615313576
"71","GB50880",494,259,2070,287,2456,803,235,377,158,132,603,354,1.1950172083165,5.67828075424777,2.48669583001218,0.027201462920977,0.999797768752719,-4.16801090809051
"72","GB50995",526,355,312,474,736,461,289,353,145,265,451,425,0.38751200431763,5.42233327628283,2.54599298584357,0.0243171736672849,0.999797768752719,-4.12711194918809
"73","GB51187",1,6,11,11,24,12,19,25,10,17,19,13,-1.10629811206603,0.473340140522344,-2.35140830022054,0.0350643380337234,0.999797768752719,-4.47541001489789
"74","GB51339",214,165,259,172,227,159,100,158,91,68,157,196,0.506162102723764,4.14772398635072,2.32388588446831,0.0369103037312371,0.999797768752719,-4.24595241584011
"75","GB51444",69,68,61,47,82,86,43,54,26,28,57,47,0.534027327677303,2.6072374549737,2.73913821868771,0.0168346663394841,0.999797768752719,-4.29901133399392
"76","GB51772",100,81,70,111,185,71,55,72,28,27,101,86,0.606182454274686,3.07443236998528,2.56757623649055,0.0233425711925249,0.999797768752719,-4.28747972699338
"77","GB51799",45,49,35,95,73,13,53,327,14,178,240,57,-1.42179265936685,2.88151011094453,-2.37330856373826,0.0336586360815242,0.999797768752719,-4.34659129578308
"78","GB52025",1386,1695,1125,1794,1512,1564,1448,2182,797,1556,2358,2477,-0.375906040782431,7.51398203291301,-2.30079949120147,0.038529624643469,0.999797768752719,-4.30525244447374
"79","GB52281",17,14,42,23,93,41,6,20,2,6,23,49,1.16474179544858,1.1422295415405,2.39818292927197,0.0321272924442218,0.999797768752719,-4.44567079470456
"80","GB52294",75,87,280,91,326,247,90,48,62,24,83,122,1.1613419963567,3.51743861965889,2.59674813816384,0.0220852360066833,0.999797768752719,-4.23967719367492
"81","GB52465",177,70,184,231,262,327,99,134,87,55,111,133,0.793336117968629,3.98080652148326,2.67068998553325,0.0191857789866198,0.999797768752719,-4.16419914220153
"82","GB52854",45,50,52,56,90,50,52,38,25,18,45,31,0.608511943737102,2.31464542519547,2.39125660249891,0.0325468754814043,0.999797768752719,-4.38234151529819
"83","GB52948",293,251,388,365,461,402,163,338,123,235,426,336,0.29514262060087,5.08953393616178,2.54257378978364,0.0244751377044024,0.999797768752719,-4.12576645688866
"84","GB53038",123,179,155,150,237,244,112,421,64,253,427,282,-0.533688621611335,4.47978922849574,-2.3834607413939,0.0330253980313468,0.999797768752719,-4.20199410475928
"85","GB53525",72,30,66,65,120,98,32,46,28,24,51,34,0.845968085323554,2.50897635720828,3.35798563055687,0.00511583431610925,0.999797768752719,-4.20915763501583
