"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40008",1620,1527,1971,994,2119,1995,2325,1256,2042,4503,3132,2608,-0.525622576499491,7.85808126184405,-3.22203698445535,0.00669440322849005,0.999522487052502,-4.10050591432034
"2","GB40069",18,15,45,11,37,61,48,16,93,99,77,169,-1.31930770872686,2.28705859819274,-3.5065820584121,0.00387647493185195,0.999522487052502,-4.21000470702515
"3","GB40281",4,8,18,10,11,13,12,7,22,35,19,32,-0.862639391303009,0.683916410187323,-2.82241858178426,0.014423240561471,0.999522487052502,-4.41698675853487
"4","GB40494",23,17,32,24,22,31,7,10,18,20,19,20,0.770925742582049,1.15571016312744,3.37265256691966,0.00501179271245215,0.999522487052502,-4.33119653220251
"5","GB40712",141,114,217,149,151,220,93,63,109,228,192,128,0.406850257315907,4.02588097256728,3.02796420261074,0.00972292345288767,0.999522487052502,-4.04048231463483
"6","GB40888",255,127,361,238,221,270,176,89,136,237,257,189,0.513157598884126,4.52779277815574,3.58590317082636,0.00333062505084712,0.999522487052502,-3.81730683845971
"7","GB40967",1213,1270,1125,1621,867,3068,3737,1104,7831,11007,3294,3337,-1.41789693672016,8.08313466555384,-3.55469443457261,0.00353542808948888,0.999522487052502,-4.05710357157093
"8","GB40972",460,305,405,525,485,549,796,236,850,765,1096,856,-0.586133653340418,6.00620153175518,-2.85912864402376,0.0134441510139232,0.999522487052502,-4.0320156200554
"9","GB41070",11,12,36,18,27,34,26,15,28,46,55,60,-0.667741249450159,1.64944139452582,-2.80312041024831,0.0149657506172458,0.999522487052502,-4.36122538043063
"10","GB41193",188,179,212,114,175,182,201,165,196,432,362,271,-0.523833740699652,4.59500383941074,-3.18425080983256,0.0071990243245313,0.999522487052502,-3.93243735197327
"11","GB41228",130,143,267,144,128,551,69,55,135,262,57,44,1.29751754850195,3.87217918221087,2.93159734720632,0.0116998756203103,0.999522487052502,-4.10392965678841
"12","GB41414",89,65,57,53,80,76,101,42,77,203,169,161,-0.710869343987676,3.33517003312224,-3.35066713426754,0.00522794525657701,0.999522487052502,-4.07948944349815
"13","GB41647",37,18,74,34,62,94,53,22,204,138,234,114,-1.06668374728011,2.96657756036676,-2.85099502273846,0.0136552715340179,0.999522487052502,-4.23590810231221
"14","GB41704",925,633,1372,651,1203,1058,1223,456,1285,1986,1991,1645,-0.407725250181056,6.9834121713539,-2.96376564404351,0.0109992172397047,0.999522487052502,-4.08288631568611
"15","GB41767",124,114,129,154,99,227,211,107,405,298,479,225,-0.91200519687333,4.43360989563912,-3.57030952821738,0.00343140665790921,0.999522487052502,-3.85483033071413
"16","GB41863",303,204,231,131,341,310,377,163,379,701,510,345,-0.602521868574139,5.12023368484093,-3.0573351098084,0.0091891828820697,0.999522487052502,-3.9431636899792
