"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40287",647,344,612,853,802,784,228,728,412,364,524,1163,0.525918360567878,6.02984035329647,2.81148900586666,0.0146530529277112,0.999863934230506,-4.07289929478851
"2","GB40356",71,17,40,176,78,118,29,47,29,20,51,87,0.932315840902764,2.556297489848,2.97051293999284,0.0107939881576483,0.999863934230506,-4.27166750039313
"3","GB40421",23,3,7,28,31,48,24,41,33,19,32,58,-0.711206693548644,1.45684684720069,-1.98013098325145,0.0691659895588965,0.999863934230506,-4.48687384294321
"4","GB40427",84,52,93,270,151,143,66,146,77,57,93,164,0.445158808210121,3.58327907394959,2.21372229021727,0.045258131675754,0.999863934230506,-4.32725317783466
"5","GB40566",200,76,103,216,145,245,113,272,257,174,247,308,-0.404284093774947,4.3869055789806,-2.26451856278078,0.0412061670947708,0.999863934230506,-4.25260922700879
"6","GB40616",35,21,28,55,55,39,44,26,24,26,19,26,0.632625664704168,1.86919941889175,2.32121898104743,0.0370891163628696,0.999863934230506,-4.42314023037978
"7","GB40797",98,37,75,226,105,174,80,119,69,44,98,122,0.458426789777791,3.41960372102528,1.98910720861445,0.0680644487275372,0.999863934230506,-4.39375626421126
"8","GB40809",110,51,59,242,107,202,73,125,71,51,85,140,0.510677329817416,3.48668092766607,2.16761842338919,0.0492577198614708,0.999863934230506,-4.34644738986006
"9","GB40963",10,7,12,24,16,33,23,29,25,27,25,26,-0.600838991472813,1.21074099291521,-2.42057725600191,0.0308012698628315,0.999863934230506,-4.44284841545573
"10","GB41002",6,1,11,10,12,17,11,31,14,7,16,27,-0.910686985525729,0.386263325617715,-2.36421919953145,0.0342306566970851,0.999863934230506,-4.47769521073673
"11","GB41010",22,8,8,46,22,43,6,19,18,12,11,26,0.664650575005675,0.983386657080229,2.06331708177896,0.0595573276597448,0.999863934230506,-4.49129612752329
"12","GB41210",30,8,20,22,24,16,26,38,20,40,32,35,-0.604649103470704,1.49668374819561,-2.37536383133297,0.0335248064577318,0.999863934230506,-4.43494645156455
"13","GB41326",88,99,32,148,129,60,52,61,35,26,80,48,0.902670551640913,2.85925981221756,2.42015980850607,0.0308254186163754,0.999863934230506,-4.34289238236384
"14","GB41342",28,11,42,42,44,35,28,76,37,45,70,61,-0.570642121369445,2.18991193650641,-2.702127122495,0.0180650495568524,0.999863934230506,-4.34664157993878
"15","GB41602",950,501,1114,1571,1417,1586,721,2131,1199,1460,1645,2835,-0.322356119009533,7.22662196271264,-1.98099033205402,0.0690598286638287,0.999863934230506,-4.38004352674118
"16","GB41618",21,6,5,17,10,21,17,19,16,25,25,22,-0.640108563308916,0.866588018430281,-2.11053030459003,0.0546690103103166,0.999863934230506,-4.48934142811076
"17","GB41626",28,21,24,60,43,39,36,56,41,42,55,67,-0.397862743851095,2.23119910385683,-2.5951495248685,0.0221484696948668,0.999863934230506,-4.35956194695768
"18","GB41728",51,27,31,49,61,44,40,75,54,99,46,97,-0.513190710226636,2.59929744439997,-2.25765312212587,0.0417330668101065,0.999863934230506,-4.39137160249965
"19","GB41745",186,127,108,281,202,203,98,174,131,133,159,192,0.384224988838291,4.2008949749574,2.74965857660904,0.0164958248504965,0.999863934230506,-4.12107280552449
"20","GB41776",489,265,122,512,404,348,110,448,99,53,217,336,1.0414012036216,4.72786286654352,2.54049265633654,0.0245676453642081,0.999863934230506,-4.15704195039786
"21","GB41878",398,183,246,632,386,410,240,445,196,325,311,402,0.298108085081842,5.23860664625474,2.05068990141475,0.0609317598004821,0.999863934230506,-4.29714649242368
"22","GB41890",15,6,8,28,26,25,41,32,21,39,20,29,-0.681711461156108,1.32602119012758,-2.16128549452721,0.0498323196827473,0.999863934230506,-4.46905251679163
"23","GB42310",2268,575,1231,5722,5749,5325,83,1122,498,1438,628,1111,2.18256705948112,7.1570070048681,3.68487210855921,0.00273017640931942,0.999863934230506,-3.96729513744599
"24","GB42480",67,38,49,78,80,59,30,50,54,48,53,64,0.397195281688175,2.64769384808845,2.32426910805094,0.0368790958906634,0.999863934230506,-4.37548318088006
"25","GB42586",482,245,889,496,606,628,398,1034,916,542,1446,1880,-0.634261661970629,6.30564542160979,-2.1406549050289,0.0517479688309139,0.999863934230506,-4.29833835323001
"26","GB42764",134,77,155,287,425,335,95,643,430,319,434,570,-0.678411491518808,4.94869115993345,-2.15232073757899,0.0506564444465039,0.999863934230506,-4.27044690759944
"27","GB42825",7,3,23,9,4,13,11,19,12,15,21,43,-1.07890188695845,0.523922592653629,-2.68063828030489,0.0188215155646966,0.999863934230506,-4.44371545385158
"28","GB43075",192,72,120,319,145,252,95,187,72,79,127,232,0.562059347451108,4.01765665872607,2.61580497795916,0.021295757350068,0.999863934230506,-4.1803679023815
"29","GB43247",55762,14824,4234,45878,16790,13987,10010,8651,1008,337,7412,35830,2.20745111431375,10.0218362447561,2.1777862451597,0.0483481380067874,0.999863934230506,-4.42641919363256
"30","GB43282",224,105,186,824,231,491,153,347,134,75,169,420,0.68466567558536,4.68843339040124,2.01712213548368,0.0647293549612217,0.999863934230506,-4.31929136450697
"31","GB43298",29,21,19,53,31,52,27,40,21,9,18,19,0.76559538941192,1.57390265161319,2.41866277187162,0.0309121693350957,0.999863934230506,-4.42544868911936
"32","GB43316",7,5,9,26,12,10,14,17,13,21,13,24,-0.540093502030279,0.623802434153467,-2.09385228755849,0.0563515417942351,0.999863934230506,-4.49761000995135
"33","GB43732",34,11,25,41,32,44,21,49,37,46,49,53,-0.372998736169072,1.99511222606946,-2.06114982188011,0.0597911683011198,0.999863934230506,-4.45521562024297
"34","GB43864",16,10,23,20,29,22,17,39,25,28,29,36,-0.455896432760677,1.44195558945361,-2.23653756986128,0.0433937828890992,0.999863934230506,-4.45461032515346
"35","GB43908",1114,500,505,1780,1039,823,534,822,462,418,1005,1175,0.473757511421772,6.46888995075173,2.12607244746055,0.0531432866690712,0.999863934230506,-4.30727009453345
"36","GB44479",81,12,7,52,21,41,26,20,9,12,12,15,1.00128221091421,1.21330042547578,2.05907370753893,0.0600159717301376,0.999863934230506,-4.4849971885254
"37","GB44812",97,36,74,159,101,98,67,78,64,62,86,109,0.33229862073636,3.22902155971522,2.16118943424945,0.0498410835543945,0.999863934230506,-4.36683266079003
"38","GB44866",18,10,9,38,19,35,12,11,8,13,22,22,0.581298988311519,0.926198388553063,1.97619022568043,0.0696547362930103,0.999863934230506,-4.50229619313567
"39","GB45123",45,16,71,85,61,59,31,110,70,64,87,161,-0.528548877789019,2.85325660307725,-2.20615891446069,0.0458926356333427,0.999863934230506,-4.38455055730616
"40","GB45229",78,34,54,110,110,86,46,94,56,45,71,89,0.311178058881818,2.98534138572256,2.15353971047718,0.0505436408024022,0.999863934230506,-4.38556085896999
"41","GB45353",16,1,3,15,11,20,8,19,21,14,17,20,-0.821516580888073,0.415436620376935,-2.06322000585909,0.0595677837036927,0.999863934230506,-4.5053027545983
"42","GB45398",46,21,17,49,40,37,22,31,33,20,21,24,0.535324401122349,1.73297937581306,2.12811560390901,0.0529456950834295,0.999863934230506,-4.45655626397385
"43","GB45816",15,9,7,39,25,23,19,5,7,9,12,21,0.808064775948912,0.681571171009368,2.03360525185861,0.0628380946872967,0.999863934230506,-4.50291021551351
"44","GB45833",115,27,27,151,106,73,39,85,43,43,44,69,0.573574588117415,2.7802909146058,2.02341442617588,0.0640012732288991,0.999863934230506,-4.4240402282096
"45","GB45884",641,192,297,1494,337,1132,330,458,79,74,327,581,1.25164350452513,5.3391538579986,2.52543765587298,0.0252776942589297,0.999863934230506,-4.15070812932171
"46","GB46055",29,13,14,52,62,62,17,51,13,13,24,29,0.70790151983179,1.62779240628284,2.23732453973408,0.0433307855512378,0.999863934230506,-4.44653220610872
"47","GB46240",239,87,138,390,301,283,115,263,200,147,177,309,0.297521048723783,4.54345111298204,1.98402377202727,0.0686862823078328,0.999863934230506,-4.33211310918704
"48","GB46277",220,85,135,438,365,445,127,162,174,124,231,395,0.504868299790528,4.59762393519338,2.0949206279819,0.0562423368966583,0.999863934230506,-4.29557608363789
"49","GB46294",46,44,36,93,63,75,29,24,32,14,41,79,0.914774493256633,2.30113304791853,3.04645335286838,0.00932485228191315,0.999863934230506,-4.28588656047007
"50","GB46301",26,6,7,123,5,80,12,8,1,0,14,13,2.25085161077435,0.214365693792116,2.35119670888232,0.0350733999677559,0.999863934230506,-4.47825393850237
