"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40022",120,242,58,137,169,181,114,64,231,44,108,80,0.741020765342397,4.35859505320917,2.44133024901413,0.0285740909066428,0.99993919714971,-4.27973011056032
"2","GB40217",64,68,59,73,157,123,103,64,95,42,63,60,0.507940090897968,3.78022468878458,3.00617919687657,0.00946898869705247,0.99993919714971,-4.21910176272541
"3","GB40218",224,432,123,324,1021,614,344,162,717,114,208,154,0.860012806572344,5.70863864211302,2.5521357921311,0.0230753085265781,0.99993919714971,-4.19554664638131
"4","GB40228",7,9,6,3,23,17,14,3,3,1,6,5,1.2427287615049,0.23969158019899,2.61844782648962,0.0202874391915475,0.99993919714971,-4.50087891588499
"5","GB40288",143,141,43,80,125,156,298,185,438,98,137,157,-0.684355246359305,4.68459339905937,-2.91816726283398,0.0112685927832665,0.99993919714971,-4.13424521044702
"6","GB40683",139,445,97,345,412,315,158,29,493,99,78,161,1.27396528813783,4.97248628312198,2.57797734228474,0.0219475499042328,0.99993919714971,-4.21068372425394
"7","GB40684",1455,297,128,576,267,263,125,15,272,98,68,174,2.20552253791424,5.04176747020751,3.50924686579164,0.00348913721798799,0.99993919714971,-4.02244709145827
"8","GB40695",574,1351,2040,321,2461,1027,774,1248,121,333,289,218,1.76016927299217,6.80089926411174,2.69337749775224,0.0175287681786518,0.99993919714971,-4.22572702549598
"9","GB40696",2572,12075,9365,2407,21742,8597,4290,4757,1313,3674,3525,1978,1.45005425697409,9.69372388977028,2.50967395700283,0.025050444627431,0.99993919714971,-4.41337542328467
"10","GB40697",3486,14837,10087,2920,19786,13656,4596,5487,2121,4296,4758,1780,1.4718698261276,9.95675415942294,2.71047184859777,0.016952400855518,0.99993919714971,-4.39840725554668
"11","GB41127",1773,1409,372,1676,1895,1841,765,221,2608,500,741,935,1.04623264853153,7.47037933417545,2.42220234295985,0.0296421738253834,0.99993919714971,-4.32550741347686
"12","GB41240",102,78,95,169,323,289,705,791,343,162,241,175,-0.899434113387422,5.33455157132765,-2.64413955593036,0.0192972475958079,0.99993919714971,-4.17914520616746
