"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40010",1655,709,1318,3077,1027,1236,1391,3395,1887,1261,2777,2881,-0.417657426774459,8.24936570570666,-2.34739440784002,0.0342843772421297,0.99992827084216,-4.37903959137913
"2","GB40218",224,123,162,717,114,154,432,344,324,208,1021,614,-0.907576629597638,5.70863864211302,-2.71359507366989,0.0169136602106666,0.99992827084216,-4.16239958718351
"3","GB40227",7,1,0,66,5,3,6,20,7,27,84,43,-2.04082661272604,0.809689725360099,-2.39809176452718,0.0311280734444777,0.99992827084216,-4.50346836102604
"4","GB40228",7,6,3,3,1,5,9,14,3,6,23,17,-1.16440204416818,0.23969158019899,-2.39066702994533,0.0315724031690152,0.99992827084216,-4.51547953506792
"5","GB40493",10,10,25,71,9,13,63,67,25,18,91,115,-1.35818903143312,2.43723867323418,-3.12597261153061,0.00750923350097199,0.99992827084216,-4.35950174670885
"6","GB40635",249,319,886,376,411,244,242,533,149,315,216,243,0.776089298715357,5.81287203240746,2.12641629121147,0.051912509990049,0.99992827084216,-4.3203860585195
"7","GB40905",125,56,134,336,54,148,103,396,185,133,271,241,-0.492767436056076,4.78948031458621,-2.14995234306634,0.0496945260615876,0.99992827084216,-4.32940442329391
"8","GB41222",165,30,45,125,66,172,17,32,78,54,90,65,1.0473916167456,3.52720936547676,2.44873749913051,0.0282523683022148,0.99992827084216,-4.35649554970149
"9","GB41275",46,10,25,46,13,35,34,63,27,47,69,66,-0.648777771824529,2.66521938750311,-2.56806440302332,0.0224477342478864,0.99992827084216,-4.40512024715294
"10","GB41338",678,153,145,212,158,896,51,161,182,131,208,84,1.4494117287962,5.05755235251383,2.98514456575693,0.00991998476971137,0.99992827084216,-4.10276959090214
"11","GB41393",111,40,140,124,59,85,45,142,67,75,77,53,0.539769325822147,3.82129688153017,2.18105628983991,0.0468985156824787,0.99992827084216,-4.38191203328052
"12","GB42075",474,175,346,389,295,487,177,325,332,304,408,262,0.462907945598393,5.83270072755525,2.11508345982349,0.0530129608760078,0.99992827084216,-4.32252917894437
"13","GB42178",883,338,792,1033,1123,582,448,588,685,562,700,446,0.591350985298648,6.85726824920549,2.11880907612435,0.0526488279060533,0.99992827084216,-4.36235976742405
"14","GB42201",9,3,6,12,7,5,5,16,13,10,29,16,-0.759091628719741,0.804688171424438,-2.44073639276461,0.0286891676969752,0.99992827084216,-4.50011681445337
"15","GB42281",181,55,150,215,102,207,74,199,105,96,203,130,0.388825024504668,4.5701586081002,2.24067777651425,0.0419451903467919,0.99992827084216,-4.31153117000932
