"","ID","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40420",22,11,46,15,17,38,31,5,10,6,32,11,0.845159540974482,1.60771065428635,2.60192726005319,0.0209444447814639,0.999969803335566,-4.45598085675253
"2","GB40728",26,125,69,37,45,83,196,43,133,158,115,88,-0.973154348475588,3.8333942436343,-2.96732195212474,0.0102218296340119,0.999969803335566,-4.22229640184344
"3","GB40976",4911,2905,6565,9101,4705,3935,2915,1535,3238,3562,4721,3351,0.797015184329425,9.46027293516865,2.54935931375691,0.023193998695317,0.999969803335566,-4.39334478849034
"4","GB41046",460,322,520,307,293,507,444,178,344,267,385,330,0.385015043489824,5.97432072176309,2.61119560249449,0.0205702928111522,0.999969803335566,-4.1789884156685
"5","GB41191",214,204,597,101,146,201,173,58,173,83,216,126,0.773620673909512,4.86195614565433,2.77074753766515,0.0150589117952316,0.999969803335566,-4.14651859395574
"6","GB41414",54,41,106,45,52,105,42,18,55,41,86,50,0.578333611855124,3.2512084750455,2.61280538320492,0.0205059694607123,0.999969803335566,-4.34677025773157
"7","GB41499",89,91,171,79,96,175,225,89,100,185,241,132,-0.381532357549945,4.54561597157966,-2.50391097279363,0.0253247344022539,0.999969803335566,-4.24048695690473
"8","GB41695",60,44,131,18,25,107,59,10,30,23,67,19,0.915567418934302,2.79254633947797,2.5872348553166,0.0215510595357928,0.999969803335566,-4.38959200195251
"9","GB41878",243,241,322,275,247,365,309,103,200,197,248,266,0.482640558124794,5.44296389742049,3.01062031666191,0.0093825108405786,0.999969803335566,-4.05082937955503
"10","GB42202",48,76,60,128,105,54,8,22,71,13,43,31,1.60176235818976,2.95813832070625,2.67564206920185,0.018141741472909,0.999969803335566,-4.36902885872024
"11","GB42334",120,163,246,92,115,135,117,53,137,52,133,73,0.735323826627253,4.30707789539438,2.81683865374331,0.0137548824102528,0.999969803335566,-4.18866992229531
"12","GB42385",1319,2061,3254,938,975,5231,8145,2516,2157,5030,4802,2109,-0.93127497000741,8.8704884016558,-2.75466860146049,0.0155416230391909,0.999969803335566,-4.33571871927542
"13","GB42596",103,192,184,597,223,127,27,104,158,60,65,58,1.78866237709602,4.39691303849707,2.84411546487649,0.0130358748812213,0.999969803335566,-4.19717712512576
"14","GB42758",45,18,40,17,22,28,10,5,25,6,13,22,1.26459351316056,1.69123070866213,3.32473375861991,0.0050302260596941,0.999969803335566,-4.38883612066528
"15","GB43282",203,137,220,237,206,196,132,51,198,68,129,136,0.942134749786367,4.72051718902066,3.28608885736493,0.00543163086199552,0.999969803335566,-4.03116216439282
"16","GB43500",247,316,747,167,207,390,195,109,335,43,312,142,1.06129533288978,5.28926534904444,2.54037942220074,0.023600851849603,0.999969803335566,-4.197468256705
"17","GB43508",310,436,1049,267,1094,995,3159,821,433,2836,2586,842,-1.16111220850701,7.34229102055759,-2.68448163166982,0.0178311227013212,0.999969803335566,-4.25606909293404
"18","GB43778",183,161,280,169,116,205,87,59,119,86,119,137,0.98673583176282,4.57809782954508,4.38330041750056,0.000629483103096392,0.999969803335566,-3.82231493754292
"19","GB43866",19,17,38,23,21,33,17,8,6,8,47,18,0.84806741867838,1.7353884693882,2.49614099541222,0.0257073314177774,0.999969803335566,-4.46034973919041
"20","GB43891",187,172,277,145,163,239,250,72,137,170,200,169,0.350197211067967,4.96415237420321,2.83953829220177,0.0131539036678106,0.999969803335566,-4.11441049711769
"21","GB44030",261,119,508,313,262,549,652,219,377,527,720,398,-0.532318908555231,6.04391336376058,-2.51506124277564,0.0247852195324566,0.999969803335566,-4.21047886986704
"22","GB44070",311,747,1931,253,476,1534,487,87,344,80,510,137,1.6703633221073,6.06344521283928,3.61655961427038,0.00281900195156375,0.999969803335566,-3.95835792396049
"23","GB44504",14,6,18,29,24,17,4,1,11,3,10,5,1.75735867409584,0.720362756565494,3.70021651293286,0.00238900104714044,0.999969803335566,-4.41961284540192
"24","GB44505",92,66,147,257,199,125,26,55,119,28,72,53,1.52414129447542,3.90843425331312,3.02718194604666,0.00907979022357052,0.999969803335566,-4.21011835360737
"25","GB44662",154,112,286,69,115,300,178,60,106,64,173,133,0.558382730725305,4.53382538930999,2.4969179257299,0.0256688270950086,0.999969803335566,-4.24272935345243
"26","GB44710",123,112,240,74,81,698,1997,219,351,817,376,142,-1.34783786191705,5.54884841958161,-2.72008590875693,0.0166314860149634,0.999969803335566,-4.16281311866375
"27","GB44824",119,127,221,137,143,365,680,238,151,283,584,187,-0.744296683772049,5.35175640400388,-2.67496306474534,0.0181658173810705,0.999969803335566,-4.15781789276578
"28","GB44929",52,29,75,37,35,71,91,32,49,73,109,64,-0.403444686619187,3.31992758767975,-2.52205653045538,0.024452396659626,0.999969803335566,-4.35548202091786
"29","GB44939",210,141,636,277,298,850,979,288,363,578,914,529,-0.693938002128944,6.26953163945155,-2.74740039080787,0.0157647443604398,0.999969803335566,-4.16062298582315
"30","GB44960",487,328,899,226,328,445,480,135,304,259,449,376,0.459048982432954,6.00214914153764,2.53539039832595,0.0238298468966026,0.999969803335566,-4.20252605420813
"31","GB45364",18,20,70,16,24,60,141,20,39,69,70,41,-0.803423615825848,2.83636137027188,-2.7576444173619,0.0154511615138123,0.999969803335566,-4.36260436599427
"32","GB45478",18,11,68,14,24,39,58,21,42,32,69,55,-0.717728568006886,2.54679615186365,-2.68348760856362,0.0178657930166327,0.999969803335566,-4.39450119020408
"33","GB45512",140,103,165,172,173,183,31,56,139,22,121,56,1.56154852291735,4.08818298079013,3.56963782708393,0.00309361466276218,0.999969803335566,-4.08350360500547
"34","GB45746",529,1850,3882,345,1419,2727,1006,204,418,302,2364,215,1.50589168340496,7.16784548389877,2.80121242081437,0.0141841171695734,0.999969803335566,-4.22159763906359
"35","GB45884",273,321,533,742,568,398,184,166,382,133,331,221,1.14169697485255,5.81935841152956,2.99683410318081,0.00964208867593372,0.999969803335566,-4.0756316995324
"36","GB45966",22,18,17,16,13,24,5,7,9,6,3,21,1.40538949156772,1.09209831124192,3.00181895949169,0.00954742142614146,0.999969803335566,-4.44712249816669
"37","GB46289",113,78,45,19,49,112,55,4,37,13,58,11,1.42415303586854,2.66764727586704,2.78751940228684,0.0145709909808953,0.999969803335566,-4.37591388702941
"38","GB46302",166,142,431,644,367,226,116,179,201,76,116,91,1.43843123372476,5.0767202628202,3.06577547129741,0.00841133071386914,0.999969803335566,-4.06902143482102
"39","GB46427",376,353,465,1129,585,213,101,193,523,104,104,285,1.57902526896116,5.67797685500934,2.56120119338321,0.0226677843422694,0.999969803335566,-4.20123808755474
"40","GB46429",298,217,823,291,239,892,1512,312,355,508,812,843,-0.643887136953676,6.46483543987658,-2.61058836025629,0.0205946075017031,0.999969803335566,-4.20965889853034
"41","GB46558",183,180,51,32,323,186,14,13,93,16,29,35,2.30070623770481,3.34615418794713,3.10074003407477,0.00784792975348383,0.999969803335566,-4.2822815556537
"42","GB46612",154,93,158,350,245,135,34,53,195,55,89,93,1.38292841306296,4.35001061828095,2.67321400657433,0.0182279777382843,0.999969803335566,-4.23115293077747
"43","GB46832",16,14,44,20,16,45,9,8,19,3,27,20,1.09489218412055,1.59726651592969,2.51868812313534,0.0246121200477576,0.999969803335566,-4.46450132381693
"44","GB47079",824,302,732,538,600,761,519,275,412,381,782,241,0.631201866016998,6.46259742945976,2.54120111804176,0.0235633397115803,0.999969803335566,-4.22781184657856
