"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40031",803,1226,717,478,262,535,778,511,908,819,1205,1139,-0.419493672231424,6.75972460575774,-3.39098904149059,0.00470590677980911,0.999080246941004,-4.07680003087431
"2","GB40087",21,16,18,5,8,9,8,1,7,4,7,8,1.17830330276953,0.286326997115294,3.31109298663248,0.00549503242498017,0.999080246941004,-4.42546329382048
"3","GB40150",1028,845,904,523,729,983,738,447,545,246,349,545,0.998934544452386,6.51371762220683,2.87554637218925,0.0127900469530427,0.999080246941004,-4.16597512428176
"4","GB40203",171,213,202,106,75,109,79,71,68,66,121,139,0.711696517573096,4.03851954542987,3.90779644278941,0.0017378142869702,0.999080246941004,-3.92575403443502
"5","GB40390",29,46,29,27,20,42,15,9,12,23,19,22,0.943356418104088,1.77066392675571,3.54929583123401,0.00346321450374466,0.999080246941004,-4.30843528391087
"6","GB40566",200,272,257,192,76,209,113,76,103,126,252,105,0.725084841248128,4.49849661543077,3.2987424794367,0.00562836597043268,0.999080246941004,-4.0029835098678
"7","GB40746",868,1074,756,344,297,760,791,577,967,1064,1128,1243,-0.505090091385672,6.83540968173284,-3.58911729171197,0.00320665150585102,0.999080246941004,-4.04618921730109
"8","GB40856",64,114,115,26,15,46,32,21,36,25,36,54,0.772274644918198,2.61747853247625,3.20321994454018,0.00677538359484484,0.999080246941004,-4.26051038591163
"9","GB40857",310,319,288,142,108,313,177,161,160,108,226,199,0.546557728422977,4.87960782529288,2.8714444671788,0.0128918636266454,0.999080246941004,-4.0919139309966
"10","GB40976",6160,4317,4443,1317,1948,3302,4676,3204,6393,5627,6819,6721,-0.668599413205399,9.28071250723927,-2.79694490874282,0.0148861091689491,0.999080246941004,-4.35072125954135
"11","GB41215",131,158,126,77,44,100,69,39,75,69,62,86,0.667902907373871,3.59425305360627,4.49126261451935,0.000578978046024714,0.999080246941004,-3.90872466296751
"12","GB41352",23,28,26,9,5,11,14,5,9,6,11,8,0.87190258489455,0.786710035640166,3.33801424398924,0.00521528444395739,0.999080246941004,-4.40028362721991
"13","GB41467",332,582,457,184,97,185,184,147,173,137,281,198,0.594384986041809,5.02771207471142,3.30530885646655,0.00555707731931091,0.999080246941004,-3.97209423703796
"14","GB41471",836,872,787,397,211,1368,396,376,330,422,508,498,0.677092488407317,6.27700166040476,2.77889767586987,0.0154130633385712,0.999080246941004,-4.17044403892492
"15","GB42066",337,533,438,194,146,240,238,159,224,199,273,320,0.395566670944332,5.27048708791772,3.05469604440681,0.00903974366434252,0.999080246941004,-4.03894719592561
"16","GB42188",932,1303,1039,468,776,810,678,437,539,488,473,533,0.834690861538041,6.64343525995583,3.20147032782769,0.00679844288207761,0.999080246941004,-4.10237297126058
"17","GB42523",54,90,81,19,7,40,28,19,14,25,24,22,0.972023103582598,2.0934631725416,3.15031452896055,0.00750845681277452,0.999080246941004,-4.32153580498103
"18","GB42524",116,116,124,58,44,73,79,36,28,64,51,59,0.795981424591217,3.28164026395733,3.19294970866111,0.00691186784934538,0.999080246941004,-4.18047122415618
"19","GB42653",476,612,480,434,219,368,305,192,268,323,360,437,0.557981597616677,5.73871956515329,3.18949174587083,0.00695843747803594,0.999080246941004,-4.0252072355236
"20","GB42701",27,32,20,10,8,46,13,7,13,10,14,13,0.877302177718094,1.23495545856627,3.0818204876891,0.00857624818869437,0.999080246941004,-4.39459135967823
"21","GB42884",42,61,53,26,15,47,23,15,24,31,12,30,0.883211348780669,2.10317571955483,3.28872635866339,0.00573887891288198,0.999080246941004,-4.30415130504957
"22","GB43195",842,1060,959,392,292,569,479,398,419,498,538,564,0.445008258382334,6.35720181361654,3.10045870059059,0.00827154392075011,0.999080246941004,-4.09779041418776
"23","GB43722",27,34,19,6,8,27,10,9,10,12,14,12,0.720811575793234,1.09501664768674,2.80563848484097,0.0146386156694424,0.999080246941004,-4.42798727788123
"24","GB43833",472,795,574,224,161,373,301,207,265,315,241,314,0.549479062885815,5.5911845892023,3.46647062302139,0.00406538507990844,0.999080246941004,-3.94589030216992
